band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,330800283737968.1,305222364756875.94,358170518053213.06,7.742998917993882,5.492880585666231,9.969317632333698,5760.0,0.006013190735971841,0.1,11.0,2.1273468786789887e-07,25.0,281492798027022.8,0.01786531826702407
5,818825356330984.0,724432629561469.0,919464159585525.4,19.38440251414184,15.893877608273364,23.25380018465444,17280.0,0.012535095793742679,0.1,3.5,0.001951892156934535,250.0,445014897523403.44,0.010321709827347508
8,174263869090535.38,150385479203305.53,201550624483988.9,30.10169357543469,19.51315324421862,42.60455194162206,48960.0,0.012892007698162344,0.1,4.9,4.418179017024461e-05,500.0,99615088781180.27,0.006134355047250841
11,13574172428036.908,10778744133928.066,18485877392896.19,122.21290961587265,12.719914019202584,315.7075165856604,135360.0,0.0034754489566821145,0.2,8.4,25508.218037840485,200.0,9223526759604.297,0.0036901241493563653
14,210380809811384.8,185988430936907.7,237953166464531.03,21.144026220258564,14.900697926457822,31.68016377881239,374400.0,0.022165029215024168,0.1,-0.1,46.007380285834365,50.0,191003628133318.97,0.002219096467755754
17,397466609639129.75,372328685802821.9,424533955293194.56,4.492027283763246,2.9634241775338688,8.764287723401857,1039680.0,0.00849685426329988,0.1,6.0,3.9670451087810894e-05,0.0,397466609639129.75,0.0013317697932839823
20,100916456060944.86,93600536999968.86,109340954447305.12,7.097874311614648,4.149685900160621,17.36831857806242,2885760.0,0.0015194315869905828,0.1,6.8,3.7251583741292982e-06,25.0,97472736155361.75,0.0007994104501725253
23,10926639641940.234,10276309100898.246,11675823281219.256,4.164641278062861,2.241064820127185,11.549270966217478,8015040.0,0.0009862500608207037,0.1,14.0,9.850297696092319e-10,50.0,10479772185771.795,0.0004796888639433368
26,1913941153076.276,1797879085066.0422,2044905387539.057,4.03636593339417,2.378774986286013,10.462092612218454,22242240.0,0.00048413987732276453,0.1,10.0,3.2322480116086304e-09,0.0,1913941153076.276,0.00028795906190712186
30,24334225654.87295,22478976825.596874,26425015161.10461,7.790741992686772,5.230231414632068,15.434064852607278,16721280.0,0.0020452516174021274,0.1,4.8,1.2091170110103288e-08,25.0,23527069651.72247,0.0003321111973362309
