band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,330800283737968.1,305222364756875.94,358170518053213.06,7.742998917993882,5.492880585666231,9.969317632333698,5760.0,0.0060131907359718,0.1,11.0,2.127346878678989e-07,25.0,281492798027022.8,0.017865318267024,0.0060131907359718,0.1,11.0,2.127346878678989e-07,25.0,49207,1000000.0,0.416504,0.0,1000000.0,0.381055,0.0,1000000.0,0.358409,0.0,0.98453052
5,818825356330984.0,724432629561469.0,919464159585525.4,19.38440251414184,15.893877608273364,23.25380018465444,17280.0,0.0125350957937426,0.1,3.5,0.0019518921569345,250.0,463683285276784.2,0.0103217098273475,0.0117882230478941,0.09,3.9,3.3453938021166398e-06,225.0,12960,1000000.0,0.412969,0.0,1000000.0,0.376567,0.0,1000000.0,0.353,0.0,0.016287909
8,174263869090535.38,150385479203305.53,201550624483988.9,30.10169357543469,19.51315324421862,42.60455194162206,48960.0,0.0128920076981623,0.1,4.9,4.418179017024461e-05,500.0,93218892134600.7,0.0061343550472508,0.0112973417661058,0.11,4.9,0.0046138324304857,600.0,13770,1000000.0,0.355392,0.0,1000000.0,0.311612,0.0,1000000.0,0.287602,0.0,7.4135195e-06
11,13574172428036.908,10778744133928.066,18485877392896.19,122.21290961587265,12.719914019202584,315.7075165856604,135360.0,0.0034754489566821,0.2,8.4,25508.218037840485,200.0,9223526759604.297,0.0036901241493563,0.0034754489566821,0.2,8.4,25508.218037840485,200.0,152280,1000000.0,0.216674,0.0,1000000.0,0.17353,0.0,1000000.0,0.148435,0.0,0.075835733
14,210380809811384.8,185988430936907.7,237953166464531.03,21.144026220258564,14.900697926457822,31.68016377881239,374400.0,0.0221650292150241,0.1,-0.1,46.007380285834365,50.0,191003628133318.97,0.0022190964677557,0.0218840282204002,0.1,-0.11,48.63656829472608,50.0,3699,1000000.0,0.198028,0.0,1000000.0,0.151709,0.0,1000000.0,0.127673,0.0,3.440245899999998e-156
17,397466609639129.75,372328685802821.9,424533955293194.56,4.492027283763246,2.9634241775338688,8.764287723401857,1039680.0,0.0084968542632998,0.1,6.0,3.9670451087810894e-05,0.0,397466609639129.75,0.0013317697932839,0.0084968542632998,0.1,6.0,3.9670451087810894e-05,0.0,24367,1000000.0,0.406878,0.0,1000000.0,0.371687,0.0,1000000.0,0.348526,0.0,1.2622956999999998e-65
20,100916456060944.86,93600536999968.86,109340954447305.12,7.097874311614648,4.149685900160621,17.36831857806242,2885760.0,0.0015194315869905,0.1,6.8,3.725158374129298e-06,25.0,97472736155361.77,0.0007994104501725,0.0015194315869905,0.1,6.8,3.725158374129298e-06,25.0,811620,1000000.0,0.357435,0.0,1000000.0,0.31366,0.0,1000000.0,0.28966,0.0,3.2644658e-06
23,10926639641940.234,10276309100898.246,11675823281219.256,4.164641278062861,2.241064820127185,11.549270966217478,8015040.0,0.0009862500608207,0.1,14.0,9.850297696092319e-10,50.0,10479772185771.797,0.0004796888639433,0.0009862500608207,0.1,14.0,9.850297696092319e-10,50.0,2003760,1000000.0,0.218757,0.0,1000000.0,0.174394,0.0,1000000.0,0.149436,0.0,3.3814341e-07
26,1913941153076.276,1797879085066.0422,2044905387539.057,4.03636593339417,2.378774986286013,10.462092612218454,22242240.0,0.0004841398773227,0.1,10.0,3.2322480116086304e-09,0.0,1913941153076.276,0.0002879590619071,0.0004841398773227,0.1,10.0,3.2322480116086304e-09,0.0,8340840,1000000.0,0.0414337,0.0,1000000.0,0.0134127,0.0,825840.0,0.0127818,0.0,5.9237483e-05
30,24334225654.87295,22478976825.596874,26425015161.10461,7.790741992686772,5.230231414632068,15.434064852607278,16721280.0,0.0020452516174021,0.1,4.8,1.2091170110103288e-08,25.0,23527069651.72247,0.0003321111973362,0.0020452516174021,0.1,4.8,1.2091170110103288e-08,25.0,440892,112894.0,0.0321378,0.0,98011.5,0.00742111,0.0,80394.9,0.00465955,,3.5163868999999995e-61
