layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,8721.008,7793.9688,9687.209,1.595334,1.0503378,2.2738082,2006,0.0811900177244039,2.6,-0.8,21225.21687624484,0.0,8721.0078125,0.0302381764308697,0.0811243400669398,3.0,-0.81,21860.38486577072,0.0,280,68.7724,0.0917116,3.91971e-15,62.0622,0.0828166,2.0404e-12,52.3914,0.0848414,5.19802e-13,6.2373282e-12
3,1658.8584,1554.8087,1766.3171,2.9430542,2.5351465,3.390757,8024,0.0597813867622902,1.2,-1.0,3893.762411464886,0.0,1658.8583984375,0.015140345828992,0.0597202678256473,1.5,-1.03,4685.208699406141,0.0,501,25.7616,0.084681,1.6599499999999997e-50,21.3892,0.0675641,2.72009e-32,18.0181,0.0725054,3.97101e-37,2.5566475000000004e-25
4,307.26965,287.2643,327.92413,4.624745,3.9982564,5.283066,32096,0.0424519583620927,4.4,-1.2,1184.978681985074,150.0,254.5259,0.0075754266424887,0.0424519583620927,4.4,-1.2,1184.978681985074,150.0,1003,9.38289,0.0855229,1.0936599999999998e-204,7.69739,0.0666762,1.6639299999999992e-124,6.24417,0.0708373,1.714859999999999e-140,1.0657662999999999e-50
5,59.359123,54.814846,64.03474,7.1732445,6.2676287,8.156379,128384,0.0588499999999999,1.2,-1.3,330.4116374866853,0.0,55.34914779663086,0.0037890191408675,0.0588499999999997,0.8,-1.26,186.28269805367023,100.0,501,3.14034,0.0973684,0.0,2.51504,0.0793981,0.0,1.9974,0.082293,0.0,0.0
6,11.465261,10.463987,12.525498,10.291096,8.814509,11.944391,513536,0.0908099999999997,1.4,-1.2,46.74992801779448,0.0,11.465261,0.0018948350720581,0.0908099999999997,1.4,-1.2,46.74992801779448,0.0,210,1.0449,0.108412,0.0,0.786158,0.0964628,0.0,0.615933,0.0979129,0.0,0.0
7,2.348706,2.1156676,2.597652,13.99432,11.717686,16.62919,2054144,0.1287699999999997,0.3,-1.3,0.5300708230870622,0.0,2.348706,0.0009474987921691,0.1287699999999997,0.3,-1.3,0.5300708230870622,0.0,103,0.333182,0.128778,0.0,0.224688,0.128776,0.0,0.180167,0.128776,0.0,0.0
8,0.56593925,0.50641805,0.62894326,15.544449,12.970446,18.388105,8216576,0.1682799999999997,0.2,-0.3,1.8714922209265344e-05,0.0,0.56593925,0.0004737696952028,0.1682799999999997,0.2,-0.3,1.8714922209265344e-05,0.0,62,0.332194,0.16828,0.0,0.332193,0.16828,0.0,0.302419,0.16828,0.0,0.0
9,0.19173618,0.17296468,0.21172756,13.448212,11.17813,15.867294,32866304,0.2091399999999997,0.2,-0.3,6.340482030753727e-06,0.0,0.19173618,0.0002368899205163,0.2091399999999997,0.2,-0.3,6.340482030753727e-06,0.0,-1,0.0784223,0.20914,0.0,0.0652775,0.20914,0.0,0.0484689,0.20914,0.0,0.0
