band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,51393212.0,44637750.0,60965720.0,34.034298,15.248034,117.524994,58064760.0,0.0034817714201361,0.1,1.1,6.851136568874603e-08,50.0,51393212.0,0.000178224744761164,0.001927953018703632,0.11,0.7,1.5119450809240963e-05,0.0,510333
5,2524177400.0,2353391400.0,2699739600.0,5.179779,4.626152,5.774006,58064760.0,0.0427813655879378,0.1,0.4,5.300539476559246e-05,0.0,2486231552.0,0.000178224744761164,0.040877026404482764,0.12,0.1,0.15071395713976649,25.0,1117
8,1757397600.0,1641078500.0,1877119600.0,4.847562,4.2862415,5.420815,58064760.0,0.0223774123325906,0.2,0.1,18491.1367003367,0.0,1757397600.0,0.000178224744761164,0.0223774123325906,0.2,0.1,18491.1367003367,0.0,3543
11,1457189100.0,1371756500.0,1544338700.0,3.3342295,2.99865,3.6847603,58064760.0,0.02553290412129,0.2,0.2,11717.817182342043,50.0,1457189120.0,0.000178224744761164,0.02409164802348418,0.22,0.0,87139.53330027645,0.0,3189
14,454788770.0,418968930.0,491746240.0,7.730319,6.9002686,8.605524,58064760.0,0.0177365113751115,0.2,-0.4,19930.003212886186,75.0,454788768.0,0.000178224744761164,0.01564150042849123,0.21,-0.5,61052.66345457224,0.0,7972
18,79979430.0,73463980.0,86971220.0,8.767644,6.9142914,11.307163,58064760.0,0.016546149683289,0.2,-0.2,1934.959437810211,0.0,79979432.0,0.000178224744761164,0.014101503035654717,0.24,-0.4,44110.9083814569,0.0,8968
21,29852508.0,27061792.0,32923912.0,12.333047,8.880222,17.917091,58064760.0,0.0148911492173913,0.2,-0.4,1320.0784371459297,25.0,29852508.0,0.000178224744761164,0.01292442894293816,0.26,-0.7,100000.0,0.0,10630
24,15253643.0,13204486.0,17535612.0,28.565693,21.727388,36.90105,58064760.0,0.0072256908859415,0.2,-0.9,6053.032936507934,0.0,15253643.0,0.000178224744761164,0.005044551568596345,0.24,-1.0,85661.46039928483,0.0,71763
27,10075819.0,8521706.0,11769719.0,37.237705,31.1126,44.299973,58064760.0,0.0100796254895061,0.2,-1.0,4024.578798978799,350.0,6040110.5,0.000178224744761164,0.008229889276284985,0.23,-1.1,39749.61036826366,300.0,28351
31,289414.16,235854.9,357386.0,63.037277,39.385593,147.87198,58064760.0,0.0304062473627558,0.3,-1.2,12789.86076800496,500.0,133604.890625,0.000178224744761164,0.026972161348111756,0.4,-1.26,90535.82617456216,400.0,2656
