band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.0063308721512643,0.0056608198616344,0.0072221086724723,20.09152587580871,8.301168578174002,54.15907889852896,99231.0,0.0015756005262785,0.5,-0.9,0.0023980576330546,0.0,0.0063308721512643,0.0043096105765566,0.0015756005262785,0.5,-0.9,0.0023980576330546,0.0,753531,0.0435498,0.0570541,3.2778499999999994e-281,0.03771,0.0302921,1.5364099999999997e-79,0.0299954,0.0330223,1.9056499999999988e-94,0.96591993
3,0.0037856469768739,0.0032448082636421,0.0045910684863098,45.82436256830811,12.004292908600048,112.15152483342482,110499.0,0.0033769732863462,0.2,-0.2,9.158696383490204e-08,0.0,0.0033943875949495,0.0040840536522866,0.0013277563075573,0.31,-0.6,4.153196435365828e-05,25.0,1061982,0.031142,0.0543724,2.2552499999999995e-284,0.0272006,0.0275905,1.6549399999999998e-73,0.0214242,0.0285888,6.820109999999999e-79,0.98977644
5,2.128756606621668,1.9430522181064385,2.320287989004844,9.899200139457484,8.736988543858082,11.148363702953327,1094491.0,0.0162589525099341,0.4,-1.2,1.0232840138494008,0.0,2.128756606621668,0.0012979986334043,0.0134924737564315,0.43,-1.2,1.3559963366862826,0.0,9618,0.420567,0.0992149,0.0,0.365494,0.0750203,0.0,0.277162,0.0739055,0.0,1.7059115999999994e-173
6,1.5857533614804338,1.4498614914539436,1.7255754109321135,9.456193427010442,8.451808687038719,10.508710264289643,552872.0,0.0122417619363748,0.4,-1.1,0.4424368119327376,100.0,1.5857533614804338,0.0018261954816995,0.0104992928106741,0.4,-1.12,0.5198564341617818,0.0,17277,0.433419,0.0881353,0.0,0.377355,0.0630982,0.0,0.289091,0.062478,0.0,2.2895722999999995e-53
8,0.1930766979753021,0.1670662789923341,0.2227888766924975,29.59651522268421,20.241751175285984,40.28545599876465,3583528.0,0.0039565934077917,0.3,-0.9,0.0042233644784779,50.0,0.1930766979753021,0.0007173774933806,0.0021096046155557,0.3,-0.94,0.0056348770710185,0.0,425191,0.163011,0.0728518,0.0,0.140788,0.0469238,0.0,0.110191,0.0484069,0.0,2.8051004e-14
9,0.0378156786532093,0.0335692198405221,0.0432644215340354,21.922664409416907,10.518936320675472,59.6597710153308,5376893.0,0.0049828942123825,0.6,-1.1,0.0401249347803157,25.0,0.0378156786532093,0.0005856560376944,0.0032018373816724,0.5,-1.06,0.0228576394180424,0.0,189030,0.0873944,0.0709578,0.0,0.0751452,0.0453086,0.0,0.0589178,0.0472456,0.0,2.6375111999999997e-48
11,0.0166032489332338,0.013695436036203,0.0200705806468186,52.159590227887705,32.308095901203444,94.4412549164118,6813712.0,0.0074149849309885,0.2,-0.9,4.56524107044989e-06,150.0,0.0139014400908074,0.00052025828356,0.0054713092781263,0.19,-0.9,2.712803682914439e-06,50.0,59886,0.0279049,0.0869725,0.0,0.0242036,0.0625303,0.0,0.0184638,0.0619397,0.0,1.3594150999999993e-177
12,0.0096943158008759,0.0077746127399407,0.0120554604689263,70.44604924366135,43.75922316669201,129.165796039686,22438943.0,0.0059102074804054,0.1,-0.4,1.0317186051686592e-14,100.0,0.0096943158008759,0.0002866941711949,0.0046915332558156,0.07,0.0,2.317210153545446e-23,0.0,87652,0.0157239,0.0823142,0.0,0.0137932,0.0579375,0.0,0.0104669,0.0564445,0.0,0.0
14,0.0005655224950827,0.000441438524359,0.0007977662681546,135.24600863814683,42.063263729527606,480.9720127247705,12633705.0,0.0060485631441467,0.1,-0.2,1.5122278016051967e-16,150.0,0.0003548516642887,0.0003820770485604,0.0060485631441467,0.1,-0.2,1.5122278016051967e-16,150.0,49350,0.00454651,0.074612,0.0,0.00403439,0.0496554,0.0,0.00308146,0.0470539,0.0,0.0
16,0.0001281060331724,8.280484870052508e-05,0.0001983019852537,298.16050310547587,115.68745554161248,695.4449760359305,8261428.0,0.0085583974583221,0.1,-0.1,4.9758035032336795e-18,500.0,2.4903527643446268e-05,0.0004724819317982,0.0072225408726776,0.08,0.2,3.574105609274479e-23,400.0,36304,0.0012231,0.0751297,0.0,0.00108994,0.0501107,0.0,0.00083249,0.0469598,0.0,0.0
