band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.0063308721512643,0.0056608198616344,0.0072221086724723,20.09152587580871,8.301168578174002,54.15907889852896,99231.0,0.0015756005262785866,0.5,-0.9,0.002398057633054684,0.0,0.006330872151264366,0.004309610576556604
3,0.0037856469768739,0.0032448082636421,0.0045910684863098,45.82436256830811,12.004292908600048,112.15152483342482,110499.0,0.0033769732863462576,0.2,-0.2,9.158696383490202e-08,0.0,0.0037856469768739816,0.004084053652286608
5,2.128756606621668,1.9430522181064385,2.320287989004844,9.899200139457484,8.736988543858082,11.148363702953327,1094491.0,0.016258952509934144,0.4,-1.2,1.0232840138494008,0.0,2.1287566066216677,0.0012979986334043555
6,1.5857533614804338,1.4498614914539436,1.7255754109321135,9.456193427010442,8.451808687038719,10.508710264289643,552872.0,0.012241761936374843,0.4,-1.1,0.44243681193273765,100.0,1.4703728082985128,0.0018261954816995213
8,0.1930766979753021,0.1670662789923341,0.2227888766924975,29.596515222684214,20.241751175285984,40.28545599876465,3583528.0,0.003956593407791711,0.3,-0.9,0.004223364478477991,50.0,0.16947920660468543,0.000717377493380621
9,0.0378156786532093,0.0335692198405221,0.0432644215340354,21.922664409416907,10.518936320675472,59.6597710153308,5376893.0,0.0049828942123825715,0.6,-1.1,0.04012493478031577,25.0,0.03528077195112672,0.0005856560376944711
11,0.0166032489332338,0.013695436036203,0.0200705806468186,52.159590227887705,32.308095901203444,94.4412549164118,6813712.0,0.007414984930988591,0.2,-0.9,4.56524107044989e-06,150.0,0.011504407497533726,0.000520258283560039
12,0.0096943158008759,0.0077746127399407,0.0120554604689263,70.44604924366135,43.75922316669201,129.165796039686,22438943.0,0.005910207480405473,0.1,-0.4,1.0317186051686593e-14,100.0,0.006917080760549033,0.00028669417119493886
14,0.0005655224950827,0.000441438524359,0.0007977662681546,135.24600863814683,42.063263729527606,480.9720127247705,12633705.0,0.006048563144146757,0.1,-0.2,1.5122278016051967e-16,150.0,0.00035485166428875665,0.0003820770485604185
16,0.0001281060331724,8.280484870052508e-05,0.0001983019852537,298.16050310547587,115.68745554161248,695.4449760359305,8261428.0,0.008558397458322136,0.1,-0.1,4.9758035032336795e-18,500.0,2.0657479649819092e-05,0.0004724819317982165
