band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,339842009132118.1,339842009132118.1,224327531435091.2,188915883632237.6,165802385519829.28,147849623185807.06,120457926798213.05,100363424984187.0,85511279788465.0,73668945721470.47,63700581627396.82,42055947983885.33,0.0130596037045917,0.0163154179847309,0.025909640537308,0.0337326951461742,0.041089067366147,0.0637162109910359,0.0843801850407842,0.1020703129389985,0.1179363547861674,0.1334842420125654,0.1776921891980751,0.06227762431751094,0.05037984193368608,0.03700568977993954,0.019781006436327186,0.0100440142178288,339842009132118.1,,,,
5,766268111181549.1,766268111181549.1,540074573043837.25,424378258545682.3,348108020073185.3,296438649193392.6,229446201172306.75,185588358559700.47,154398642206944.2,133418265400424.95,118934859551946.28,90218602104656.16,0.030107314380265,0.0223604027792239,0.0181197440282539,0.0156518366105288,0.0184599465644302,0.0229168034143736,0.0282013137579021,0.0342992455979471,0.0413179436761481,0.0469171924446047,0.0625297008927076,0.0251814018402019,0.02292839742866158,0.020874056998145568,0.01841278109301573,0.015651836610528824,,0.017497106285916136,0.019950002538455913,0.019950002538455913,
8,182173455294249.2,182173455294249.2,149070134901007.12,134447908634239.95,122784371912520.4,112556984601317.31,95839548957916.94,83057583704818.1,73248966802490.27,65652227816507.33,59521043421114.66,47525915523054.18,0.0199510551899342,0.0199510551899342,0.0199510551899342,0.0199510551899342,0.0199510551899342,0.0157325577000435,0.0128758158282524,0.0145481923911068,0.0162365745472856,0.0178914836658646,0.0233053076845175,0.016269295769658562,0.01539015205740446,0.014549531865167498,0.013754131765272964,0.01287581582825248,,0.013522696350032226,0.015549577570294959,0.017913161658218324,0.01931115907051051
11,10462887871677.31,10462887871677.31,9811016640565.045,9526371102407.336,9315511702771.133,9144432111146.162,8857155931129.205,8632422303874.331,8446989570193.318,8285395133582.77,8140312501709.86,7769662639774.313,0.0071987927609037,0.0050694981500166,0.0036136689848414,0.0024363521369078,0.002616967309803,0.0032008184138413,0.0040784420105143,0.0050420003016338,0.0060356830675917,0.0070352085600206,0.0114826860459796,0.006550607506561668,0.005164671053162262,0.0036038469613276503,0.0024960013560198268,0.002436352136907849,,0.003554518525949679,0.004944364975149829,0.0077804752318990575,
14,156023378056305.12,156023378056305.12,141263437657581.47,132511742184473.22,125907163281763.12,120303382007417.16,111074275495974.72,103629875923845.69,97367828132515.78,91870073946700.2,86990662243042.45,75133140574770.23,0.0364372455050129,0.0336694012212225,0.0311172252076272,0.0331339487399426,0.0341029860332003,0.0294388035471834,0.0304155810231607,0.0303709371430428,0.0269023092197,0.0280509527583713,0.0254898766642478,0.022949548190738467,0.024154195292228398,0.02549968710442152,0.02594797619589717,0.024944493016735625,68801596432462.23,0.023957416844676338,0.024711970579589737,0.024864259590498372,0.023804310504480064
17,399044973851055.3,399044973851055.3,387249126439068.7,380256478520055.5,374707484377955.25,369911545957366.0,361588386957917.8,354404984508660.6,347952335046069.7,342036952494604.75,336556584897335.6,322092398825481.5,0.0128488684076374,0.0134716206191087,0.0138175081809792,0.0141540630180064,0.0145816339343941,0.0149878746353504,0.0153418263387935,0.015824298774371,0.0162885691400604,0.0167252376414939,0.0179302219786525,0.014406611442740691,0.014035768455713568,0.013605587961516674,0.01347162061910874,0.012848868407637437,,,,,
20,126281703477636.95,126281703477636.95,121789298558765.31,119286139206284.4,117294652872119.48,115563032815970.12,112582786786423.05,110036324720395.6,107769281232133.16,105716765354698.69,103835993279623.56,98927297669674.64,0.0017970888719641,0.0014715827146809,0.0021901325528094,0.0027865734676154,0.0033187538815215,0.004287574512948,0.005163103496356,0.0060158360367211,0.0068034346669981,0.0075596989544007,0.0096710081871021,0.0037398592755740236,0.003274803771256673,0.0027246575017436173,0.002128622855293555,0.0014715827146809524,,0.0016187539264496675,,,
23,13952162996874.242,13952162996874.242,13529662528674.15,13308123493736.15,13130038978604.465,12976329971718.78,12712707524930.797,12486240837810.74,12285397642533.826,12103310300816.695,11935233773078.996,11494942958991.742,0.0019380200893615,0.0008972847652777,0.001011201172675,0.0013342021780826,0.0019201588802221,0.0027019476907412,0.0035875886838396,0.0044417931792626,0.0052534520193754,0.0060259130740187,0.0082023469077558,0.0024091071424427422,0.0018533211639795572,0.0013914478538737032,0.001621483134993551,0.0008972847652777283,,0.0027099958277784775,,,
26,3501565299877.888,3501565299877.888,3391247479364.459,3326646762783.132,3274187324883.244,3228375255449.295,3149437844241.9688,3081890402447.807,3022141834018.015,2968161916769.3604,2918680434062.516,2789617396880.0137,0.0019694589785834,0.00118892360734,0.0014673400424173,0.0019227707113286,0.002410213199508,0.0033866423132741,0.0042706983465894,0.0048763340736008,0.0056064150795961,0.0063730253333644,0.0085426916674897,0.002877856311991618,0.0023763450192071274,0.0019143405088774407,0.0014673400424173866,0.00118892360734002,,0.002224336036698471,,,
30,43207613574.09835,43207613574.09835,41007723821.86944,39834187217.398735,38901397056.90847,38104555225.939255,36756253399.22073,35621440958.11011,34626686603.95224,33738990160.23457,32934080735.37214,30871165214.90839,0.0057446122095942,0.0047000377793141,0.0045138516060713,0.0038726298068779,0.0038485589439426,0.0048122167160691,0.0051106687404648,0.0059587669270885,0.006764586384477,0.0075093724926441,0.0096289446265339,0.005552781829032679,0.005198619970973879,0.004735935417047539,0.00430431395477153,0.0038485589439426968,,0.0038726298068779696,0.004070184016738365,0.004637149687859998,0.00527515130845857
