band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,339842009132118.1,288505123171762.9,399538670429177.94,9.000776956844518,4.606561916862943,13.104665418642504,1344.0,0.0130596037045917,0.1,6.7,1.457178053242123e-05,0.0,339842009132118.1,0.0369188040002903,0.0100440142178288,0.18,7.0,100000.0,0.0,18387.0,1000000.0,0.421958,1.7396299999999997e-217,1000000.0,0.385427,3.6632499999999977e-180,1000000.0,0.361886,3.5078199999999978e-158,0.99906852
5,766268111181549.1,665010015184531.9,874601542507881.9,20.5402744812233,17.320919372532273,23.90591284903716,4032.0,0.0156518366105288,0.1,3.5,0.001526846220044,75.0,348108020073185.3,0.021346250972668,0.0156518366105288,0.1,3.5,0.001526846220044,75.0,7654.0,1000000.0,0.401108,0.0,1000000.0,0.36474,0.0,1000000.0,0.341901,0.0,0.27379082
8,182173455294249.2,158401164032363.25,208332386977084.47,26.35873583886936,19.246766924726096,34.41520914515746,11424.0,0.0128758158282524,0.1,5.8,1.0699132837032678e-05,200.0,83057583704818.1,0.0126917061008193,0.0128758158282524,0.1,5.8,1.0699132837032678e-05,200.0,11424.0,1000000.0,0.351109,0.0,1000000.0,0.30694,0.0,1000000.0,0.282913,0.0,0.044895971
11,10462887871677.31,9638602428965.713,11506893732837.482,9.936844045240305,3.4015597529355603,23.645955578375684,31584.0,0.0024363521369078,0.2,9.6,14843.099827711188,75.0,9315511702771.133,0.0076365388413218,0.0024363521369078,0.2,9.6,14843.099827711188,75.0,303547.0,1000000.0,0.220091,0.0,1000000.0,0.175887,0.0,1000000.0,0.151027,0.0,0.99175751
14,156023378056305.12,130450102156912.08,185606128713253.28,45.61518824649766,30.37192809284332,68.15530928176605,87360.0,0.0254898766642478,0.1,0.1,6.334108160646699,500.0,68801596432462.23,0.0045929764073914,0.0229495481907384,0.09,0.4,0.0132216463390098,600.0,3453.0,1000000.0,0.161955,0.0,1000000.0,0.115633,0.0,1000000.0,0.0911946,0.0,2.1146134e-40
17,399044973851055.3,371944945416247.7,428838862474074.7,5.597485945049314,3.714604895535793,9.36563450218058,100000.0,0.0128488684076374,0.1,4.3,0.0004434211935677,0.0,399044973851055.3,0.0042930146183294,0.0128488684076374,0.1,4.3,0.0004434211935677,0.0,11259.0,1000000.0,0.393064,0.0,1000000.0,0.356718,0.0,1000000.0,0.333383,0.0,9.0569756e-15
20,126281703477636.95,116797021403166.69,137204315396627.86,7.630152033283114,4.533955076167384,17.73202301328262,100000.0,0.0014715827146809,0.1,6.0,1.2155578089643885e-05,25.0,121789298558765.31,0.0042930146183294,0.0014715827146809,0.1,6.0,1.2155578089643885e-05,25.0,854296.0,1000000.0,0.364224,0.0,1000000.0,0.321045,0.0,1000000.0,0.297084,0.0,0.98170838
23,13952162996874.242,13058651545952.443,14968073017407.88,4.88763489140502,2.577196411701392,12.244420922317609,100000.0,0.0008972847652777,0.1,12.0,4.858092851856727e-09,25.0,13529662528674.15,0.0042930146183294,0.0008972847652777,0.1,12.0,4.858092851856727e-09,25.0,2309202.0,1000000.0,0.236471,0.0,1000000.0,0.190938,0.0,1000000.0,0.166229,0.0,0.99999793
26,3501565299877.888,3257118817886.685,3775442627715.396,6.210593922682646,3.8892442459282015,12.90635968957757,100000.0,0.00118892360734,0.1,7.5,5.99858904195229e-08,25.0,3391247479364.459,0.0042930146183294,0.00118892360734,0.1,7.5,5.99858904195229e-08,25.0,1281444.0,1000000.0,0.0839397,0.0,1000000.0,0.0472687,1.3178099999999996e-194,1000000.0,0.0186338,1.36257e-30,0.99889468
30,43207613574.09835,39055817961.95468,48237219430.7365,14.6718663597478,8.267645504205884,37.02462197089482,100000.0,0.0038485589439426,0.1,3.6,1.3927620345391053e-07,100.0,38104555225.939255,0.0042930146183294,0.0038485589439426,0.1,3.6,1.3927620345391053e-07,100.0,126562.0,134048.0,0.0374371,3.2855199999999984e-122,117252.0,0.0126763,2.18605e-14,95210.4,0.00731841,4.43384e-05,0.10312226
