band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,339842009132118.1,288505123171762.9,399538670429177.94,9.000776956844518,4.606561916862943,13.104665418642504,1344.0,0.013059603704591763,0.1,6.7,1.457178053242123e-05,0.0,339842009132118.1,0.03691880400029039
5,766268111181549.1,665010015184531.9,874601542507881.9,20.5402744812233,17.320919372532273,23.90591284903716,4032.0,0.015651836610528824,0.1,3.5,0.0015268462200440111,75.0,348108020073185.3,0.02134625097266802
8,182173455294249.2,158401164032363.25,208332386977084.47,26.358735838869357,19.246766924726096,34.41520914515746,11424.0,0.01287581582825248,0.1,5.8,1.0699132837032678e-05,200.0,83057583704818.1,0.012691706100819312
11,10462887871677.31,9638602428965.713,11506893732837.482,9.936844045240305,3.4015597529355603,23.645955578375684,31584.0,0.002436352136907849,0.2,9.6,14843.099827711187,75.0,9315511702771.133,0.0076365388413218264
14,156023378056305.12,130450102156912.08,185606128713253.28,45.61518824649766,30.37192809284332,68.15530928176605,87360.0,0.025489876664247846,0.1,0.1,6.334108160646699,500.0,75133140574770.23,0.00459297640739148
17,399044973851055.3,371944945416247.7,428838862474074.7,5.597485945049314,3.714604895535793,9.36563450218058,100000.0,0.012848868407637437,0.1,4.3,0.0004434211935677965,0.0,399044973851055.3,0.004293014618329405
20,126281703477636.95,116797021403166.69,137204315396627.86,7.630152033283114,4.533955076167384,17.73202301328262,100000.0,0.0014715827146809524,0.1,6.0,1.2155578089643885e-05,25.0,121789298558765.31,0.004293014618329405
23,13952162996874.242,13058651545952.443,14968073017407.88,4.88763489140502,2.577196411701392,12.244420922317609,100000.0,0.0008972847652777283,0.1,12.0,4.858092851856727e-09,25.0,13529662528674.15,0.004293014618329405
26,3501565299877.888,3257118817886.685,3775442627715.396,6.210593922682646,3.8892442459282015,12.90635968957757,100000.0,0.00118892360734002,0.1,7.5,5.99858904195229e-08,25.0,3391247479364.459,0.004293014618329405
30,43207613574.09835,39055817961.95468,48237219430.7365,14.6718663597478,8.267645504205884,37.02462197089482,100000.0,0.0038485589439426968,0.1,3.6,1.3927620345391053e-07,100.0,38104555225.939255,0.004293014618329405
