layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1590,0.5,2.1,0.0113022293377172,0.0,0.47,2.3,14.160022105355942,0.011115648733359101,0.0,15274
3,6360,0.7,0.7,0.0099966006270891,0.0,0.74,0.6,99.73647491764011,0.009979116242317954,0.0,18109
4,25440,1.1,-0.4,0.0038472166112636,0.0,1.4,-0.46,146.1555080902913,0.003818085058153564,25.0,128790
5,101760,0.9,-0.6,0.002510409495843,0.0,0.93,-0.6,20.334382197429438,0.002137350176254993,0.0,386370
6,407040,0.7,-0.7,0.0049762177793568,75.0,0.6,-0.65,1.3619161897231487,0.0036926814823111664,0.0,128790
7,1628160,0.3,-0.3,0.0059634120195618,0.0,0.36,-0.5,0.014382965264733597,0.005363044808014861,0.0,64395
8,6512640,0.1,2.4,0.0044242510558847,0.0,0.1,2.4,1.928046392615889e-18,0.0044242510558847,0.0,96592
