layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,16450.04,15716.54,17193.23,0.1563983,0.02545343,0.29565573,7072,0.0462896679260863,7.0,8.7,13588.937566664556,100.0,13710.21,0.01612577750721614,0.0462896679260863,7.0,8.7,13588.937566664556,100.0,884
3,3961.6892,3781.5576,4144.733,1.1485848,0.93224084,1.3945,28288,0.0351649762315224,1.3,0.0,3395.269204981068,150.0,3534.1038,0.008068854211971187,0.0351649762315224,1.3,0.0,3395.269204981068,150.0,1491
4,949.18616,897.5398,1002.5062,2.550149,2.0279741,3.3239276,113152,0.0274514763570909,1.3,-0.5,1141.2192201309156,350.0,866.5070190429688,0.0040359092726554024,0.027448556978010852,1.23,-0.5,1111.1978825302872,250.0,2515
5,223.89064,210.40285,238.11812,3.8355474,2.9133995,6.837455,452608,0.0168225281293205,0.6,-0.5,66.40868251021503,200.0,199.51976013183594,0.002018324026021024,0.016739665468075593,0.61,-0.5,68.29336919827466,275.0,6712
6,51.25995,47.85161,54.875374,5.0126247,3.778394,9.031911,1810432,0.0091709997261286,0.8,-0.8,46.61884822809475,250.0,47.08367156982422,0.0010092542162957218,0.00897200122714692,0.7,-0.77,35.299708158124815,150.0,23868
7,11.640145,10.80877,12.550139,6.3910446,4.5945234,13.187908,7241728,0.005378181119812,0.7,-0.9,10.649581963444897,50.0,11.640145301818848,0.0005046501409454036,0.005106736618440355,0.6,-0.86,7.084387489094008,0.0,71604
8,2.663398,2.4525433,2.9311507,9.511261,5.4394016,35.96165,28966912,0.0056789854818897,0.8,-1.0,3.592495739251558,150.0,2.5286104679107666,0.0002523308264179366,0.005106253539840178,0.7,-0.98,2.8781302549950687,50.0,71604
9,0.62763095,0.5728971,0.7048635,13.333357,6.5438294,53.33635,115867648,0.0069239661540204,0.6,-1.0,0.5124201975811421,25.0,0.6034626960754395,0.00012616685191353853,0.00556148126296685,0.5,-0.93,0.24736132811749445,25.0,60415
10,0.1500003,0.13499886,0.17311253,20.285288,8.472993,88.88147,463470592,0.0056629972901535,0.3,-0.7,0.0018807231717011,0.0,0.15000030398368835,6.30837855989912e-05,0.004008540664929172,0.3,-0.66,0.00166656905471132,0.0,113152
