layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,6478.6787,5772.31,7230.018,1.0497274,0.43074852,1.783846,1604,0.0946412379458512,4.7,-0.6,14192.699579061918,0.0,6478.6787,0.033804382765303224,0.0946412379458512,4.7,-0.6,14192.699579061918,0.0,200
3,1529.7378,1423.6766,1639.9105,2.8596635,2.275824,3.5287774,6416,0.0623571940357107,20.0,-1.1,5491.201582545972,0.0,1529.7378,0.016928848255368546,0.0623571940357107,20.0,-1.1,5491.201582545972,0.0,450
4,339.4857,316.21985,363.47443,5.235465,4.50357,6.032421,25664,0.0659632017975523,2.1,-1.2,869.448362077474,500.0,188.40115356445312,0.008471003560381446,0.06586381012600884,1.62,-1.2,807.8176644826091,525.0,401
5,63.58722,58.617455,68.78918,7.750703,6.729813,8.848345,102656,0.0903199999999998,0.9,-1.3,292.4210150906363,0.0,59.009315490722656,0.004237135996393022,0.09031999999999979,0.8,-1.26,198.60133240535947,100.0,225
6,11.852705,10.731796,13.030606,12.358775,10.602479,14.330383,410624,0.1251899999999998,0.3,-1.3,2.6749934122847434,0.0,11.852705,0.0021189752192853914,0.1251899999999998,0.3,-1.3,2.6749934122847434,0.0,112
7,2.146013,1.9083741,2.4043765,17.992706,14.9841585,21.382133,1642496,0.1606499999999998,0.3,-1.3,0.484325788435664,0.0,2.146013,0.0010595892481240078,0.1606499999999998,0.3,-1.3,0.484325788435664,0.0,67
8,0.44138673,0.3866096,0.50158334,23.1817,18.53658,28.330587,6569984,0.1922299999999998,0.3,-1.3,0.0996149481020066,0.0,0.44138673,0.0005298200128246353,0.1922299999999998,0.3,-1.3,0.0996149481020066,0.0,50
9,0.130896,0.11578714,0.14740558,20.175617,15.38418,25.395407,26279936,0.2240999999999998,0.3,-1.3,0.0295414374301344,0.0,0.130896,0.0002649163509945643,0.2240999999999998,0.3,-1.3,0.0295414374301344,0.0,37
