layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,150198.14,85009.77,248359.05,411.54047,85.16719,581.20276,9000,0.012910606090310084,0.1,2.1,4.237963557897993e-12,25.0,49061.004,0.014296961166644029
3,33515.44,19958.848,52689.242,366.28464,101.323944,561.9773,36000,0.011234063604816491,0.1,1.8,1.5983257759840451e-12,200.0,8534.376,0.007153161548533642
4,8690.679,4650.4634,15441.654,584.8118,124.45956,1337.5199,144000,0.008803470986496201,0.1,1.6,5.651443092792328e-13,500.0,1738.3785,0.003577744605964338
5,1600.9783,772.0278,3722.795,1309.71,95.39149,3193.552,576000,0.00781791431589729,0.1,1.7,8.807122046218626e-14,350.0,358.29535,0.001789162458327746
6,339.47144,152.13828,1059.4952,2686.0984,93.13986,4761.9736,2304000,0.005392103284187044,0.1,2.6,2.087537351871875e-15,300.0,77.81513,0.0008946536675937644
7,87.09768,35.839172,371.94412,4825.4297,72.40149,6356.898,9216000,0.0037430957850161928,0.1,3.5,9.353144033254721e-17,250.0,21.324377,0.00044734493084683295
8,29.885605,15.551421,79.539055,1686.6677,80.563995,3720.5022,36864000,0.00219098969823317,0.1,2.7,2.262046809457937e-16,150.0,10.488605,0.00022367698811616015
9,8.939856,4.773542,23.292429,1590.2899,83.61861,3577.24,147456000,0.0038092322898495012,0.1,2.2,2.0157123653255074e-16,200.0,2.9816942,0.00011183962453501836
10,1.3529184,0.68768775,4.30009,2542.2495,78.12596,4648.803,589824000,0.005432242186101666,0.1,2.1,3.5406862383198354e-17,250.0,0.40988937,5.5920094864633584e-05
