filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
0,"(2.0, 0.5, 0.044)",47.17468,38.20787,57.34406,3.9330387,1.6570514,12.296394,16384000.0,"(2.0, 0.5, 0.044)",0.0010495100819514,0.2,3.1,4.869593996706125e-06,0.0,47.174678802490234,0.0003355120903509215,0.0006290082553463971,0.22,2.7,4.7886006631829406e-05,0.0,4608000.0
1,"(2.0, 0.5, 0.065)",19.006046,15.189773,23.890121,4.4910736,1.7631232,14.001322,16384000.0,"(2.0, 0.5, 0.065)",0.0009428862545224,0.4,0.4,0.2728435083731988,0.0,19.006046295166016,0.0003355120903509215,0.0005953132874024769,0.43,0.3,0.49244136875894506,0.0,5184000.0
2,"(2.0, 0.5, 0.096)",7.4275613,5.9934306,9.2406,5.486764,2.0330708,25.079126,16384000.0,"(2.0, 0.5, 0.096)",0.0010920295966036,0.5,-0.2,0.7935428721273052,0.0,7.427561283111572,0.0003355120903509215,0.0005273145762866305,0.47,-0.1,0.516478747095246,0.0,6912000.0
3,"(2.0, 0.5, 0.141)",2.9004047,2.2809157,3.8593264,6.90676,2.45628,31.497519,16384000.0,"(2.0, 0.5, 0.141)",0.0021184416613708,0.5,-0.4,0.411989302797751,0.0,2.900404691696167,0.0003355120903509215,0.0014521035283997508,0.49,-0.4,0.3771442638295789,0.0,864000.0
4,"(2.0, 0.5, 0.208)",1.0722489,0.82504034,1.4573237,9.078379,3.2497818,60.51269,16384000.0,"(2.0, 0.5, 0.208)",0.0027067721179805,0.5,-0.5,0.1680648525555928,50.0,1.072248935699463,0.0003355120903509215,0.0017557267486361106,0.4,-0.35,0.04472138338936349,0.0,576000.0
5,"(2.0, 0.5, 0.306)",0.3120329,0.23551369,0.42668587,12.071183,3.256212,78.44662,16384000.0,"(2.0, 0.5, 0.306)",0.0042883093428064,0.3,-0.2,0.0011141375897266,0.0,0.31203290820121765,0.0003355120903509215,0.002858454084830264,0.3,-0.16,0.0010263084849600839,0.0,216000.0
6,"(2.0, 0.5, 0.45)",0.17503677,0.13140352,0.26022366,13.582359,3.521244,97.91984,16384000.0,"(2.0, 0.5, 0.45)",0.0031582714023103,0.3,-0.1,0.0005109200038094,0.0,0.17503677308559418,0.0003355120903509215,0.0026657375673727612,0.26,0.1,7.541615221446024e-05,0.0,256000.0
7,"(2.0, 1.0, 0.044)",61.50679,51.126873,75.65922,4.1552515,1.6519405,15.351008,16384000.0,"(2.0, 1.0, 0.044)",0.0005015953229197,0.1,8.6,3.6141741309973354e-19,0.0,61.50679,0.0003355120903509215,0.0005015953229197,0.1,8.6,3.6141741309973354e-19,0.0,7381125.0
8,"(2.0, 1.0, 0.065)",26.69711,21.60098,33.70586,4.9464865,1.9283122,17.890352,16384000.0,"(2.0, 1.0, 0.065)",0.0008031914759815,0.2,2.5,5.234234664661386e-06,0.0,26.69710922241211,0.0003355120903509215,0.0006200379034893011,0.22,2.2,4.587897515313087e-05,0.0,4608000.0
9,"(2.0, 1.0, 0.096)",10.228945,8.308525,12.878731,5.65763,2.1613176,28.274094,16384000.0,"(2.0, 1.0, 0.096)",0.0005701826424239,0.3,0.8,0.0073108038974455,0.0,10.228944778442383,0.0003355120903509215,0.0005163805707180114,0.33,0.6,0.024428290659658354,0.0,6912000.0
10,"(2.0, 1.0, 0.141)",4.1469254,3.2570379,5.4993076,7.1185493,2.5716193,42.064358,16384000.0,"(2.0, 1.0, 0.141)",0.0013941757544765,0.3,0.4,0.0051502321693631,0.0,4.146925449371338,0.0003355120903509215,0.0007406892754925343,0.36,0.1,0.040768541275413996,0.0,3456000.0
11,"(2.0, 1.0, 0.208)",1.5297409,1.1691076,1.9863064,8.38496,2.8872685,42.168125,16384000.0,"(2.0, 1.0, 0.208)",0.0017978666025717,0.3,0.1,0.0030872502277317,0.0,1.5297409296035767,0.0003355120903509215,0.0014200860878507554,0.32,0.0,0.006697410645428413,0.0,922639.0
12,"(2.0, 1.0, 0.306)",0.5114491,0.3814103,0.70142204,11.17331,3.688109,60.483738,16384000.0,"(2.0, 1.0, 0.306)",0.0023174099173004,0.3,-0.1,0.0014928838711545,0.0,0.5114490985870361,0.0003355120903509215,0.0020018422019315585,0.28,0.0,0.0006156719182257319,0.0,486000.0
13,"(2.0, 1.0, 0.45)",0.18049794,0.13590665,0.27769545,18.198215,4.0836196,137.43698,16384000.0,"(2.0, 1.0, 0.45)",0.0027255757498024,0.1,2.6,4.842197017591365e-18,0.0,0.180497944355011,0.0003355120903509215,0.0025455304392888456,0.11,2.2,8.659648659343456e-16,0.0,288000.0
14,"(3.0, 0.5, 0.044)",47.427895,39.06107,57.809998,4.27898,1.9889216,11.626909,16384000.0,"(3.0, 0.5, 0.044)",0.0006579845087699,0.4,0.5,0.6082922383601705,0.0,47.427894592285156,0.0003355120903509215,0.00046139237151700263,0.38,0.6,0.3732234252955395,0.0,8748000.0
15,"(3.0, 0.5, 0.065)",17.998804,14.61592,22.436235,5.1315584,1.9926287,25.71712,16384000.0,"(3.0, 0.5, 0.065)",0.0009723069120541,0.4,0.3,0.2907738898137605,0.0,17.998804092407227,0.0003355120903509215,0.0003367107818914583,0.42,0.2,0.4526108519315432,0.0,16384000.0
16,"(3.0, 0.5, 0.096)",6.9920244,5.646675,8.709237,6.146884,2.2754164,32.913696,16384000.0,"(3.0, 0.5, 0.096)",0.0018517310170037,0.5,-0.3,0.8568657379524377,0.0,6.9920244216918945,0.0003355120903509215,0.0008058300438337079,0.45,-0.2,0.44534954269616295,0.0,2916000.0
17,"(3.0, 0.5, 0.141)",2.6901891,2.1106844,3.5373685,8.123078,3.0365353,57.762535,16384000.0,"(3.0, 0.5, 0.141)",0.0031823644392255,0.4,-0.3,0.1027912249604592,0.0,2.6901891231536865,0.0003355120903509215,0.001760631310331745,0.43,-0.4,0.1848082713628685,0.0,576000.0
18,"(3.0, 0.5, 0.208)",0.9907175,0.7520779,1.3398156,9.361341,3.6889992,46.35171,16384000.0,"(3.0, 0.5, 0.208)",0.0036712468573147,0.3,-0.2,0.0035374332188506,0.0,0.9907174706459045,0.0003355120903509215,0.0029263191511068876,0.35,-0.4,0.018913353801144343,0.0,216000.0
19,"(3.0, 0.5, 0.306)",0.30591866,0.23430955,0.4262752,12.947309,4.238446,72.068146,16384000.0,"(3.0, 0.5, 0.306)",0.0035311415308984,0.2,0.3,1.980825328542852e-06,0.0,0.3059186637401581,0.0003355120903509215,0.0034153668077386706,0.21,0.2,5.593615961947516e-06,0.0,162000.0
20,"(3.0, 0.5, 0.45)",0.09276763,0.06688535,0.16135217,21.578331,5.0792837,174.54463,16384000.0,"(3.0, 0.5, 0.45)",0.0039168717822961,0.1,2.3,4.937030387753422e-18,0.0,0.08692461252212524,0.0003355120903509215,0.0029339526493420975,0.11,2.1,5.212747238201478e-16,25.0,216000.0
21,"(3.0, 1.0, 0.044)",53.20995,42.93905,66.96767,4.53205,1.8943949,16.536644,16384000.0,"(3.0, 1.0, 0.044)",0.0004531945879135,0.2,2.8,7.491999532405471e-06,0.0,53.2099494934082,0.0003355120903509215,0.0004111178737656873,0.21,2.6,2.4792444856496975e-05,0.0,11071687.0
22,"(3.0, 1.0, 0.065)",21.432625,17.031868,27.109272,5.302412,2.0517483,27.711172,16384000.0,"(3.0, 1.0, 0.065)",0.0012500177672215,0.4,0.2,0.3919799146247248,0.0,21.43262481689453,0.0003355120903509215,0.0006527392986810376,0.41,0.2,0.4617533162147299,0.0,4374000.0
23,"(3.0, 1.0, 0.096)",8.029208,6.6042094,10.660976,7.3286314,2.5477848,51.147522,16384000.0,"(3.0, 1.0, 0.096)",0.0018712604024158,0.3,0.4,0.0099717939917043,0.0,8.029208183288574,0.0003355120903509215,0.0005456586207794045,0.34,0.2,0.043037415539111674,0.0,6144000.0
24,"(3.0, 1.0, 0.141)",3.161214,2.4805443,4.236783,8.667655,3.1713212,42.36748,16384000.0,"(3.0, 1.0, 0.141)",0.0025087620096352,0.3,0.0,0.0076326402681839,0.0,3.1612141132354736,0.0003355120903509215,0.0010578331013425257,0.31,0.0,0.010394507907461782,0.0,1728000.0
25,"(3.0, 1.0, 0.208)",1.1886761,0.90336776,1.6876208,12.122638,3.977831,70.949936,16384000.0,"(3.0, 1.0, 0.208)",0.003915541631998,0.4,-0.5,0.0613381560601674,50.0,1.188676118850708,0.0003355120903509215,0.0021908839688186132,0.27,-0.1,0.0011898436642827953,0.0,384000.0
26,"(3.0, 1.0, 0.306)",0.389292,0.2897436,0.56864196,16.396116,4.7102613,114.1872,16384000.0,"(3.0, 1.0, 0.306)",0.0039639885843193,0.2,0.2,3.1940065137718415e-06,0.0,0.38929200172424316,0.0003355120903509215,0.0035158783903327384,0.18,0.4,2.8268644468749637e-07,0.0,144000.0
27,"(3.0, 1.0, 0.45)",0.10431826,0.072859116,0.21401885,38.34483,5.3923864,295.0217,16384000.0,"(3.0, 1.0, 0.45)",0.0037073393027284,0.1,2.4,3.9098306233482474e-18,50.0,0.09610750526189804,0.0003355120903509215,0.0036647899714173926,0.1,2.3,5.11477609247033e-18,25.0,144000.0
28,"(4.0, 0.5, 0.044)",45.11293,37.236176,56.50143,4.121438,1.4592358,13.761944,16384000.0,"(4.0, 0.5, 0.044)",0.0006591333473439,0.2,3.3,3.825204373376373e-06,0.0,45.11293029785156,0.0003355120903509215,0.0005791793359586628,0.19,3.5,1.010642825905523e-06,0.0,5535843.0
