filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
0,"(2.0, 0.5, 0.044)",47.17468,38.20787,57.34406,3.9330387,1.6570514,12.296394,16384000.0,"(2.0, 0.5, 0.044)",0.0010495100819514,0.2,3.1,4.869593996706125e-06,0.0,47.174678802490234,0.0003355120903509,0.0006290082553463,0.22,2.7,4.7886006631829406e-05,0.0,4608000.0,5.59771,0.0237694,0.0,4.90457,0.00660075,0.0,3.96787,0.010078,0.0,4.6811032e-06
1,"(2.0, 0.5, 0.065)",19.006046,15.189773,23.890121,4.4910736,1.7631232,14.001322,16384000.0,"(2.0, 0.5, 0.065)",0.0009428862545224,0.4,0.4,0.2728435083731988,0.0,19.006046295166016,0.0003355120903509,0.0005953132874024,0.43,0.3,0.492441368758945,0.0,5184000.0,3.42577,0.0278526,0.0,2.98961,0.00282146,1.0296799999999995e-113,2.44321,0.00847085,0.0,1.8089834e-05
2,"(2.0, 0.5, 0.096)",7.4275613,5.9934306,9.2406,5.486764,2.0330708,25.079126,16384000.0,"(2.0, 0.5, 0.096)",0.0010920295966036,0.5,-0.2,0.7935428721273052,0.0,7.427561283111572,0.0003355120903509,0.0005273145762866,0.47,-0.1,0.516478747095246,0.0,6912000.0,2.05376,0.0323235,0.0,1.79874,0.00462431,,1.4816,0.00827448,0.0,0.00022070223
3,"(2.0, 0.5, 0.141)",2.9004047,2.2809157,3.8593264,6.90676,2.45628,31.497519,16384000.0,"(2.0, 0.5, 0.141)",0.0021184416613708,0.5,-0.4,0.411989302797751,0.0,2.900404691696167,0.0003355120903509,0.0014521035283997,0.49,-0.4,0.3771442638295789,0.0,864000.0,1.2092,0.0379906,0.0,1.05854,0.0099567,0.0,0.864826,0.0131664,0.0,1.9639829000000004e-30
4,"(2.0, 0.5, 0.208)",1.0722489,0.82504034,1.4573237,9.078379,3.2497818,60.51269,16384000.0,"(2.0, 0.5, 0.208)",0.0027067721179805,0.5,-0.5,0.1680648525555928,50.0,1.072248935699463,0.0003355120903509,0.0017557267486361,0.4,-0.35,0.0447213833893634,0.0,576000.0,0.697231,0.0418755,0.0,0.610935,0.0139609,0.0,0.495531,0.0159237,0.0,2.7070427e-44
5,"(2.0, 0.5, 0.306)",0.3120329,0.23551369,0.42668587,12.071183,3.256212,78.44662,16384000.0,"(2.0, 0.5, 0.306)",0.0042883093428064,0.3,-0.2,0.0011141375897266,0.0,0.3120329082012176,0.0003355120903509,0.0028584540848302,0.3,-0.16,0.00102630848496,0.0,216000.0,0.3558,0.044758,0.0,0.312283,0.0171096,0.0,0.252025,0.0174043,0.0,1.0530141999999995e-116
6,"(2.0, 0.5, 0.45)",0.17503677,0.13140352,0.26022366,13.582359,3.521244,97.91984,16384000.0,"(2.0, 0.5, 0.45)",0.0031582714023103,0.3,-0.1,0.0005109200038094,0.0,0.1750367730855941,0.0003355120903509,0.0026657375673727,0.26,0.1,7.541615221446024e-05,0.0,256000.0,0.27066,0.0429973,0.0,0.237472,0.0154595,0.0,0.192117,0.0155009,0.0,1.488723599999999e-101
7,"(2.0, 1.0, 0.044)",61.50679,51.126873,75.65922,4.1552515,1.6519405,15.351008,16384000.0,"(2.0, 1.0, 0.044)",0.0005015953229197,0.1,8.6,3.6141741309973354e-19,0.0,61.50679,0.0003355120903509,0.0005015953229197,0.1,8.6,3.6141741309973354e-19,0.0,7381125.0,6.47592,0.0221099,0.0,5.67431,0.00872474,0.0,4.57327,0.0109479,0.0,0.00052529731
8,"(2.0, 1.0, 0.065)",26.69711,21.60098,33.70586,4.9464865,1.9283122,17.890352,16384000.0,"(2.0, 1.0, 0.065)",0.0008031914759815,0.2,2.5,5.234234664661386e-06,0.0,26.69710922241211,0.0003355120903509,0.0006200379034893,0.22,2.2,4.587897515313087e-05,0.0,4608000.0,4.08585,0.026166,0.0,3.57244,0.00501101,0.0,2.89832,0.00853107,0.0,6.7577164e-06
9,"(2.0, 1.0, 0.096)",10.228945,8.308525,12.878731,5.65763,2.1613176,28.274094,16384000.0,"(2.0, 1.0, 0.096)",0.0005701826424239,0.3,0.8,0.0073108038974455,0.0,10.228944778442385,0.0003355120903509,0.000516380570718,0.33,0.6,0.0244282906596583,0.0,6912000.0,2.4432,0.0299066,0.0,2.13496,0.00358629,1.857039999999999e-183,1.75198,0.0073622,0.0,0.00032078225
