layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,269730.25,269730.25,250540.03,237115.81,226328.67,216467.86,199017.75,184075.33,170563.67,158218.3,146798.44,116672.375,0.048959242409117,0.0561907862350869,0.0618557600029582,0.0667115761012266,0.0715750820863084,0.0813291711203497,0.0904952299785022,0.099504497297836,0.1084521212477717,0.1173832046169782,0.1447656339549463,0.07157508208630844,0.06671157610122669,0.06185576000295823,0.05619078623508694,0.04895924240911709,,,,,
4,175429.64,175429.64,174076.62,172893.83,171786.2,170718.45,168734.36,166858.7,165068.55,163352.44,161684.8,156983.1,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0142359187033843,0.0138791498073762,0.013932293017797298,0.013733088343086952,0.013751258409185563,0.013817526706904282,0.013879149807376256,154787.31,0.01408249421093588,0.014082764642933454,0.014181990428369318,0.014356870072735728
5,35103.453,35103.453,34610.74,34230.496,33884.965,33564.918,32974.426,32434.223,31929.707,31454.01,31004.389,29776.37,0.0066663943205559,0.0059941919421327,0.0065816109321517,0.0071183584411849,0.0076175593286648,0.0073834247537077,0.0078662358223576,0.0083873033528111,0.0089215884574717,0.0094749717463599,0.0102493971922801,0.006992529715727926,0.006927312229206138,0.006509916561170059,0.006402113643997898,0.00599419194213275,35103.453,0.0058224441622601875,,,
6,13483.666,13483.666,13144.615,12853.903,12587.686,12338.569,11880.536,11467.692,11095.804,10760.934,10457.12,9685.037,0.0048550765305376,0.0049303964741934,0.0044893991500348,0.0037760566047188,0.0041509662142307,0.0048967917126805,0.0051369660672071,0.0058697918469808,0.006188712770853,0.0068561586836379,0.0085738496222579,0.005170930051303261,0.004883377407161826,0.004465573526561403,0.004099396943798055,0.003776056604718806,,0.0038666976282407117,0.004074833526622856,0.004781077543547063,
7,2081.284,2081.284,2013.0425,1958.3058,1910.1924,1866.7855,1790.2281,1723.5192,1663.9432,1609.9111,1560.3514,1432.3828,0.0058177871238473,0.0052892093525559,0.0043535379644913,0.0034911537040601,0.0038261111616456,0.0044201617282652,0.0048433600192314,0.0053200971772793,0.0057557831212051,0.0062519633252125,0.0078469228133474,0.004676515732452424,0.004393769323789765,0.004106521034491767,0.003784706584282654,0.003491153704060168,,0.004353537964491394,0.004724291557339222,0.0054249972011148895,
8,127.3469,127.3469,118.36356,114.65347,111.61751,108.987175,104.49727,100.68277,97.32612,94.31345,91.57639,84.59789,0.0054503459326977,0.0044161941326832,0.0038349805994996,0.0031191060852735,0.0032912513105674,0.0039442122485552,0.0044389814246681,0.0048674409775317,0.0054949770694738,0.0059878848823241,0.007816699026482,0.004391536523416173,0.004002942880553251,0.003655737984763492,0.0032453089849686697,0.0031191060852735486,114.65347,0.0027799857345577883,0.003528578896169199,0.0054503459326977755,
9,5.91954,5.91954,4.3659472,4.1746273,4.038084,3.9270973,3.74796,3.6034355,3.4807544,3.3734727,3.277795,3.0390246,0.0163484871868766,0.0095526757736684,0.0085746173806248,0.007674108668847,0.0072148339290171,0.0057781093532929,0.0052694765922381,0.0053599126727071,0.0057983457284404,0.0064963946334748,0.008085495193434,0.006066074550227896,0.005691281845638274,0.005330412786970839,0.004983059358185316,0.005269476592238198,3.5398562,0.00553924043765075,0.005695502966445998,0.006400163882195387,0.006747890485587105
