layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2446.0,2.0,-0.2,0.0074548813956695,0.0,2.0,-0.19,4742.268583348844,0.007382063643244119,0.0,35254
3,9784.0,0.9,-0.7,0.0091451130520978,0.0,0.91,-0.7,939.3352518409797,0.008694562955397,0.0,24765
4,39136.0,1.0,-1.0,0.0070888110072941,50.0,0.8,-0.97,277.9471141280286,0.006193324060918326,0.0,49531
5,156544.0,0.5,-1.0,0.008149157691144,0.0,0.53,-1.0,26.430630582425245,0.006432972259756371,0.0,44028
6,626176.0,0.4,-1.0,0.0082915727292607,25.0,0.5,-1.06,5.057117464002835,0.0073963451445603345,75.0,33021
7,2504704.0,1.3,-1.2,0.0125886465537755,500.0,1.44,-1.2,5.00484380012384,0.012252334748314886,600.0,12382
8,10018816.0,0.5,-1.1,0.0044197604967454,150.0,0.4,-1.05,0.09603223106854789,0.0037727112633585413,50.0,132084
9,40075264.0,0.3,-1.0,0.0181027639291121,0.0,0.25,-0.9,0.0006187151171350157,0.015746008537996792,0.0,7338
