layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,3123.4316,2741.7898,3530.8418,2.869104,1.829535,4.0076365,2006.0,0.0162580708490656,1.1,-0.6,3910.436895835004,0.0,3123.431640625,0.0302381764308697,0.0158279830674999,0.95,-0.5,2894.3884813629475,0.0,7614,43.0103,0.0367269,0.00870361,39.0588,0.01567,0.702037,32.257,0.0215296,0.305909,0.69018577
3,894.99677,828.5767,964.32965,4.982239,4.2953887,5.704269,8024.0,0.0062497210180568,0.9,-1.0,1586.976702143366,0.0,894.9967651367188,0.015140345828992,0.0056996156770336,1.0,-1.03,1904.248436461104,0.0,57834,18.4385,0.0558101,3.6463300000000006e-22,15.8614,0.0309878,3.96586e-07,12.8357,0.0356287,2.76231e-09,0.95545682
4,194.38014,179.79698,209.50452,6.9725485,6.006501,7.9937787,32096.0,0.0181331006979063,1.1,-1.2,583.8573871689402,100.0,148.67845153808594,0.0075754266424887,0.0181331006979061,1.21,-1.2,565.1662748555583,175.0,5710,6.75582,0.0741883,4.5003899999999976e-154,5.71295,0.0499676,4.3962299999999997e-70,4.54334,0.0535075,2.6204499999999992e-80,1.3444668e-09
5,43.71259,39.96047,47.598522,9.601091,8.292334,11.081115,128384.0,0.0434799999999997,1.1,-1.3,232.394662755858,0.0,43.71259,0.0037890191408675,0.0434799999999997,1.1,-1.3,232.394662755858,0.0,1003,2.41188,0.0895234,0.0,1.99142,0.067974,0.0,1.54161,0.0700418,0.0,2.4198989999999994e-211
6,9.350029,8.443188,10.310682,13.153883,11.286221,15.224113,513536.0,0.0794999999999997,1.4,-1.2,38.12500777901919,0.0,9.350029,0.0018948350720581,0.0794999999999997,1.4,-1.2,38.12500777901919,0.0,280,0.847219,0.0984188,0.0,0.643832,0.0847269,0.0,0.490301,0.0857225,0.0,0.0
7,1.9531294,1.7427481,2.1783388,16.991434,14.270566,20.103691,2054144.0,0.1218499999999997,0.3,-1.3,0.4407945955182295,0.0,1.9531294,0.0009474987921691,0.1218499999999997,0.3,-1.3,0.4407945955182295,0.0,125,0.27963,0.12185,0.0,0.332193,0.12185,0.0,0.24062,0.12185,0.0,0.0
8,0.4812908,0.42680037,0.53953123,18.612898,15.323409,22.28744,8216576.0,0.1639899999999997,1.1,-1.3,2.558745938466531,0.0,0.4812908,0.0004737696952028,0.1639899999999997,1.1,-1.3,2.558745938466531,0.0,69,0.126888,0.16399,0.0,0.190345,0.16399,0.0,0.130734,0.16399,0.0,0.0
9,0.16861928,0.15112779,0.18736915,15.445177,12.559903,18.473745,32866304.0,0.2085899999999997,0.2,-0.3,5.576034229268465e-06,0.0,0.16861928,0.0002368899205163,0.2085899999999997,0.2,-0.3,5.576034229268465e-06,0.0,-1,0.332193,0.20859,0.0,0.332191,0.20859,0.0,0.332192,0.20859,0.0,0.0
