layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,0,,,,,,,,,,-1
3,19544,0.3,5.7,0.0054359190794831,0.0,0.31,5.4,3.0730717022263936,0.005420976824312758,0.0,65961
4,177766,1.8,2.4,0.0073014942788068,0.0,1.94,2.2,98968.93184204026,0.007256535901294825,0.0,33330
5,820632,1.3,0.0,0.0014325750817678,50.0,1.31,0.0,36214.204929491345,0.001390501454162538,50.0,923211
6,3670424,0.3,-0.1,0.0059346505140146,250.0,0.25,0.1,2.9534736557464356,0.005374049324190569,175.0,64518
7,15384514,0.2,-0.1,0.0027716481942479,25.0,0.21,-0.2,0.0675159087597008,0.0023396238966971183,0.0,342261
8,62976002,0.1,1.3,0.0021501894020271,0.0,0.09,1.6,1.0737943237156378e-16,0.0018446252168436983,0.0,553500
9,254776200,0.1,4.8,0.005503076085138,300.0,0.1,4.7,7.740762947083809e-19,0.005493660342212214,275.0,62201
