layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25
2,2275.5007,2275.5007,1812.5482,1590.0673,1422.7166,1289.3749,1088.1147,931.0059,803.39514,696.8301,607.14575,408.72977,0.017514377338176,0.0174015333470629,0.0261225241621763,0.035092778738562,0.0434802334642261,0.0591547004182573,0.0735924029513316,0.0885781108382394,0.1025867113941995,0.1166688830524795,0.1575564551183671,0.05412223657096804,0.0451509199159944,0.036198254907306326,0.026485082849067476,0.01733855722585753,1812.5482,0.02514456326848935
3,731.8085,731.8085,674.56726,641.0949,613.55774,589.786,548.8737,515.29285,486.2541,460.52155,437.8254,381.2212,0.0042479077419295,0.0064600920059463,0.0086884619171001,0.0107455622352213,0.0127385878924919,0.0164738483827855,0.020736917526505,0.0249292906751893,0.0292643501701173,0.0333052434174898,0.0445726783597234,0.014824590503932256,0.012620246747279129,0.010330626925014963,0.007718621526969338,0.0041027161861172945,731.8085,
4,204.85616,204.85616,198.52371,194.38759,190.82568,187.64143,181.95041,177.03197,172.5788,168.46611,164.64742,154.69508,0.0049798936148502,0.0052092720490048,0.0054904123887102,0.0064391988876605,0.0063257381987771,0.0070704813042679,0.0079046946110462,0.0091972314077806,0.0104190987329718,0.0116550677582136,0.014885078897716,0.0073083231031225715,0.006579909769746872,0.005801570901483699,0.005209272049004898,0.004937615631183112,204.85616,
5,47.32907,47.32907,46.2599,45.499836,44.845467,44.26212,43.243435,42.35104,41.55198,40.814053,40.1314,38.30742,0.0030227253665249,0.0025978859357299,0.0033729180444184,0.003425277481967,0.0039063367226994,0.0042977377190766,0.0048276476676689,0.0055410891131847,0.0061437574102919,0.0066632564628205,0.0083893808295641,0.003824993195485127,0.003434687483448995,0.0030729789596184443,0.002666759770033611,0.002320374743796094,47.32907,0.0018513891632127577
6,9.356699,9.356699,9.084558,8.906506,8.755926,8.621597,8.386519,8.18227,7.998828,7.8316336,7.67725,7.272254,0.0038702677411548,0.0044519153218645,0.0039746247547833,0.0049099111639152,0.0053629147997033,0.0060513818960591,0.0061020176796631,0.0069680110551583,0.0067041048281036,0.0069459468924325,0.0085338104350786,0.004145012313505281,0.004030874012919128,0.0038507192411155744,0.0035008882080219683,0.0032917765262272525,9.356699,
7,1.7147584,1.7147584,1.656466,1.6182104,1.5861356,1.5578403,1.5085102,1.4658631,1.4277464,1.3931239,1.3612348,1.2778444,0.006717640472213,0.0052051653081889,0.0057617790391251,0.0068465075695125,0.007847675201785,0.0061668476978598,0.0074378197498699,0.0086895973212932,0.0078841585000449,0.0079978497382754,0.0104228772891829,0.006061650257385809,0.0058165154764441285,0.005729303881814085,0.005419567433010086,0.00520516530818893,1.7147584,0.00502140334736656
8,0.26178214,0.26178214,0.2506054,0.24396323,0.23847553,0.23367575,0.22539689,0.21827321,0.21195212,0.20623958,0.2010164,0.1874823,0.0070744742939915,0.0061795243266705,0.007044978924473,0.0080335468117631,0.0077702238588316,0.0093233678523644,0.0080560801770888,0.0092365469319212,0.0104109108105938,0.0098776186595299,0.0120077104830809,0.007439409468275149,0.007031657126374546,0.006979834160270704,0.007044978924473089,0.006169557728194386,0.2506054,0.0066050792426926574
