layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50
2,2543.706,2543.706,2088.5347,1853.4529,1679.8416,1536.5721,1301.7135,1121.5356,974.1445,849.25476,743.1809,499.85883,0.0156286882965189,0.0178066378477727,0.0277080259122509,0.0359124925341578,0.0439204455898074,0.0604029657123125,0.0749733978779312,0.0873885850412073,0.0988036403334697,0.1134483223285923,0.1579696912756931,0.0492900105485381,0.04052369122622135,0.03076141682282829,0.02034328206429381,0.015555500502709041,2543.706,,
3,880.9424,880.9424,824.123,786.904,756.73364,730.47546,684.61646,644.42126,608.81885,577.0908,548.73193,478.13617,0.0046651398002787,0.0066875124009483,0.0086708983440277,0.0103872604793326,0.0126755973061407,0.0165061368087831,0.0209028154262028,0.0252984403876995,0.029869094004849,0.0341330299035382,0.0463180742119736,0.014145397893200129,0.011853917553142024,0.00945630868609637,0.006756716831834542,0.004410721167727394,880.9424,,
4,249.72429,249.72429,243.71541,239.25305,235.39726,231.86105,225.53207,219.85619,214.68237,209.90836,205.48741,193.60168,0.005306463266761,0.0048664852081344,0.0053075918455732,0.0055930103547947,0.0060165681673223,0.0070204913468969,0.008211993932399,0.0093070955507686,0.0103529324208494,0.011407252356945,0.0145715715174138,0.006759374704111476,0.006072287432300261,0.005457815811017008,0.004991029915057732,0.004866485208134486,249.72429,0.0048533118990581325,
5,56.870796,56.870796,55.848534,55.07768,54.40121,53.78331,52.676426,51.681858,50.77811,49.943874,49.162212,47.06043,0.0024791015193127,0.0028430717252766,0.0033984387095991,0.0036556537219725,0.0038786639568137,0.0047156431627852,0.0051116095281835,0.0057319804441879,0.0064024951461596,0.0070345689023125,0.0084471620087389,0.003847202884595058,0.0034389166050158293,0.0031232833375544056,0.002816066871744849,0.0024390048317627366,56.870796,,
6,10.734995,10.734995,10.497361,10.319826,10.164819,10.023976,9.770719,9.545079,9.339422,9.149346,8.9721775,8.502852,0.0038231443277501,0.0045957803311121,0.0052710931149849,0.0044055709116769,0.0047045967575222,0.0050307924979208,0.0059347367963035,0.0065558198348393,0.0067293032701398,0.0074621169923662,0.0087937723430105,0.0043986641698845474,0.004182406937312089,0.00373507096328074,0.0036459250255561626,0.00329302688003974,10.734995,,
7,1.834359,1.834359,1.7844876,1.7481095,1.7165837,1.6881497,1.6374687,1.5927364,1.5523447,1.5153842,1.4811882,1.3912402,0.0072675615468815,0.0075878819084224,0.0072341672129213,0.0074720472702197,0.0077268451395539,0.0090181839134159,0.0078607073111146,0.0085946069592252,0.0097534712833472,0.0092500266920253,0.0105651458743366,0.007257027534442295,0.007629028211059152,0.006886020361214273,0.0069235740230760845,0.007039236916615621,1.834359,0.006642154410704371,0.006393851448109833
8,0.25910306,0.25910306,0.25034106,0.24458127,0.23964441,0.23522173,0.22742407,0.22060172,0.21447906,0.20889148,0.20373315,0.19024237,0.0247599999999955,0.0247599999999954,0.0247599999999952,0.0247599999999956,0.0247599999999956,0.0247599999999956,0.0247599999999955,0.0247599999999954,0.0247599999999955,0.0247599999999954,0.0247599999999954,0.02475999999999523,0.02475999999999534,0.02475999999999523,0.02475999999999523,0.02475999999999534,0.23522173,,
