band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,98143.0,0.3,-0.7,0.0031455557230127,25.0,0.4,-0.82,0.0011342431272888334,0.0016153989074745015,100.0,745269
3,109280.0,0.1,-0.5,0.0152807299146158,250.0,0.1,-0.55,6.522819995361777e-13,0.014059415572480808,175.0,9723
5,1082361.0,0.7,-1.2,0.0105341806788625,100.0,0.65,-1.2,4.0775337373533125,0.009240212958026517,0.0,21402
6,546741.0,0.6,-1.2,0.0111619650479872,0.0,0.63,-1.2,2.7157830424265264,0.010907014017105518,100.0,16213
8,3543718.0,0.4,-1.0,0.0036906905093244,75.0,0.4,-1.03,0.03222775149163867,0.001681581422958045,25.0,664446
9,5317129.0,0.6,-1.1,0.0031532447574894,50.0,0.5,-1.06,0.020796148316996353,0.002589930038093713,25.0,280395
11,6737986.0,0.2,-1.0,0.0086020987341216,25.0,0.17,-0.9,7.693812976531093e-07,0.0060351018723494194,25.0,52640
12,22189525.0,0.1,-0.5,0.0084301320881825,50.0,0.1,-0.52,3.345720865380981e-14,0.007707579241484814,25.0,32503
14,12493255.0,0.1,-0.3,0.0096645417617726,200.0,0.08,0.0,2.253919108474184e-21,0.008544885967156524,100.0,24400
16,8169581.0,0.1,-0.3,0.0109542178900479,500.0,0.09,-0.1,8.28415735131254e-20,0.009904932578688757,550.0,17950
