band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.0129164305781828,0.0107398873100832,0.0156369821544222,51.336946093268445,22.817850291401204,84.23706527871198,98143.0,0.0031455557230127273,0.3,-0.7,0.00014225551970881416,25.0,0.011345833092691979,0.004333423238797101
3,0.2178730293278075,0.1831516696989074,0.2563945115872139,40.70751144308701,32.09232249681948,50.15517884665318,109280.0,0.01528072991461582,0.1,-0.5,4.0608428834294523e-13,250.0,0.13612809752515062,0.004106760475517378
5,2.1250359663272858,1.9566040781039395,2.298565369305551,7.816208657359295,6.8162558455613285,8.903307774896696,1082361.0,0.010534180678862554,0.7,-1.2,4.308992693449267,100.0,1.975352652500009,0.0013052508354941
6,1.6092577647366426,1.4814427064451734,1.740563572808778,7.801211129411374,6.922563205636166,8.731482768637397,546741.0,0.011161965047987221,0.6,-1.2,2.6353430262265687,0.0,1.6092577647366426,0.0018364044600255398
8,0.1527696348897537,0.1329431033292073,0.1758511490960107,27.79800505769769,17.1324685958633,42.966426020391765,3543718.0,0.003690690509324468,0.4,-1.0,0.02652159336773225,75.0,0.12941789443635804,0.0007213954739575031
9,0.0369776070837111,0.0326942000548675,0.0423361917395608,22.935627829874107,11.5243738702688,56.28232442930472,5317129.0,0.003153244757489404,0.6,-1.1,0.03770707073600937,50.0,0.033154809368930796,0.000588938023627747
11,0.0239932956914736,0.0202520818767024,0.0282380246296519,38.83970689968693,27.353084739941195,60.31190357829144,6737986.0,0.0086020987341216,0.2,-1.0,1.5649470637531038e-05,25.0,0.02202907515211205,0.0005231734829461952
12,0.0108539950042396,0.008914636518741,0.0132481617511816,56.98614804756468,35.428190155743096,112.55658655864846,22189525.0,0.008430132088182538,0.1,-0.5,2.7024904855977758e-14,50.0,0.00905932337065847,0.00028830089801570175
14,0.0006192494570374,0.000499955608827,0.0007981512086722,80.24101339558258,36.02488755289557,254.71918152877757,12493255.0,0.009664541761772616,0.1,-0.3,3.0027248072041247e-16,200.0,0.00038432950407453503,0.00038421863954667574
16,0.000156877946937,0.0001084344182117,0.0002296862376915,217.729501311445,92.21363002651916,520.367385986328,8169581.0,0.010954217890047913,0.1,-0.3,2.454639759012921e-17,500.0,3.141781354720531e-05,0.0004751303478651148
