band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,0.0129164305781828,0.0107398873100832,0.0156369821544222,51.33694609326846,22.8178502914012,84.23706527871198,98143.0,0.00314555572086,0.3,-0.7,0.0001422555197088,25.0,0.00968258503449374,0.004333423238797101,0.0016153989074745015,0.4,-0.82,0.0011342431272888336,100.0,745269
3,0.2178730293278075,0.1831516696989074,0.2563945115872139,40.70751144308701,32.09232249681948,50.15517884665318,100000.0,0.0152813371439385,0.1,-0.5,4.0608428834294523e-13,250.0,0.15159446398323048,0.004293014618329405,0.014059415572480808,0.1,-0.55,6.522819995361778e-13,175.0,9375
5,2.1250359663272858,1.9566040781039395,2.2985653693055506,7.816208657359295,6.8162558455613285,8.903307774896696,100000.0,0.0105341806792258,0.7,-1.2,4.308992693449267,100.0,2.1250359663272858,0.004293014618329405,0.009240212958026517,0.65,-1.2,4.0775337373533125,0.0,21093
6,1.6092577647366422,1.4814427064451732,1.7405635728087778,7.80121112941138,6.922563205636164,8.731482768637402,100000.0,0.0111618667975706,0.6,-1.2,2.635343026226568,0.0,1.501783883987231,0.004293014618329405,0.010907014017105518,0.63,-1.2,2.7157830424265264,100.0,15819
8,0.1527696348897537,0.1329431033292073,0.1758511490960107,27.79800505769768,17.132468595863294,42.96642602039177,100000.0,0.0036906905148,0.4,-1.0,0.0265215933677322,75.0,0.14111380434275833,0.004293014618329405,0.001681581422958045,0.4,-1.03,0.03222775149163867,25.0,640720
9,0.0369776070837111,0.0326942000548675,0.0423361917395608,22.93562782987409,11.524373870268802,56.28232442930472,100000.0,0.0031532976888427,0.6,-1.1,0.0377070707360093,50.0,0.034405147775638766,0.004293014618329405,0.002589930038093699,0.5,-1.06,0.020796148316996357,25.0,284764
11,0.0239932956914736,0.0202520818767024,0.0282380246296519,38.83970689968692,27.353084739941195,60.31190357829143,100000.0,0.0086020986882515,0.2,-1.0,1.5649470637531038e-05,25.0,0.02202907515211205,0.004293014618329405,0.0060351018723494194,0.17,-0.9,7.693812976531093e-07,25.0,50000
12,0.0108539950042396,0.008914636518741,0.0132481617511816,56.98614804756468,35.428190155743096,112.55658655864842,100000.0,0.0084300037165859,0.1,-0.5,2.702490485597776e-14,50.0,0.009703234674194762,0.004293014618329405,0.007707579241484814,0.1,-0.52,3.3457208653809806e-14,25.0,31639
14,0.0006192494570374,0.000499955608827,0.0007981512086722,80.24101339558258,36.02488755289557,254.7191815287776,100000.0,0.0096644888022944,0.1,-0.3,3.0027248072041247e-16,200.0,0.00045483127243711334,0.004293014618329405,0.008544885967156746,0.08,0.0,2.2539191084741833e-21,100.0,25000
16,0.000156877946937,0.0001084344182117,0.0002296862376915,217.7295013114452,92.21363002651916,520.367385986328,100000.0,0.0109541806184218,0.1,-0.3,2.4546397590129208e-17,500.0,2.8849260385387823e-05,0.004293014618329405,0.009904932578688757,0.09,-0.1,8.28415735131254e-20,550.0,18750
