band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.012916430578182899,0.010739887310083213,0.01563698215442226,51.336946093268445,22.817850291401204,84.23706527871198,98143.0
3,0.21787302932780753,0.18315166969890748,0.25639451158721394,40.70751144308701,32.09232249681948,50.15517884665318,109280.0
5,2.1250359663272858,1.9566040781039395,2.298565369305551,7.8162086573592955,6.8162558455613285,8.903307774896696,1082361.0
6,1.6092577647366426,1.4814427064451734,1.740563572808778,7.801211129411374,6.922563205636166,8.731482768637397,546741.0
8,0.15276963488975373,0.13294310332920736,0.17585114909601077,27.79800505769769,17.1324685958633,42.966426020391765,3543718.0
9,0.03697760708371115,0.03269420005486753,0.0423361917395608,22.935627829874107,11.5243738702688,56.282324429304715,5317129.0
11,0.023993295691473626,0.02025208187670242,0.028238024629651932,38.83970689968693,27.353084739941195,60.311903578291435,6737986.0
12,0.010853995004239695,0.00891463651874103,0.013248161751181679,56.986148047564676,35.428190155743096,112.55658655864846,22189525.0
14,0.0006192494570374825,0.0004999556088270636,0.0007981512086722046,80.24101339558258,36.02488755289557,254.71918152877754,12493255.0
16,0.00015687794693700085,0.00010843441821177982,0.00022968623769156155,217.729501311445,92.21363002651917,520.367385986328,8169581.0
