filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",48151.79,37929.86,58920.508,4.805374,2.850701,10.4124565,65536000.0,"(2.0, 0.5, 0.044)",0.0095683954996576,0.8,-1.0,69994.27083930245,50.0,46521.344,0.00016775858896935606
1,"(2.0, 0.5, 0.065)",16781.791,13089.72,21401.678,6.462632,3.6738226,15.801724,65536000.0,"(2.0, 0.5, 0.065)",0.007991165335230144,0.7,-1.1,26155.781175086293,0.0,16781.791,0.00016775858896935606
2,"(2.0, 0.5, 0.096)",5987.2153,4600.3984,7711.9795,8.724895,4.598077,20.108118,65536000.0,"(2.0, 0.5, 0.096)",0.008070859481485393,0.6,-1.1,6476.733468174846,50.0,5694.817,0.00016775858896935606
3,"(2.0, 0.5, 0.141)",2323.1816,1710.5804,3108.5173,11.433421,5.949448,30.103315,65536000.0,"(2.0, 0.5, 0.141)",0.008068197037049266,0.5,-1.1,1458.2048204210073,100.0,2099.815,0.00016775858896935606
4,"(2.0, 0.5, 0.208)",898.3367,635.3214,1195.0044,13.680874,7.7096524,40.028572,65536000.0,"(2.0, 0.5, 0.208)",0.009481085363228003,0.3,-0.9,20.017551682574364,100.0,803.28345,0.00016775858896935606
5,"(2.0, 0.5, 0.306)",336.72748,227.77489,461.9838,17.173624,8.435708,46.412277,65536000.0,"(2.0, 0.5, 0.306)",0.007178019760158166,0.3,-1.0,11.710377613357908,50.0,311.3271,0.00016775858896935606
6,"(2.0, 0.5, 0.45)",204.26666,140.08899,291.47574,18.03486,9.37013,55.440086,65536000.0,"(2.0, 0.5, 0.45)",0.010249564643382336,0.2,-0.8,0.048370394073519056,0.0,204.26666,0.00016775858896935606
7,"(2.0, 1.0, 0.044)",67164.266,54065.375,83999.0,5.660078,3.1608675,12.102938,65536000.0,"(2.0, 1.0, 0.044)",0.005286033878145524,0.8,-1.0,100000.0,0.0,67164.266,0.00016775858896935606
8,"(2.0, 1.0, 0.065)",23793.102,18260.752,30822.084,7.7270994,3.9596646,21.003029,65536000.0,"(2.0, 1.0, 0.065)",0.0032808437730976747,1.0,-1.1,56626.674804687515,50.0,22650.67,0.00016775858896935606
9,"(2.0, 1.0, 0.096)",8489.239,6448.503,11051.824,9.871902,4.9639263,31.280233,65536000.0,"(2.0, 1.0, 0.096)",0.00566147282200502,0.7,-1.1,12496.88080187147,50.0,8018.1143,0.00016775858896935606
10,"(2.0, 1.0, 0.141)",3293.744,2432.0042,4537.541,13.667423,6.1637235,49.95664,65536000.0,"(2.0, 1.0, 0.141)",0.00646622935853669,0.4,-1.0,674.9865361390657,0.0,3293.744,0.00016775858896935606
11,"(2.0, 1.0, 0.208)",1215.258,828.22705,1715.1965,17.14574,7.7710214,70.95081,65536000.0,"(2.0, 1.0, 0.208)",0.006397397026755847,0.3,-0.9,27.93572548785895,50.0,1121.0315,0.00016775858896935606
12,"(2.0, 1.0, 0.306)",481.82327,316.8314,695.1188,22.471407,9.500165,76.9677,65536000.0,"(2.0, 1.0, 0.306)",0.006047082929064973,0.3,-1.0,16.409083571543505,50.0,436.24487,0.00016775858896935606
13,"(2.0, 1.0, 0.45)",230.98125,155.744,340.81583,26.421734,10.931644,92.53274,65536000.0,"(2.0, 1.0, 0.45)",0.008750210427116434,0.3,-1.0,6.527657324291386,200.0,173.5415,0.00016775858896935606
14,"(3.0, 0.5, 0.044)",45428.074,36301.44,56703.35,6.0431557,3.5991197,13.420818,65536000.0,"(3.0, 0.5, 0.044)",0.004672591482363875,0.9,-1.1,100000.0,0.0,45428.074,0.00016775858896935606
15,"(3.0, 0.5, 0.065)",15627.972,11857.866,20256.342,8.190974,4.6457324,22.447462,65536000.0,"(3.0, 0.5, 0.065)",0.006766281187761958,0.6,-1.1,17773.74217505059,0.0,15627.972,0.00016775858896935606
