band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,0.0178380974370094,0.0178380974370094,0.0154524835312962,0.0142570161574762,0.0134810189873321,0.0128719491822149,0.0119192800418225,0.0112423906797304,0.0107052314738247,0.010252463619113,0.0098668482355721,0.008970771342385,0.0069719415285698,0.003639715513593,0.0030366977069744,0.0033979605485915,0.002611012665753,0.0025550706769691,0.0030407263124126,0.0044537798688614,0.0043118362170892,0.0051547304672405,0.0070319726628227,0.003695983286500157,0.003356387436400486,0.0030594687921548826,0.002682490600514174,0.0023809311336790997,0.012871949182214924,0.002142905848264912,0.0018882326616495582,0.002286887077765948,0.0030590814575101044
3,0.2881827633488908,0.2881827633488908,0.2725711063803774,0.2604574601856357,0.2506021829434047,0.2420489883080162,0.2272560532778466,0.214401122814973,0.2030693094842507,0.1930581818856417,0.1841450549226637,0.1622610622889692,0.0210200161754756,0.0180937637208123,0.0177890898602169,0.0185805335973522,0.01937062011034,0.0213081581962634,0.0201983021889836,0.0205020734349512,0.0215099147112419,0.0224656907451659,0.0231031143642828,0.018864027398141303,0.018699575304383112,0.018277049629647865,0.018062667047601712,0.017522736412777067,0.28818276334889087,0.017199420421446843,0.017166896347193053,,
5,2.3830937234541447,2.3830937234541447,2.334960883623723,2.296280626033181,2.2616218709606786,2.2296637945685087,2.1716587902627067,2.119224394595045,2.0711991808151704,2.026442197142446,1.9843850942818508,1.8715863234199168,0.0126788380967949,0.0117374442859076,0.0109671436753739,0.0110287849932731,0.0117379874798153,0.012691348183959,0.0124585266668528,0.0123504572853775,0.0125341906880253,0.0124138818249167,0.0122769527134097,0.00930516926824737,0.008734945517422155,0.008516489231189805,0.008591915275649065,0.008528739352520368,2.3830937234541447,0.008409882110185118,0.007901638610200767,,
6,1.5150131223274534,1.5150131223274534,1.4848033903342526,1.4595330257571917,1.436509357100792,1.4151792453305818,1.376502487065525,1.3415888538588296,1.3094667756445253,1.2797096886356851,1.2518584800157828,1.1768811855346204,0.0125779396700049,0.0115089284374215,0.010966329856299,0.0115960417105869,0.0121963587185667,0.0133123964987678,0.0142290649263348,0.0145896946779351,0.0146871150054905,0.0136656652949662,0.013749318298437,0.010791881913918,0.010633418629445002,0.010396614107166517,0.009845721554754744,0.010053206791738822,1.436509357100792,0.010701035039843015,0.009906774867905775,,
8,0.1233450485020157,0.1233450485020157,0.1146048759397758,0.1098345999364883,0.1061376062195293,0.1030478654300771,0.0979648371563866,0.0938302949574446,0.0903079343246243,0.0872278748375719,0.0844825696082693,0.077669552408901,0.0023765760383232,0.0046784983101895,0.0063922203975259,0.0068459156056813,0.007358844374073,0.0075456532986973,0.0056328154433799,0.0055598433945213,0.0061191681161005,0.0068573753739433,0.0086610865407139,0.003002618382072511,0.0031675353230911085,0.0030651108255524,0.001897991975002844,0.0023765760383232526,0.11460487593977588,,,,
9,0.0303172733079325,0.0303172733079325,0.0282977257390364,0.0273253867662102,0.0265799840836162,0.0259552034861423,0.0249180823163873,0.0240552335687368,0.0233052146390832,0.0226371157131505,0.0220315703367726,0.020482302006782,0.0054601966922196,0.0060933563634246,0.0064928121484975,0.0068372686607661,0.0071537452032237,0.0062909191103319,0.0052003659837019,0.0062418020892813,0.0074129389543157,0.0072067210187752,0.0091288144537527,0.006334850099425915,0.006190379860103026,0.0057664821561899116,0.0054362985404999495,0.005148709896713899,0.025955203486142327,0.0052415266343235345,0.0050062283878484284,0.004518746628729142,0.004320865552317199
11,0.0178282037157094,0.0178282037157094,0.0160356617433712,0.01499467731349,0.0141800263348436,0.0134973889387955,0.012381132549015,0.0114768043989681,0.0107150002153936,0.0100568760057296,0.009479018184009,0.0080862899944285,0.0126609327084881,0.0074008227261739,0.0078347212524162,0.0090401512224078,0.0101773018816852,0.0098157215231621,0.011515676566366,0.0131734046390532,0.0125644978528726,0.0116147903269747,0.0127121919477082,0.008891445024731826,0.008765656252081144,0.008059115229479066,0.006922214782968179,0.006670577420838104,0.017828203715709423,0.006657632447766071,,,
12,0.0078163277955697,0.0078163277955697,0.0067511597765039,0.0061957962274294,0.0057742483067962,0.0054277646973263,0.0048750339589762,0.0044404529784016,0.0040826855165994,0.0037800813798097,0.0035187535399561,0.0029058530873739,0.0208048194493276,0.0133886558749136,0.0149934494723226,0.0169494403222767,0.0151809953512653,0.0096144644314581,0.0119805647230608,0.0123210371491616,0.0096065513562071,0.0106415940797195,0.0126016899285865,0.010679754582814002,0.01007416109438719,0.009567047169755625,0.00985121497038391,0.009517523757049558,0.004253608670676446,0.009175391870473008,0.008821399716454594,0.008458298686671566,0.008867146552147653
14,0.0004683018320232,0.0004683018320232,0.0003948561530996,0.0003620545670982,0.0003370717838716,0.000316502607473,0.0002837377204026,0.0002579697374513,0.0002367450314725,0.0002188073319729,0.0002033222134254,0.0001670544804333,0.0262759727070305,0.022724742083237,0.0235076511720971,0.0197137685037088,0.0180140541989476,0.0200165565300762,0.0147862712337428,0.0174482846415466,0.0143760782735624,0.013032627420153,0.0114480542681518,0.011026774935985417,0.01101077173220511,0.01093992146525704,0.010558933234600621,0.010744951327513094,0.00018358510024807714,0.010249781663942026,0.009922767564422008,0.009876488326734028,0.010994068270617885
16,0.0001206386931051,0.0001206386931051,8.530008354467919e-05,7.206903490234576e-05,6.29981297684858e-05,5.613228317166949e-05,4.611430700985834e-05,3.8984190210765485e-05,3.359262964570752e-05,2.935687919987357e-05,2.5960797212120464e-05,1.8884593444258128e-05,0.0393927810057135,0.0381876036352115,0.0335675237368425,0.0367010361087907,0.0311286783232238,0.0325488237016303,0.0243895822123645,0.0268499326774618,0.0215263915359451,0.022457160846442,0.016539761581961,0.012774813140353614,0.013350027568644451,0.0136223676334436,0.014575614384910174,0.01415401333665156,1.5766956951136532e-05,0.014331288283125021,0.01644124836603622,0.01679994575976551,0.016170979845088085
