index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,20394.69847798554,0.5279838811524027,-0.07014551378556141,0.15112125329169182,0.021038919326768126,-0.03668608251722223,-0.01963124701852512,-0.7772412147110469,0.30601503165148747,-0.21792830441134717,-0.32021271143684354,-0.10590743598528167,0.02348224165270589,0.009297315824669809,-0.2960790110357709,0.19542146662186602,0.1346453351965436,0.08288302253685834,-0.019374613136020426,0.003544313346970156,-0.010846963163156796,-0.9350808014911598,0.32388227806239955,0.06448150002202242,0.08807804283951762,0.030566531461780424,0.05968815732491872,-0.011085838405551829,-0.15899537330701916,-0.7302851893046637,0.10753674758992665,-0.13876373891584137,-0.03474917543217156,0.044897701779056706,-0.0027272739762300756,0.4857221494409335,0.039811864191825995,-0.17086361240175715,0.026245615757429477,0.025574262219146757,0.005143807780835041,0.008032851995624403
1,0.5279838811524027,10011.013395187974,0.3998027041565096,-0.1822382823157221,-0.028968871557382713,-0.03283186119639209,-0.006306785469755845,0.6600152589570226,-0.0870951119998959,-0.25053201934084474,0.030375909174819606,-0.032075793655155116,0.008634772784410515,-0.017482657770381927,-0.18242756728486528,0.11226379937017358,0.10302563238865034,0.050297586903031995,-0.0030402375819233874,0.024133694990699842,0.017069063236477992,0.2165362051166619,-0.4567869952129731,-0.2187526902954471,0.10101733635046119,0.08088943199285474,-0.005480983437969786,0.024568941562596924,0.01999769186990373,-0.12057159010644669,-0.04757612792556756,0.030221025531687484,-0.003622904557122641,0.001921603543968672,0.0023285965050847336,0.29049924193156074,-0.0597084086345648,-0.024953133403234146,-0.0782117142012521,0.0009527764079087251,0.008393561884106643,0.013647126001340168
2,-0.07014551378556141,0.3998027041565096,4311.391055806659,-0.01911488968850379,0.007617098040688972,0.018710516620757827,0.010570573881927801,0.015189151522988288,0.28962372987634205,-0.1556199278738559,0.032918205080762986,-0.0529941363795103,0.020694331932181353,0.01140773481552929,-0.1471445463814561,-0.17312057809531284,0.15797033756602716,-0.046694307962462656,-0.021224702117779437,0.012746980378007646,0.0005597794893892683,-0.1654868868125359,0.06719027960706735,0.131171264905407,-0.10687043046683117,0.012196169000779794,-0.002141920229437664,0.007992749406618548,0.20127954896863215,0.10896475311113532,0.02849752808516179,0.0026059438966063476,0.009524330421995214,-0.009350663621480106,0.006783306502218537,-0.33652622653475095,0.17759002553550804,0.0037901548442090343,-0.06952339513170973,7.787869663099364e-05,0.016640300079429925,-0.0019011745301738792
3,0.15112125329169182,-0.1822382823157221,-0.01911488968850379,1111.4775412028416,-0.013906981223238878,0.0052495244279200754,-0.002281996160756882,-0.24580413934490655,-0.08561431877612456,0.01269958836041035,-0.06127104327868343,0.04483923427050581,0.0033998807158265964,-0.002425149789665807,0.09553697070151584,0.019031625871064533,0.027939503947856947,0.010128701939901787,-0.0036407654577510972,0.004671737721025643,0.0025750283805553473,-0.18962590306788868,0.051738686777706565,-0.025992345186246667,-0.0017659653920861623,0.006953946476119057,-0.0035224216566762247,-0.010359138639482237,0.10657911795621841,0.003068245520780273,-0.055854159324177734,-0.011508486687659056,-0.0076955343797864865,-0.004016026305912942,0.002036661907150696,0.12937337858552683,-0.026670219767467328,0.0291125348948553,0.012761718172079363,-0.002203697175154259,-0.002905186561108157,-0.0015147360771277005
4,0.021038919326768126,-0.028968871557382713,0.007617098040688972,-0.013906981223238878,214.9750131610498,-0.0015833984739974604,0.0002842855358240294,0.023289345604808172,-0.013106262657097719,0.07133421118213905,-0.002971743251247952,0.003569153376928494,-0.001882721653841301,-0.0032581338716361585,0.025513568894720364,-0.034644879353736835,0.0093045310774016,0.024325082716304423,0.002535510928661312,-0.002425197404692116,-0.0004797288941722904,-0.03370164593922984,-0.07739585279675577,0.0067612890596046495,-0.003091029881843235,-0.002139244092568079,-0.0021023630610633405,-0.0012059824539891262,-0.0022408190770623814,0.032190665687845905,0.0029910155753573703,0.010153351193934661,-8.497945323828372e-05,0.0017913316251405996,0.0005844053104909878,0.027009900119674,0.024631297396421673,-0.016294549664946305,0.012068851093829262,0.002430654763736489,0.0018773668571265168,-0.0017625039493903716
5,-0.03668608251722223,-0.03283186119639209,0.018710516620757827,0.0052495244279200754,-0.0015833984739974604,37.56273966898817,2.963373514016799e-05,-0.05175630969010685,0.020176750018786587,-0.007668516450851674,0.005185125773800204,0.0037835700572170874,8.507055991742956e-05,5.945706403389459e-05,0.03330586749736909,0.034482772163369535,-0.00650629096102431,-0.008427453030883741,0.0009037364506128126,-0.00048608446221288316,-0.0005718362240249232,0.019538915980224034,-0.006300189359264345,0.000544240805418372,-0.0005473544934082317,0.0006703947399058655,-3.601587237199186e-05,0.0002092293465051342,-0.0114440348860415,0.0028530823966341507,0.003776708126037402,0.002072209080336999,0.00023033689954748545,-0.0010590172795596471,0.0006843265065398191,-0.019251453493863556,0.0014231194030280316,-0.0012336163603573888,0.0050090073920673345,0.0002857289475750189,0.001032227529090591,-0.0001779191562123008
6,-0.01963124701852512,-0.006306785469755845,0.010570573881927801,-0.002281996160756882,0.0002842855358240294,2.963373514016799e-05,18.263334587749647,0.014237818125459755,0.0006386919583379405,0.01555299875751303,0.0036727728672457083,-0.0019427471134443718,-0.0003937504258519558,-0.000783575767589452,-0.011755928319746957,0.0017504606136820374,0.002235391514022391,0.00205024374397309,0.0013285147066405037,0.00040496211376054225,0.00035811478309208497,-0.018715189200802645,1.1342000568053155e-05,0.006354036205856308,0.004134707449276672,-0.000750319914178089,0.00020230293488260621,0.0002085470818448961,0.027032160944132366,-0.0034863848030887534,-0.00010018135917366819,0.004339504334490215,0.0013955776495067158,-0.00020486619440582848,-0.00041260661064426306,-0.013280239485863167,-0.0003079448890501815,0.002299691144395468,-0.0007012670509102824,0.0012895233012158655,-0.00041491407189520496,0.00021852974480289654
7,-0.7772412147110469,0.6600152589570226,0.015189151522988288,-0.24580413934490655,0.023289345604808172,-0.05175630969010685,0.014237818125459755,23523.210781438527,-0.0003940817851771295,0.4096132214433137,0.013143151675212702,-0.024078855584441766,0.05814649263760749,-0.022129534918773612,-0.4101914348797713,0.07587305149153951,-0.14268768283085262,-0.16740563758040716,-0.053362529813599666,-0.02126317599473376,-0.014258268297037482,0.9916925982777443,0.3622047580277837,-0.04574908449395991,-0.06826231259418944,0.022206529344700934,-0.014780213341291903,0.0395299581417034,0.7377584043880114,0.0794651547392745,-0.2085418409038057,-0.03895733509157736,0.01469825414836433,0.01040583507999322,-0.014699246673210476,0.1644716793338355,-0.47287030937851654,-0.05552704507781598,-0.10982307663896576,0.04169684154703669,0.021023417506958818,-0.02232494537195002
8,0.30601503165148747,-0.0870951119998959,0.28962372987634205,-0.08561431877612456,-0.013106262657097719,0.020176750018786587,0.0006386919583379405,-0.0003940817851771295,11778.355469854841,0.18183714189278308,0.04844706198852973,0.007095856665286405,0.04197954518946077,-0.03238046810657689,-0.46635860520523936,-0.030564159656180673,0.20684738713792006,-0.09982302786523416,-0.041721568948691445,-0.008324292030431849,0.011932489232716108,-0.2069973030672065,-0.14563289963673265,0.0820787279788985,0.03481019109895472,-0.019585292534455137,-0.02280049188103588,-0.010079807209966788,-0.10617168629332037,0.08778483147138327,0.12332794827121368,-0.08558010416822853,-0.021767612737987732,0.0054317299368708835,0.000927507875097501,0.3065233313884809,0.17748812664360009,-0.20743703080025905,0.05315539016616425,0.0400484756392594,-0.0030674268744189936,-0.0038586314038925587
9,-0.21792830441134717,-0.25053201934084474,-0.1556199278738559,0.01269958836041035,0.07133421118213905,-0.007668516450851674,0.01555299875751303,0.4096132214433137,0.18183714189278308,5777.6018359399295,-0.18477464647516,0.00823689429396765,0.02097840016247966,0.011416715738303142,-0.03113654163404972,0.07299407566330729,-0.1256356438648732,-0.036334107353928634,-0.003444002880255504,0.008882352958925385,0.003643790670634441,0.02448266881937305,0.008753234822053767,0.19034191961493435,0.01793128584217599,-0.025228290276093294,0.001677046087980614,-0.00228838321185499,0.12112706044012111,0.046600240590328315,0.1740083437726656,0.017131285383739404,0.003998912751089412,0.0028361898266944445,-0.006379075724332982,0.07223265913761039,-0.1118569116694047,0.05903230538374592,-0.012880149775088437,0.0025641145809956515,-0.012145215755087866,0.0037501635920622373
