filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,best_augmented_var,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,20397.29307574245,20397.29307574245,19605.91241687121,19061.20039212909,18168.894793265972,0.0077790751183419,0.0060126558051892,0.00564304479996,0.0051391270169429,0.004994174615022582,17972.74187788385,0.004844028259893496,0.0047022833774277295,0.00457742695389618,0.004911136771920482,0.005547219289165212,0.006199561129581643,0.006994144509316527,0.007705292666641092
1,10009.518727581824,10009.518727581824,9476.019299235895,9129.473027858912,8580.064606390559,0.0096212728047691,0.0097768225664489,0.0086724159714857,0.0083748118478678,0.006577748869216027,8129.191624688,0.006808434635524996,0.006742247538828461,0.006925178546060784,0.007185929822463244,0.00747131126011337,0.007964827038232203,0.007613433057704677,0.008130370759871663
2,4311.303903065232,4311.303903065232,4049.368309322964,3860.1132559724583,3560.437744217315,0.0098999220490925,0.0078186325974881,0.0093631899532932,0.0069311434690504,0.006467903754257393,3433.370782056681,0.0066300011236010425,0.006399749223986229,0.006528536299766463,0.006931143469050438,0.006978668513402453,0.007295059257399816,0.007532105043512205,0.007298086340263021
3,1111.4661897106212,1111.4661897106212,1035.6824794892962,984.0704168037324,902.8253889109128,0.0068381314596841,0.0070997893661531,0.0066632587630248,0.0079914708786561,0.005582176993713467,961.6334472182499,0.005409546562240686,0.005190410327160187,0.004988117685492899,0.005584256876060928,0.005112751836959584,0.005561876195220139,0.006854271625953423,0.006378540961712864
4,214.96287357514157,214.96287357514157,194.36392207080064,184.07192553032857,168.64253265560265,0.0036063959201454,0.0059730846806161,0.0043977522416619,0.0053356606999138,0.005642420191921349,,0.0047668573199030825,0.004353299848397534,0.004026812243944855,0.0036063959201454443,,,,
5,37.560993030379954,37.560993030379954,32.66638399559018,30.83952188442044,28.212210800124755,0.0050802615017864,0.0043348423461531,0.0054724548882482,0.0061975935058492,0.006300264131074689,33.91154753568637,0.005735557137787062,0.005242646240004922,0.004995073475687339,0.004235121674429632,0.0036976359234480206,0.004241709453376319,,
6,18.268164782351413,18.268164782351413,15.838617455973404,15.03403299213596,13.846907912566262,0.0064014741750579,0.0058302939934229,0.0058822082685645,0.007311787741383,0.006430029617426128,16.378533355175414,0.006310388797892974,0.005723889983214096,0.005345334924708275,0.005064184042333886,0.004719637798715093,0.006401474175057986,,
7,23523.07046830095,23523.07046830095,22387.285684375285,21714.336438805676,20746.295165572912,0.0031998669096338,0.0025070370192926,0.0017942790242079,0.002445788662163,0.002417065291947979,21714.336438805676,0.0021901680594508255,0.002004687771167364,0.0018571101774392468,0.001712171432180129,0.0017401286307954233,0.0020540078597666156,0.0028547310213025145,0.004416450993696253
8,11778.21347390997,11778.21347390997,11049.94940737796,10580.157558664663,9844.707857060755,0.0079584505762193,0.0080876427663073,0.0072351773264703,0.0056344366988894,0.004898920253335715,9540.400668075086,0.004722456336434755,0.004722182592789448,0.005224937179586914,0.005289571147433669,0.005596891274597837,0.005908919375606669,0.006151966353017291,0.006529831708900098
9,5777.386080434321,5777.386080434321,5342.665552806281,5055.56977129407,4615.885883563816,0.0093767995254959,0.0079857847636133,0.0089432651243436,0.0077595842646712,0.007632435020727302,4615.885883563816,0.007058032800306507,0.0073351639885028685,0.007351025029312175,0.0067571718484740195,0.0068736167056010905,0.0075987966726747125,0.007127858876347079,0.0078820411953891
