band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,47.02772,38.43606,64.33028,103.268814,20.320745,404.37286,100000.0,0.0029500174607851593,0.2,-0.6,0.004585484056129736,0.0,47.02772,0.004293014618329405
3,25.447914,21.25316,31.799408,59.9096,22.095154,193.28946,100000.0,0.0023674000519796866,0.3,-0.9,0.5075531641912817,75.0,20.367579,0.004293014618329405
4,17.956636,14.137544,26.9625,174.80463,30.570654,658.75586,100000.0,0.004493050540279098,0.2,-0.9,0.007125649376521033,0.0,17.956636,0.004293014618329405
5,14.59868,11.535482,19.470125,103.74,40.01055,328.0467,100000.0,0.004681212970572328,0.1,-0.3,9.031234512404412e-12,50.0,11.559401,0.004293014618329405
6,13.607925,10.36652,21.699041,235.18987,42.582836,827.16254,100000.0,0.0059141836407133885,0.1,-0.3,7.181230391265032e-12,100.0,9.191514,0.004293014618329405
7,5.751666,4.451433,8.016482,131.12413,43.468063,438.3817,100000.0,0.006314911430366752,0.1,-0.2,1.5116830471720268e-12,150.0,3.5472383,0.004293014618329405
8,1.3648279,0.93662417,3.1951706,1076.6278,42.08371,2475.6306,100000.0,0.006525092073031258,0.1,0.0,9.688118708532761e-14,200.0,0.68950397,0.004293014618329405
9,0.32090974,0.23340063,0.5519897,337.6333,54.460712,1089.1531,100000.0,0.005561489117898888,0.1,0.0,2.239095825853707e-14,200.0,0.15935658,0.004293014618329405
