band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,47.02772,38.43606,64.33028,103.268814,20.320745,404.37286,100000.0,0.0029500174607851,0.2,-0.6,0.0045854840561297,0.0,47.0277214050293,0.004293014618329405,0.0015252379321561982,0.22,-0.7,0.02500557054304184,0.0,759375
3,25.447914,21.25316,31.799408,59.9096,22.095154,193.28946,100000.0,0.0023674000519796,0.3,-0.9,0.5075531641912817,75.0,21.307039260864258,0.004293014618329405,0.001633830436493686,0.3,-0.91,0.5519319256334531,50.0,720810
4,17.956636,14.137544,26.9625,174.80463,30.570654,658.75586,100000.0,0.004493050540279,0.2,-0.9,0.007125649376521,0.0,15.176506042480469,0.004293014618329405,0.002567076583768535,0.2,-0.86,0.004864576090075049,25.0,284764
5,14.59868,11.535482,19.470125,103.74,40.01055,328.0467,100000.0,0.0046812129705723,0.1,-0.3,9.031234512404412e-12,50.0,12.502732276916504,0.004293014618329405,0.003960201411177911,0.1,-0.33,1.1806193012753127e-11,25.0,112500
6,13.607925,10.36652,21.699041,235.18987,42.582836,827.16254,100000.0,0.0059141836407133,0.1,-0.3,7.181230391265032e-12,100.0,9.191514015197754,0.004293014618329405,0.0056984926672128955,0.1,-0.31,7.646299178937906e-12,100.0,56250
7,5.751666,4.451433,8.016482,131.12413,43.468063,438.3817,100000.0,0.0063149114303667,0.1,-0.2,1.5116830471720268e-12,150.0,4.157896041870117,0.004293014618329405,0.005269018782028147,0.08,0.1,1.0916109507676885e-17,75.0,63280
8,1.3648279,0.93662417,3.1951706,1076.6278,42.08371,2475.6306,100000.0,0.0065250920730312,0.1,0.0,9.688118708532761e-14,200.0,0.7504226565361023,0.004293014618329405,0.005840986101518168,0.08,0.4,3.494861693889238e-19,150.0,56250
9,0.32090974,0.23340063,0.5519897,337.6333,54.460712,1089.1531,100000.0,0.0055614891178988,0.1,0.0,2.239095825853707e-14,200.0,0.16753695905208588,0.004293014618329405,0.005181466364697185,0.08,0.4,7.802516294011385e-20,175.0,71190
