band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2880.0,0.1,12.0,0.0078741294205073,25.0,0.1,12.0,1.091191506344781e-07,0.0078741294205073,25.0,31137.0
5,8640.0,0.1,3.2,0.0149611340038203,150.0,0.1,3.2,0.0034196946329657,0.0149611340038203,150.0,8640.0
8,24480.0,0.1,4.5,0.0104547846498797,300.0,0.11,4.1,0.014770016854957636,0.010034416681033775,325.0,18360.0
11,67680.0,0.2,8.1,0.0039874776582751,250.0,0.2,8.1,31134.07397750536,0.0039874776582751,250.0,114210.0
14,187200.0,0.1,1.3,0.0183410692373468,0.0,0.1,1.3,0.3287785500329109,0.0183410692373468,0.0,5551.0
17,519840.0,0.1,10.0,0.0019092633611535,0.0,0.1,10.0,6.5529827256831e-07,0.0019092633611535,0.0,519840.0
20,1442880.0,0.1,8.0,0.0023634267316527,100.0,0.1,8.0,6.957964004485551e-07,0.0023634267316527,100.0,342400.0
23,4007520.0,0.1,12.0,0.0008322879301455,25.0,0.1,12.0,3.887769255534669e-09,0.0008322879301455,25.0,2536008.0
26,11121120.0,0.1,6.3,0.0005988964120596,0.0,0.1,6.3,2.1433498379369881e-07,0.0005988964120596,0.0,5278186.0
30,8360640.0,0.1,3.4,0.0022122691793789,0.0,0.1,3.4,1.8786295722446584e-07,0.0022122691793789,0.0,391905.0
