layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,179850.66,104860.61,313803.4,501.38205,36.68115,756.9423,9000.0,0.0112263912205841,0.2,0.2,0.6076969277413482,25.0,74067.3359375,0.014296961166644,0.0104604933166763,0.23,0.0,8.296488847048419,25.0,17085,161.315,0.0547309,7.13896e-24,142.176,0.0286576,7.44211e-07,111.133,0.0284363,9.34468e-07,0.27635147
3,48278.0,29689.33,75753.01,352.49054,90.264786,561.8886,36000.0,0.0105545334233276,0.1,1.6,4.795890035926744e-12,150.0,16572.76953125,0.0071531615485336,0.0095022522245572,0.09,1.7,2.2939021427857917e-14,100.0,20250,64.3876,0.0579646,1.396569999999999e-105,57.1214,0.0318676,3.3851400000000006e-32,45.0207,0.0293446,2.2985800000000004e-27,0.0029843911
4,13505.898,6427.192,29259.107,1066.3428,112.37998,2700.4614,144000.0,0.0068319376310044,0.1,1.2,3.266185520002852e-12,350.0,3012.7075,0.0035777446059643,0.0068319376310044,0.1,1.2,3.266185520002852e-12,350.0,40500,26.4356,0.0549621,0.0,23.5373,0.029317,5.8929699999999965e-108,18.3531,0.0263353,3.4149799999999983e-87,2.8906381e-06
5,3324.956,1098.1461,15512.162,6607.1772,86.60463,7123.8887,576000.0,0.0060386513450065,0.1,1.7,1.2619493188567344e-13,350.0,545.0623168945312,0.0017891624583277,0.0054005689711953,0.09,1.9,4.1593296266175765e-16,300.0,60750,12.2644,0.0480183,0.0,10.9381,0.0228953,1.0127599999999997e-262,8.58043,0.0185308,3.0327699999999986e-172,5.0973412e-15
6,902.73755,217.95872,6909.1416,18939.143,76.74329,8727.642,2304000.0,0.0039034461095115,0.1,2.3,6.6790782764041124e-15,250.0,129.64230346679688,0.0008946536675937,0.0036364379803729,0.09,2.7,1.2053808250993548e-17,225.0,144000,6.73232,0.0418885,0.0,5.9728,0.0162817,0.0,4.73335,0.0136031,0.0,6.8606177e-27
7,249.88872,58.955738,1795.4227,19071.887,51.21546,8606.342,9216000.0,0.00291,0.1,2.6,1.1593881728502426e-15,150.0,43.217403,0.0004473449308468,0.00291,0.1,2.6,1.1593881728502426e-15,150.0,216000,4.05346,0.0401154,0.0,3.58846,0.0139129,0.0,2.85248,0.0131484,0.0,3.2640680999999995e-68
8,57.43218,22.249529,277.4075,8527.047,61.02367,6916.6597,36864000.0,0.0033800000000001,0.1,2.2,1.2483054680648617e-15,75.0,16.541711807250977,0.0002236769881161,0.0033799999999941,0.12,1.8,6.0512043721923406e-12,125.0,162000,2.4954,0.0422273,0.0,2.20081,0.0152938,0.0,1.75755,0.0151975,0.0,0.0
9,14.412285,5.9026465,62.396603,6442.5083,77.11661,6425.3364,147456000.0,0.0059099999999999,0.1,2.2,2.9889210972097736e-16,100.0,3.76021957397461,0.000111839624535,0.0059099999999953,0.12,1.8,1.3755442841450266e-12,200.0,54000,1.21477,0.0422765,0.0,1.07364,0.0159601,0.0,0.85509,0.0140414,0.0,0.0
10,2.1628764,0.81148475,9.683873,7078.995,80.46081,6695.154,589824000.0,0.0268099999999933,0.3,-0.7,0.0106896461183888,25.0,0.5733086466789246,5.5920094864633584e-05,0.0268099999999884,0.76,-1.0,0.7940592052372579,125.0,2530,0.426317,0.043705,0.0,0.337135,0.02681,0.0,0.302689,0.02681,0.0,0.0
