layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25
2,2155.274,2155.274,1699.3661,1482.2292,1321.7523,1197.3583,1003.9776,853.45447,735.4425,638.8082,556.5612,373.19614,0.017453275837908,0.0178615376536549,0.0257218361201002,0.0347163577607722,0.0429847355940911,0.0595846537857265,0.0741348693654729,0.0876839643434685,0.102238610129396,0.1162842454791506,0.1562834310065129,0.04543248836767266,0.035942301273061084,0.027987080363133243,0.020985521160590548,0.01745327583790801,,
3,676.3578,676.3578,619.4855,587.07355,560.49115,537.9698,498.70407,467.2778,440.4492,417.16525,396.43753,343.64685,0.0050157048537351,0.0067475319721663,0.008376318494615,0.010796312029084,0.0125956014315589,0.0175323642255461,0.0217543243169234,0.0258540620018308,0.0297880843560497,0.0338459769235902,0.0456455135313154,0.01579120965507408,0.01333996108997293,0.010904917242248846,0.008457350151467868,0.0050035549329717766,676.3578,
4,188.36877,188.36877,182.05045,177.94987,174.48732,171.41385,165.96364,161.21426,156.93922,153.11008,149.55745,140.19754,0.0054627644221922,0.0052038884194933,0.005635811329222,0.0057413392727866,0.006313354501429,0.0069386227698912,0.0082936237807759,0.0092257230652527,0.0104017086829713,0.0115129995002684,0.0147715199581764,0.007779265308306971,0.0070315069536242,0.006294857314736668,0.005505983059539754,0.005033186980521742,182.05045,0.005108027452705777
5,43.7695,43.7695,42.709766,41.960464,41.320744,40.75248,39.768013,38.905903,38.134598,37.42652,36.77117,35.03873,0.0026862646219506,0.0024912409964499,0.0034440959199137,0.0036112673146118,0.0032540513296456,0.0039547755525716,0.0048740067018455,0.0052533855533965,0.0058268873405997,0.0064641026169107,0.0081763985018729,0.0037052065933609324,0.003245268338619156,0.0029519161683977113,0.00247789315216862,0.002212068864410499,43.7695,0.0019413088238501297
6,8.850155,8.850155,8.576219,8.399111,8.250682,8.119164,7.8906093,7.693978,7.5186157,7.358714,7.211613,6.8273907,0.0037182066153217,0.004200500491247,0.0047864633490721,0.0052916461530421,0.0044691708706506,0.0047023528164451,0.0054085699089736,0.0055925051882914,0.0064382186195968,0.0072946384152006,0.0086252869475261,0.003771107018174513,0.0038195082990104545,0.003262557868873528,0.0031397376915973108,0.0030240070288261034,8.850155,
7,1.6822643,1.6822643,1.6222337,1.5837616,1.5517884,1.5237372,1.4751208,1.4331622,1.3958615,1.3621447,1.3312027,1.2505714,0.0056482613536508,0.006685463543571,0.0061250622582377,0.0059165491559199,0.006814875214231,0.0083346553810785,0.0072714722493991,0.0078500459476368,0.0084590190718588,0.0092656694107934,0.0098021123671859,0.006422153722766888,0.005780977663614739,0.00599299625842642,0.005321592226907312,0.004926787758326556,1.6822643,
8,0.27282932,0.27282932,0.26062876,0.25358832,0.2478307,0.24282788,0.23425205,0.22692919,0.22046717,0.21465307,0.20934577,0.19567004,0.0064011402649208,0.0071114844941289,0.0068214503413364,0.0067624338721641,0.0076350166597399,0.0083521406965137,0.007826767429527,0.00902077799498,0.0094129691468811,0.0092428010405939,0.011402451748567,0.008607763578578176,0.008079654238440148,0.007719904440109282,0.007111484494128906,0.005977623712642655,0.27282932,
