band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,98143.0,0.4,-0.8,0.0024339236883167,150.0,0.38,-0.8,0.0008482767877634488,0.0018895350311476378,100.0,496846
3,109280.0,0.1,-0.5,0.0152786601102766,300.0,0.1,-0.54,5.754223721462914e-13,0.013836691365306665,200.0,9723
5,1082361.0,0.7,-1.2,0.0103481848798751,100.0,0.65,-1.2,4.077315144604931,0.009053515325443698,0.0,21402
6,546741.0,0.6,-1.2,0.011351818894512,0.0,0.62,-1.2,2.703689450981245,0.011066476160865424,50.0,14413
8,3543718.0,0.3,-0.9,0.0038570036746492,0.0,0.4,-1.03,0.032343211116997936,0.002213285053574432,25.0,373750
9,5317129.0,0.6,-1.1,0.0032191795412622,50.0,0.5,-1.06,0.02082015196210559,0.0025265706593630977,25.0,280395
11,6737986.0,0.2,-1.0,0.0088055888154155,25.0,0.17,-0.9,7.681850132020704e-07,0.006102200886125248,25.0,49966
12,22189525.0,0.1,-0.5,0.0084022503439192,50.0,0.1,-0.52,3.3476677722840674e-14,0.007689484475074542,25.0,32503
14,12493255.0,0.1,-0.3,0.0097136760472348,200.0,0.08,0.0,2.2490559004110482e-21,0.008490610902204265,100.0,24400
16,8169581.0,0.1,-0.3,0.010903545308858,500.0,0.09,-0.1,8.307660379658693e-20,0.010039038895919061,550.0,17950
