filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,491520.0,0.1,2.1,0.0072211835435871,100.0,0.09,2.5,4.3096537934192156e-18,0.006654413508035917,100.0,43740
3,491520.0,0.2,0.2,0.0043655077162423,0.0,0.24,-0.1,0.0018663859550022205,0.0037759879609364777,0.0,122880
4,491520.0,0.3,-0.3,0.0055958509198785,0.0,0.32,-0.4,0.3548936949393356,0.004725506417769587,0.0,87480
5,491520.0,0.5,-0.6,0.0077358538279426,50.0,0.38,-0.4,0.8877284058536131,0.007235065121649287,0.0,34560
6,491520.0,0.3,-0.1,0.0086082351078218,0.0,0.3,-0.05,0.037275420669141766,0.008246775635325276,25.0,25920
9,491520.0,0.3,-0.4,0.0059292987237582,0.0,0.26,-0.2,0.0033477637512327003,0.0037053736023020534,0.0,138240
10,491520.0,0.5,-0.6,0.0059184756102403,50.0,0.4,-0.46,0.47707992302591834,0.005880897311707156,0.0,51840
11,491520.0,0.3,-0.3,0.0070342719940586,50.0,0.25,-0.1,0.005539296186000643,0.006469443342473902,0.0,46080
12,491520.0,0.3,-0.2,0.0104630750122681,200.0,0.3,-0.18,0.027324520364469276,0.010189177712416175,200.0,17280
13,491520.0,0.3,-0.4,0.0067465298224881,50.0,0.26,-0.3,0.011709827472947439,0.005997626887179641,0.0,51840
16,491520.0,0.2,0.6,0.0061946815769731,0.0,0.25,0.2,0.0015475293225743205,0.0059929706031359165,25.0,51840
17,491520.0,0.2,-0.2,0.0132400827882239,50.0,0.26,-0.5,0.0380109749839124,0.012057306472316731,50.0,12960
18,491520.0,0.2,0.2,0.0051429052361751,0.0,0.2,0.2,6.122202590587389e-05,0.0051429052361751,0.0,69120
20,491520.0,0.1,2.1,0.0058261390479839,50.0,0.1,2.0,3.735336709438983e-15,0.005477347773215291,25.0,61440
22,491520.0,0.3,-0.3,0.0051179161791937,50.0,0.23,0.0,0.0007840352961759036,0.003979035670784947,0.0,122880
24,491520.0,0.3,-0.5,0.0082993285721227,0.0,0.3,-0.45,0.05822085797950488,0.007774807616223844,25.0,30720
25,491520.0,0.1,1.5,0.0072779351939404,0.0,0.11,1.4,1.279616080756317e-13,0.007209746452150653,50.0,34560
27,491520.0,0.4,-0.6,0.004751303792826,100.0,0.25,-0.2,0.002580088936945134,0.0034906301280536733,0.0,155520
30,491520.0,0.3,-0.4,0.0081251117303172,50.0,0.23,-0.1,0.0011937619297596339,0.007830005699960618,25.0,30720
33,491520.0,0.1,1.8,0.0041132790626374,0.0,0.1,1.8,1.3374486281707265e-15,0.0041132790626374,0.0,103680
38,491520.0,0.1,1.9,0.0074790457516683,50.0,0.09,2.2,8.090916897013622e-18,0.007439477357983171,0.0,34560
41,491520.0,0.1,2.0,0.0055728282079369,0.0,0.11,1.7,1.5123193183371123e-13,0.00524516190650276,0.0,69120
42,491520.0,0.1,1.5,0.0105332483161618,200.0,0.1,1.5,1.0056301087297997e-14,0.009280883279842556,225.0,21870
44,491520.0,0.1,2.8,0.0062964045246724,100.0,0.09,3.2,5.723467749635962e-19,0.006206157887401975,75.0,46080
47,491520.0,0.3,-0.3,0.0099767757693261,50.0,0.3,-0.25,0.07486993924126252,0.009922185439664777,125.0,19440
48,491520.0,0.1,2.6,0.0097372749976069,200.0,0.1,2.6,1.290072658156938e-16,0.0097372749976069,200.0,19440
49,491520.0,0.3,-0.3,0.0061061694670732,50.0,0.3,-0.35,0.11744862510059903,0.0051672100186370695,0.0,69120
54,491520.0,0.1,2.5,0.0075177892052776,200.0,0.09,2.9,1.4670374694605049e-19,0.007475237073726881,175.0,34560
55,491520.0,0.1,2.0,0.0060409759302605,0.0,0.09,2.4,2.116717227200247e-18,0.005992474705224515,0.0,51840
56,491520.0,0.3,-0.6,0.0111983256001981,50.0,0.32,-0.7,0.5910546617868023,0.0094992940653717,0.0,19440
57,491520.0,0.4,-0.4,0.0080180439707642,200.0,0.35,-0.3,0.13817879914954004,0.00740821290477206,150.0,34560
59,491520.0,0.4,-0.3,0.005031895986042,0.0,0.44,-0.4,2.113109213969917,0.004463689735770604,0.0,92160
60,491520.0,0.1,6.7,0.0569785125965756,0.0,0.1,6.7,4.810334294679452e-20,0.0569785125965756,0.0,540
62,491520.0,0.1,1.1,0.0249315668315273,0.0,0.1,1.1,3.0246786289760426e-14,0.0249315668315273,0.0,2880
63,491520.0,0.1,2.6,0.0058509236130966,0.0,0.1,2.8,7.455832797409743e-17,0.005688309973359007,25.0,58320
