band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,7252576.0,0.3,-0.8,0.00259951867341,25.0,0.35,-0.9,3.368654209701996,0.0016109646950260292,25.0,679929
3,7252576.0,0.4,-1.0,0.0032216559762466,150.0,0.39,-1.0,3.4352755831049175,0.0029790113376348404,100.0,215130
4,7252576.0,0.2,-0.9,0.0065014854611324,25.0,0.12,-0.5,2.8920669268697656e-08,0.0026923439305031327,0.0,254973
5,29010304.0,0.1,-0.2,0.0075163837197539,200.0,0.09,-0.1,2.224073089993513e-14,0.006526079692310794,125.0,42495
6,14505152.0,0.1,0.0,0.0077614590417979,250.0,0.1,-0.04,2.9087430264371494e-13,0.007477337547614316,225.0,31870
7,14505152.0,0.1,0.4,0.0099040833328806,500.0,0.09,0.5,4.164424787612981e-17,0.008883352005448727,400.0,23902
8,14505152.0,0.1,0.5,0.0107549053151428,500.0,0.09,0.8,3.475817534452872e-18,0.009473461424107599,550.0,21247
9,14731795.0,0.1,0.3,0.0123726224246303,500.0,0.09,0.6,4.3955271588859896e-18,0.009104455239855931,575.0,21579
