band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1440.0,0.1,10.0,0.0100018615801666,0.0,0.11,9.6,0.00014247028363377715,0.00972181623285151,0.0,19701.0
5,14400.0,0.1,3.8,0.0119440005728335,200.0,0.09,4.2,1.8179832019724298e-06,0.011152001016273894,175.0,14400.0
8,27360.0,0.1,6.0,0.0102966646044488,350.0,0.1,6.3,5.835420565085822e-06,0.010142939664509961,375.0,17313.0
11,56160.0,0.2,8.8,0.0034795341067116,200.0,0.2,8.8,20856.06098973544,0.0034795341067116,200.0,159924.0
14,112320.0,0.1,0.7,0.0244021442230955,0.0,0.12,0.3,9235.777764227829,0.023371725819999634,0.0,3510.0
17,901440.0,0.1,9.9,0.0048435671547759,0.0,0.1,9.9,7.997612350228243e-07,0.0048435671547759,0.0,80217.0
20,1802880.0,0.1,12.0,0.0011389193122008,25.0,0.1,12.0,8.58964768267605e-09,0.0011389193122008,25.0,1352160.0
23,14423040.0,0.2,5.7,0.0010965261764022,50.0,0.2,5.7,56616.07886548648,0.0010965261764022,50.0,1521180.0
26,7211520.0,0.2,3.6,0.0005997435187471,0.0,0.21,3.4,57475.46799072219,0.0003738825404024926,0.0,13690620.0
30,14423040.0,0.1,4.8,0.001767643292972,0.0,0.1,4.8,1.3613685658530964e-08,0.001767643292972,0.0,570442.0
