layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_eta0,best_r_eta0,best_r,best_eta,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1829.164,1651.3728,2019.9026,2.8732991,1.8400067,4.0124154,3180.0,0.34,2.4,0.0183585877114493,0.0240303354829301,0.0498732935418548,0.24,0.337,2.31,0.0177225486624412,0.337,2.31,0.0177225486624412,6034,35.3892,0.0312931,0.00386141,32.8465,0.0233394,0.0616003,26.7057,0.0201856,0.147755,0.26748771
3,577.9665,547.1485,610.21735,2.5915341,2.004859,3.2742527,12720.0,0.36,1.7,0.0068248941796468,0.0120285145061138,0.0342070363201025,0.27,0.359,1.7,0.0052516725919656,0.359,1.7,0.0052516725919656,64395,20.4851,0.0249382,2.64115e-07,18.0024,0.0128316,0.0300712,14.3538,0.0135944,0.0179973,0.87242467
4,161.06483,151.59514,170.84312,3.3360767,2.6447284,4.1885266,50880.0,0.36,0.5,0.0053653166405798,0.0060175634983601,0.0143468136945795,0.32,0.365,0.57,0.0045957496078494,0.365,0.57,0.0045957496078494,85860,10.0655,0.0311501,2.5143399999999997e-43,8.85103,0.00724465,0.00953686,7.2081,0.00962886,0.000158763,0.23206166
5,37.128075,34.70572,39.643353,4.7606573,3.808561,5.9023128,203520.0,0.4,-0.06,0.0026466086568504,0.0030096044936828,0.0038477058120182,0.41,0.4,-0.056,0.0022583994671456,0.4,-0.056,0.0022583994671456,366747,4.50713,0.0346341,1.5455999999999994e-212,3.96449,0.007505,2.19722e-10,3.2254,0.0100027,4.08028e-18,0.249979
6,7.4650126,6.910058,8.046522,6.5569086,5.0743484,8.726763,814080.0,0.48,-0.5,0.0046817691499465,0.0015050074551751,0.0179217206647207,0.62,0.486,-0.48,0.0040288161536022,0.486,-0.48,0.0040288161536022,114480,1.82219,0.0430737,0.0,1.59652,0.0153294,1.3364699999999995e-166,1.28916,0.0174224,4.447749999999999e-215,6.6468553e-12
7,1.4161966,1.3019389,1.538062,8.566812,6.601404,11.716293,3256320.0,0.77,-0.8,0.0114054354232807,0.0007525549699048,0.0452398459667849,6.1,0.765,-0.8,0.0113160807026287,0.765,-0.8,0.0113160807026287,14310,0.704355,0.0519995,0.0,0.618147,0.0244107,0.0,0.494202,0.0252164,0.0,0.0
8,0.22900936,0.20869564,0.25236318,11.555227,7.821531,25.041437,13025280.0,2.0,-1.12,0.0455561057890609,0.0003762902880576,0.1898034648814547,6.1,1.9,-1.119,0.0454172940291678,1.9,-1.119,0.0454172940291678,894,0.261568,0.0571272,0.0,0.229189,0.0301581,0.0,0.179672,0.0316164,0.0,0.0
