filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
0,"(2.0, 0.5, 0.044)",38141.094,29741.965,47408.023,5.5458765,3.051156,15.768338,262144000.0,"(2.0, 0.5, 0.044)",0.0044112664839643,0.7,-0.9,36457.9155258046,0.0,37263.94921875,8.387993035035688e-05,0.0039512860168692,0.73,-0.9,38744.416114357926,25.0,121500,123.81,0.0513467,0.0,108.023,0.0238527,0.0,86.3264,0.026071,0.0,0.0
1,"(2.0, 0.5, 0.065)",16323.579,12823.378,20713.02,6.1978283,3.2862043,19.461838,262144000.0,"(2.0, 0.5, 0.065)",0.0049683938565018,0.6,-0.9,10849.292195057542,0.0,16323.5791015625,8.387993035035688e-05,0.0032162388057414,0.64,-0.9,12772.80963756137,0.0,182250,78.3687,0.05315,0.0,68.3019,0.0257986,0.0,54.4809,0.0280668,0.0,0.0
2,"(2.0, 0.5, 0.096)",6576.698,5205.662,8263.791,6.400652,3.2297108,17.005306,262144000.0,"(2.0, 0.5, 0.096)",0.0047182597094725,0.7,-0.9,5844.75064238722,100.0,6576.6982421875,8.387993035035688e-05,0.0031711888752706,0.6,-0.87,4089.887753447432,0.0,192000,49.4513,0.0530282,0.0,43.1053,0.0256897,0.0,34.3861,0.0279081,0.0,0.0
3,"(2.0, 0.5, 0.141)",2797.8591,2166.3635,3563.505,7.264324,3.6402996,21.403347,262144000.0,"(2.0, 0.5, 0.141)",0.0031380414126792,0.5,-0.8,832.6961698986237,0.0,2797.8591,8.387993035035688e-05,0.0031380414126792,0.5,-0.8,832.6961698986237,0.0,192000,31.6114,0.0534704,0.0,27.5762,0.0261678,0.0,21.955,0.0280731,0.0,0.0
4,"(2.0, 0.5, 0.208)",1152.8248,876.24927,1451.8333,8.28653,4.267028,29.09903,262144000.0,"(2.0, 0.5, 0.208)",0.0054697147177037,0.4,-0.7,99.11036346427792,0.0,1152.8248291015625,8.387993035035688e-05,0.0043196641865431,0.4,-0.71,101.54589781240766,0.0,96000,19.4156,0.0559043,0.0,16.991,0.0284923,0.0,13.5129,0.029474,0.0,0.0
5,"(2.0, 0.5, 0.306)",415.594,313.295,537.46234,9.865244,4.2117133,37.117893,262144000.0,"(2.0, 0.5, 0.306)",0.0051973154587994,0.3,-0.5,2.9678208853415886,0.0,415.593994140625,8.387993035035688e-05,0.0034853678497327,0.3,-0.45,2.615384067721559,0.0,153772,11.6601,0.0525411,0.0,10.2545,0.0252432,0.0,8.13856,0.0251121,0.0,0.0
6,"(2.0, 0.5, 0.45)",279.85425,209.98505,375.27567,9.890322,4.796311,35.474228,262144000.0,"(2.0, 0.5, 0.45)",0.004549358720662,0.3,-0.5,1.9984823984825069,0.0,279.854248046875,8.387993035035688e-05,0.0029205978372912,0.31,-0.5,2.6368060897722416,0.0,216000,9.53091,0.0519385,0.0,8.39046,0.0247944,0.0,6.63181,0.024543,0.0,0.0
7,"(2.0, 1.0, 0.044)",54288.895,43416.723,68531.04,6.4105473,3.3343816,19.243261,262144000.0,"(2.0, 1.0, 0.044)",0.0040350173009521,0.7,-0.9,51893.10888101178,0.0,54288.89453125,8.387993035035688e-05,0.0024895714505809,0.6,-0.83,31026.10674076823,0.0,288000,146.828,0.0499109,0.0,128.221,0.0224825,0.0,102.36,0.0246612,0.0,0.0
8,"(2.0, 1.0, 0.065)",21606.795,16645.76,27949.41,7.6740284,3.6956086,25.068642,262144000.0,"(2.0, 1.0, 0.065)",0.0024851532996538,0.5,-0.8,6430.593726748513,0.0,21606.795,8.387993035035688e-05,0.0024851532996538,0.5,-0.8,6430.593726748513,0.0,288000,87.8957,0.0521918,0.0,76.8259,0.0249496,0.0,61.0093,0.0265868,0.0,0.0
9,"(2.0, 1.0, 0.096)",8995.317,7039.572,11474.854,7.9109163,3.7740242,27.484087,262144000.0,"(2.0, 1.0, 0.096)",0.0036046779936023,0.5,-0.8,2677.177792503721,0.0,8995.3173828125,8.387993035035688e-05,0.0025022367549031,0.44,-0.7,1250.8312409926184,0.0,288000,57.1245,0.0511093,0.0,49.9604,0.023769,0.0,39.7629,0.0254704,0.0,0.0
