band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,255218215684498.0,255218215684498.0,176646626639328.44,150632378636245.84,130836352240265.1,115149141446722.88,90154241393996.38,71139206208076.42,55987466031919.97,43417548412451.4,33384653687677.742,11876970973399.248,0.0121111226152648,0.0338081477162938,0.051781975990391,0.0673066705909374,0.081218665864076,0.1076528159498143,0.1346093510073445,0.1610465120267911,0.1872945260663907,0.2114565429947844,0.2924519301075488,0.08498407895151189,0.07094131241966717,0.05563885413767955,0.03828922578534982,0.010440908424701623,255218215684498.0,,,,
5,487822351013111.2,487822351013111.2,349363832424464.75,283225172178160.4,243776666860108.88,217470458273366.6,182049203420040.25,161135316725297.2,147276337463311.16,137416918269768.31,129333237583970.6,111405954150916.64,0.0167754058334206,0.0167754058334206,0.0150096319310965,0.0105971600080547,0.0091758543598279,0.0113130332604753,0.0148055879185213,0.0194049410838226,0.0225678384645285,0.0254498082059991,0.0363762653267965,0.014770339497899299,0.012969211854187201,0.011162832518203769,0.010254529923759003,0.009175854359827935,,0.010498372358914487,0.014654017872083203,0.02412258097251843,0.03220482089755217
8,71396465412680.81,71396465412680.81,53775751363228.16,49193443917037.42,46134126057533.3,43977648041755.2,41079467043331.9,38932883273984.47,37239222108878.33,35810237263178.41,34632557836853.32,31876820201882.258,0.005823873484045,0.005823873484045,0.005823873484045,0.005823873484045,0.0057993086013853,0.0068431046749652,0.0082834248960323,0.0098613332170941,0.0121028639029564,0.0151589493636586,0.0224881701238583,0.01382224923961528,0.011190557164652337,0.008544908825679931,0.0062187820642052305,0.005626243473409369,43977648041755.2,0.005823873484045006,0.005823873484045006,0.005823873484045006,0.005823873484045006
11,10943024772672.98,10943024772672.98,8039069631634.256,7675572782210.481,7451159670582.129,7280315207526.923,7014649198504.289,6815293645424.452,6657424653645.227,6522729053598.851,6407027080274.307,6123126607430.559,0.0098891460220517,0.0074110114087972,0.0050536559984574,0.0037035136196468,0.0028094574994746,0.0033044620577268,0.0038218721992296,0.0051536745894641,0.0073735695185791,0.0093343708372953,0.0145201795271452,0.006338072798681926,0.004848835361523363,0.0032780735814025297,0.0030841385524834437,0.0028094574994746557,,0.003658370366678154,0.005134334201411572,0.006463620292163033,0.006463620292163033
14,381586694429821.2,381586694429821.2,369184308467505.75,361736327023161.9,355569987413314.56,350195144560414.8,340572377892135.7,332090233476662.9,324391139466767.2,317222119747197.5,310534084079925.4,292977803576492.56,0.0239730837226105,0.0256340522544912,0.0249224892150854,0.02593358197778,0.0265272994915062,0.0267702548438567,0.027012461985199,0.0280766082991342,0.0279827929129017,0.0292016173825387,0.0300548961904532,0.02566294314507457,0.024775589972944184,0.024853543814215437,0.02489161529470585,0.02379359323941481,381586694429821.2,,,,
17,450811545336281.8,450811545336281.8,443323932691284.0,438280444889420.6,433964393821240.94,430114576345768.0,423297628131792.0,417299985748042.7,411859026265193.6,406807492000899.4,402087564974774.9,389413186206519.7,0.0035396857766689,0.0037992218282883,0.0048619751002637,0.0057981518485729,0.0066405652429713,0.0081756262399594,0.0096100919429894,0.0109257349894459,0.0121596077201789,0.0129199688505498,0.0106016072656609,0.004816230294382773,0.005201315334488227,0.004294138129764355,0.004421413190935142,0.0035396857766689105,,,,,
20,18727231004912.92,18727231004912.92,18309796245498.543,18068959345929.645,17868515391361.637,17692243755595.297,17384523191651.104,17115290769444.371,16872428178289.834,16649493612528.023,16442674981775.43,15891516664691.846,0.0013057054964908,0.0016662973397476,0.0011748523480252,0.0015278489708622,0.0020126313586885,0.0029558758919693,0.0038095458934198,0.0046092293471032,0.0053708498974949,0.0061253077082556,0.0081594127285848,0.0030260515725280546,0.002494868799284268,0.0020126313586885866,0.001527848970862243,0.001113426421794612,18309796245498.543,0.0007425337631496842,0.0015454366643238293,,
23,5022264580832.456,5022264580832.456,4879141717955.774,4803310231172.492,4741834410999.097,4688275788857.482,4596014928155.844,4516477792066.808,4445639538157.315,4381273657891.288,4321960060738.327,4165864981849.505,0.0023512313010471,0.0010842285600839,0.0010401950806724,0.001404948121705,0.0017734068634072,0.0026483566436324,0.0035629910423613,0.0044078690287939,0.0052041341596899,0.0059647522983766,0.0080752873931483,0.0030130881495236683,0.002171740126852041,0.001773406863407212,0.0014049481217050762,0.0010169710940482243,4803310231172.492,0.0012143493501625136,0.002276955466411268,,
26,476922004031.54114,476922004031.54114,448694215688.6709,439322482967.6784,432119014742.33527,425990002259.5088,415638982481.0848,406881767117.15753,399151419344.17706,392163654788.4423,385762028384.8941,369045243747.4295,0.0013829165813836,0.0008197794071084,0.0015655653212502,0.0022369072590089,0.0028769180752214,0.0039390003068226,0.0048760547736777,0.0057391647922783,0.0065399919966423,0.0073126746371735,0.009474564730895,0.003673087856448279,0.0029416206375218676,0.002236907259008998,0.0015655653212502327,0.0007934728906467403,448694215688.67084,0.0020261720548021556,,,
30,47142691259.58002,47142691259.58002,45643600573.15928,44744802882.87786,43997235679.535126,43338904657.15995,42195096421.65072,41204305700.7244,40319928801.45125,39514658757.401405,38773266366.4138,36827420254.18572,0.0018606124398628,0.0027000284106125,0.0033576316674479,0.0039031700253677,0.0043910583735465,0.0054261653092241,0.0062060045116244,0.00706001378016,0.0078675403707602,0.0085242843329804,0.0106036667102709,0.004391058373546551,0.003800655727062341,0.0033576316674479023,0.0026992835778014146,0.001825395029331378,47142691259.58002,,,,
