band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
12,9492903255554.809,9492903255554.809,8671627661581.881,8411612530876.091,8209585916801.95,8049747394539.458,7791476791831.733,7587933142057.122,7417038278051.292,7266826808534.8545,7132151474121.273,6792300289553.855,0.0047497617793877,0.0047497617793877,0.0047497617793877,0.0047497617793877,0.0047497617793877,0.0047497617793877,0.0037732435466997,0.0039659157385509,0.0043925516569315,0.0047852269428025,0.0061538780958874,0.004420870631504248,0.004205340669102629,0.0039826885679636855,0.003732314395668044,7499057909164.628,0.0037732435466997782,0.004257969335175971,0.00473273902205773,0.005348477681980213,0.0058537412283588
13,325474134950966.3,325474134950966.3,284721068203153.7,263666831704028.16,247747262144798.25,234657400490863.44,213871811654654.72,197517925548536.1,184114971842559.88,172605478341422.28,162499430434859.06,138576168341279.48,0.036063571724239,0.0356318041216862,0.0341363881416338,0.0356671019672714,0.032516339962375,0.0331888646179475,0.0296701206082868,0.0307692273459506,0.0283138009149502,0.0281465511303016,0.0266234148011594,0.023365388153003985,0.024138692217702873,0.023661268428882054,0.0236193987518023,126396726264222.83,0.024297339396086914,0.025831820214264445,0.02476010275580992,0.024212441429834364,0.025442685803885867
15,543820171220425.9,543820171220425.9,529705211567157.3,520865508517228.6,513497153638975.1,506992248514369.1,495596937395540.06,485642083508124.8,476640084365566.3,468368500320528.9,460686692156230.8,440422012542540.0,0.008523362505272,0.0092688685993451,0.0093982864628394,0.0096672488537728,0.0104054530254041,0.0109235503446764,0.0113337286124449,0.0119407777881066,0.0126147467431895,0.0132559466610004,0.0147412324185387,0.009702330926245617,0.009325307167054098,0.008829610135027588,0.00855755900127353,543820171220425.9,0.007965978441943578,,,,
16,518054489096543.25,518054489096543.25,504536315764216.56,496510179328638.0,490042867353449.3,484388851428977.6,474368939293620.94,465591420648436.5,457685187443403.2,450432890028942.4,443669899541977.06,425718512870263.7,0.0032134700941784,0.0041471589703704,0.0044656843369207,0.0049314390051787,0.00540413965075,0.0059752229705958,0.0067426758453089,0.0073768074484525,0.0080328954336709,0.0085779165763852,0.0104345005704497,0.005008552001719582,0.00459523409828444,0.004167976573084528,0.003926359612444433,518054489096543.25,0.0030936161634298742,,,,
