band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
12,3403381318977.415,3164827545288.258,3870163830469.841,13.718900824393756,0.9981188784620976,66.39052112547564,226080.0,0.000742140664637,0.3,8.9,21436289.656422306,25.0,3248117692798.1494,0.0028555381762752,0.0006798055934503,0.29,9.3,11125696.510180708,25.0,3862788,1000000.0,0.118576,0.0,1000000.0,0.0861762,0.0,1000000.0,0.0582151,0.0,0.99994084
13,3265958299363.739,2842997809776.175,3987154405034.397,41.76211625380025,9.454257259220809,164.02412593171076,224640.0,0.0033229087382685,0.1,12.0,8.940786681203424e-10,200.0,2489985890066.272,0.0028646735481884,0.0033229087382685,0.1,12.0,8.940786681203424e-10,200.0,168480,1000000.0,0.0662539,0.0,1000000.0,0.0408792,0.0,978030.0,0.0143206,1.90549e-40,0.013983175
15,404787626604817.44,362006088801904.56,451556551998814.4,16.430255998529184,11.72195222690465,22.60047713476879,113760.0,0.0136941457483674,0.3,-0.9,8976557950046.896,75.0,404787626604817.44,0.0040251136404998,0.0107720843683856,0.3,-0.94,11813587759198.592,0.0,15997,1000000.0,0.290851,0.0,1000000.0,0.250001,0.0,1000000.0,0.226227,0.0,6.7899038e-12
16,559770416576220.4,516081066842118.8,608564383897583.5,8.16083213995532,5.510170599580404,14.880614205820004,901440.0,0.0025478709819134,1.1,-1.0,1157389067578584.5,50.0,559770416576220.4,0.0014302327594031,0.002252537638723,0.9,-0.98,952403614625655.6,0.0,380295,1000000.0,0.380943,0.0,1000000.0,0.34534,0.0,1000000.0,0.322152,0.0,0.00021261194
