band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.015960297279477,0.0122241796848154,0.0207058056047761,103.39065924847088,50.60942794136182,152.47112425840336,196946.0,0.0031395475180762134,0.3,-0.8,0.00020143827525802998,50.0,0.011615092934018537,0.0030594082190333037
3,0.1770728674943824,0.1393124294792683,0.2197368428093351,76.09686083560804,60.9656104076158,94.21565210181966,219312.0,0.010959662000224522,0.1,-0.4,7.807033776251494e-14,500.0,0.052341678108865516,0.0028992530536625823
5,1.801660546895971,1.6404136246376997,1.9689759260851811,10.58724906319725,9.225805017777308,12.083664584490752,2172510.0,0.010467318197727504,0.5,-1.2,1.7523454261330085,75.0,1.6822516090876882,0.0009213279446811363
6,1.5333100260570736,1.399178574483097,1.671198479025452,9.916347446899268,8.856367297377304,11.027892344090116,1097400.0,0.010777926638725677,0.5,-1.2,1.532155817281467,50.0,1.4708695845902084,0.0012962773192276885
8,0.1895800934996473,0.1639475392291261,0.2188554790668288,29.783742278248106,20.313343254989523,40.74871811745572,7113224.0,0.003943352218515717,0.5,-1.1,0.09479313243583488,200.0,0.1365021107076022,0.0005091879089412686
9,0.0462346055098018,0.0410511977642027,0.0525249079577007,20.653233098549272,11.258619017985204,47.75254523577933,10673196.0,0.003376469212554592,0.5,-1.1,0.03210736493736243,0.0,0.04623460550980189,0.000415688255135223
11,0.0164304011721795,0.0135457121463861,0.0199058206842509,52.92331490682333,32.29699904485884,100.34299060725178,13525448.0,0.006595093614866598,0.2,-0.9,4.908057976899408e-06,100.0,0.012368306101786516,0.00036926741792353855
12,0.0069255027757545,0.0054880559541975,0.0088566579830282,84.1791600765935,44.07279253450902,193.17719601038368,44542202.0,0.00472302292929383,0.1,-0.4,8.903576822115024e-15,25.0,0.005969336951741244,0.00020348738271742933
14,0.0004664283314968,0.000345181953126,0.0008482684664149,415.3784733601712,41.957135379901075,1293.730981716826,25078470.0,0.0031576449602377116,0.1,-0.3,2.926265274422203e-16,25.0,0.0003745431745896136,0.0002711878020121387
16,0.000101050659601,6.313254249315317e-05,0.000170761914638,411.1575598271519,118.00027025699524,1105.7861847517668,16399328.0,0.00762820734991454,0.1,-0.3,1.8729419529695282e-17,300.0,2.3972454958848187e-05,0.00033535526149694315
