band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,1177821300.0,1085672400.0,1276357600.0,7.890917,6.781157,9.2981,57824238.0,0.03243027090957751,0.1,0.2,5.8595507781131674e-05,50.0,1129441500.0,0.00017859502025551177
5,2883461000.0,2721403600.0,3049609000.0,2.913814,2.5243955,3.3311825,57824238.0,0.026927004615335842,0.2,0.7,7816.210101010101,50.0,2816649500.0,0.00017859502025551177
8,1825075000.0,1718577900.0,1934976400.0,3.3904872,2.9282086,3.8748891,57824238.0,0.01946232467154696,0.2,0.8,4184.459613060834,0.0,1825075000.0,0.00017859502025551177
11,1410021000.0,1330532400.0,1490648600.0,2.9081664,2.6055012,3.2273352,57824238.0,0.029004980928102886,0.2,0.2,11254.871960463817,75.0,1371766700.0,0.00017859502025551177
14,291033920.0,266451950.0,316720640.0,9.351071,8.062521,10.758915,57824238.0,0.01790653110802856,0.2,-0.4,12815.156001068075,50.0,277462140.0,0.00017859502025551177
18,54242736.0,49893884.0,58984108.0,8.511875,6.300382,12.579388,57824238.0,0.015055358424023724,0.2,-0.1,978.4043290043273,0.0,54242736.0,0.00017859502025551177
21,23821240.0,21310042.0,26631636.0,16.470446,11.408118,25.173845,57824238.0,0.011123988251593109,0.2,-0.5,1575.478835978836,0.0,23821240.0,0.00017859502025551177
24,18142666.0,15610336.0,20933394.0,30.366356,24.829668,36.83773,57824238.0,0.009573631228620982,0.1,-0.4,2.706073083072567e-05,0.0,18142666.0,0.00017859502025551177
27,8244824.5,6905584.5,9716428.0,41.931015,34.13838,51.046303,57824238.0,0.014142256334661929,0.2,-1.0,2631.593295593296,500.0,3704378.8,0.00017859502025551177
31,217505.1,173706.5,275686.2,78.496315,44.863823,195.92044,57824238.0,0.03550233294684413,0.3,-1.2,8836.077145743946,500.0,81826.74,0.00017859502025551177
