band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1177821300.0,1085672400.0,1276357600.0,7.890917,6.781157,9.2981,57824238.0,0.0324302709095775,0.1,0.2,5.859550778113168e-05,50.0,1177821312.0,0.0001785950202555,0.0316145324127964,0.11,0.0,0.005939338198476,0.0,1764,10942.3,0.098117,0.0,9669.81,0.0734041,0.0,7363.13,0.070901,0.0,0.0
5,2883461000.0,2721403600.0,3049609000.0,2.913814,2.5243955,3.3311825,57824238.0,0.0269270046153358,0.2,0.7,7816.210101010101,50.0,2816649472.0,0.0001785950202555,0.0266706738829261,0.22,0.5,56835.50549004608,50.0,2646,35788.9,0.0570949,0.0,30501.3,0.032962,0.0,24869.5,0.038193,0.0,0.0
8,1825075000.0,1718577900.0,1934976400.0,3.3904872,2.9282086,3.8748891,57824238.0,0.0194623246715469,0.2,0.8,4184.459613060834,0.0,1825074944.0,0.0001785950202555,0.0192944107651,0.23,0.5,72141.35777900666,0.0,5022,28822.9,0.0507939,0.0,24802.3,0.0250391,0.0,20285.5,0.0304868,0.0,0.0
11,1410021000.0,1330532400.0,1490648600.0,2.9081664,2.6055012,3.2273352,57824238.0,0.0290049809281028,0.2,0.2,11254.871960463815,75.0,1410020992.0,0.0001785950202555,0.0278243986638438,0.22,0.0,84318.89141916792,0.0,2511,21987.4,0.0719083,0.0,18944.6,0.0454967,0.0,15109.5,0.0484093,0.0,0.0
14,291033920.0,266451950.0,316720640.0,9.351071,8.062521,10.758915,57824238.0,0.0179065311080285,0.2,-0.4,12815.156001068077,50.0,291033920.0,0.0001785950202555,0.0166582176000491,0.2,-0.43,14928.998561776543,0.0,6696,7559.45,0.0752909,0.0,6521.66,0.0490958,0.0,5133.46,0.0509178,0.0,0.0
18,54242736.0,49893884.0,58984108.0,8.511875,6.300382,12.579388,57824238.0,0.0150553584240237,0.2,-0.1,978.4043290043272,0.0,54242736.0,0.0001785950202555,0.0134053635938386,0.25,-0.4,48204.0421102921,0.0,10587,4014.64,0.0624283,0.0,3476.35,0.0360227,0.0,2735.72,0.0379238,0.0,0.0
21,23821240.0,21310042.0,26631636.0,16.470446,11.408118,25.173845,57824238.0,0.0111239882515931,0.2,-0.5,1575.478835978836,0.0,23821240.0,0.0001785950202555,0.0089708904608998,0.24,-0.7,35366.21383608582,0.0,23821,2044.07,0.0721415,0.0,1770.68,0.0463482,0.0,1378.62,0.0472057,0.0,0.0
24,18142666.0,15610336.0,20933394.0,30.366356,24.829668,36.83773,57824238.0,0.0095736312286209,0.1,-0.4,2.706073083072567e-05,0.0,18142666.0,0.0001785950202555,0.0080464428036803,0.13,-0.7,0.6792813165059385,0.0,28234,820.351,0.089402,0.0,721.178,0.0651107,0.0,546.169,0.0631679,0.0,0.0
27,8244824.5,6905584.5,9716428.0,41.931015,34.13838,51.046303,57824238.0,0.0141422563346619,0.2,-1.0,2631.593295593296,500.0,4044154.25,0.0001785950202555,0.0118334810299373,0.23,-1.1,26614.34020232868,425.0,13398,390.922,0.0878786,0.0,342.973,0.0640624,0.0,258.022,0.0623094,0.0,0.0
31,217505.1,173706.5,275686.2,78.496315,44.863823,195.92044,57824238.0,0.0355023329468441,0.3,-1.2,8836.077145743946,500.0,72782.2578125,0.0001785950202555,0.0292692209715085,0.5,-1.27,100000.0,600.0,2232,67.7842,0.0792461,0.0,58.5688,0.0573226,0.0,42.6982,0.0570271,0.0,0.0
