band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0
2,0.042188358,0.042188358,0.0403143,0.03892755,0.037721172,0.03662703,0.034687545,0.032999475,0.031479534,0.030085798,0.028819403,0.02550289,0.0069639136079372,0.0124389113187677,0.0166452301499583,0.020416958897658,0.0239319219079612,0.0303924645790368,0.0362668669527167,0.0417669035468809,0.0469933055401263,0.0518992244026415,0.0655340013852155,0.0239319219079612,0.020416958897658016,0.01664523014995839,0.012438911318767759,0.006963913607937244
5,0.041461483,0.041461483,0.03987092,0.038685955,0.037674055,0.036772367,0.035153084,0.033738922,0.03246967,0.03128168,0.03016917,0.027212813,0.0099888540884747,0.0119145288031871,0.0154771519220743,0.0186186802663855,0.0214988586624556,0.0268734422568481,0.0317939001686972,0.036403470677776,0.0408947852719697,0.0452655105517448,0.0577285026379376,0.023757762752223882,0.020896339891645965,0.017774133796463004,0.014231941664764408,0.009988854088474719
8,0.041346855,0.041346855,0.040212415,0.039326627,0.038552318,0.03784891,0.036587812,0.03548616,0.034482233,0.033543684,0.032656845,0.030308403,0.0080577568703439,0.0087178617294496,0.0104248481473362,0.0121349650748859,0.0140748441228209,0.0177397918246695,0.021119960720189,0.0245501746501199,0.0278571503270698,0.0310751880949331,0.0400671633818439,0.015032019978028305,0.01305319449050632,0.011384743894504334,0.009674114420605562,0.00805775687034399
11,0.041713014,0.041713014,0.040839337,0.040161446,0.039580036,0.039044697,0.038063575,0.03717342,0.03634939,0.035575047,0.034845218,0.032868396,0.0120776632846284,0.0128115557217748,0.0134138512594494,0.0139425635877236,0.0144396666252651,0.0169036252033056,0.0197351982492406,0.0224230330438282,0.0250094497333662,0.0275029790815469,0.0345443588491545,0.01443966662526519,0.013942563587723611,0.013413851259449494,0.012811555721774837,0.012077663284628448
14,0.041483007,0.041483007,0.040812876,0.04030313,0.039848167,0.039431844,0.03867221,0.037975673,0.037330557,0.03672127,0.036148235,0.03459351,0.0044624711289696,0.0063153112035791,0.0078344124931614,0.0092064005430247,0.0104754474473646,0.0128251088871237,0.0150192555130144,0.0170861618372477,0.0190696966917292,0.0209637089429175,0.0262462990083343,0.010585857028951096,0.00931749666914028,0.007946241392259301,0.0064279406665710415,0.004462471128969636
17,0.042025004,0.042025004,0.04100223,0.040229693,0.039533634,0.038886353,0.037739508,0.036737353,0.035825677,0.034975734,0.03417747,0.03200189,0.0048125413637443,0.0077599167311674,0.0100398202725417,0.0121349812193256,0.0141192129309472,0.0177228820496899,0.020967816964289,0.0240010043542534,0.0269013608223441,0.0296915362943006,0.0376401008294236,0.014119212930947228,0.01213498121932563,0.010039820272541744,0.00775991673116741,0.0048125413637443715
20,0.041417774,0.041417774,0.039717898,0.038530655,0.037484728,0.03654572,0.034925953,0.033470552,0.032125227,0.030893406,0.029755456,0.026729124,0.0067467151067294,0.0113821908533028,0.0150490535861285,0.0183718524041288,0.0214317105987447,0.0268884152857821,0.0319940090841861,0.036893413552845,0.0415384358853345,0.0459705786058047,0.0584893009340233,0.02146181497502908,0.01840247522238303,0.015080171302225609,0.011413760700466402,0.006746715106729417
