band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,198372.0,0.4,-0.8,0.0027307938161315,200.0,0.38,-0.8,0.0010288674176096451,0.002276711728372738,150.0,376596
3,220862.0,0.1,-0.5,0.0141221913481174,250.0,0.09,-0.4,3.631569279094994e-15,0.013915640866436263,175.0,9822
5,2187988.0,0.7,-1.2,0.0097713069044624,150.0,0.6,-1.18,2.924898697128419,0.00846203838205517,75.0,25639
6,1105198.0,0.4,-1.1,0.0088306253033913,0.0,0.4,-1.1,0.4322221002076368,0.0088306253033913,0.0,24583
8,7163472.0,0.5,-1.1,0.0041434842343816,75.0,0.36,-1.0,0.017565070853045144,0.0013708446204068192,25.0,1007362
9,10748378.0,0.5,-1.1,0.0030963614393383,0.0,0.5,-1.1,0.027471623633164,0.0030963614393383,0.0,188935
11,13620622.0,0.2,-0.9,0.0059032089288222,50.0,0.17,-0.8,1.720955977133648e-07,0.004209222779339883,25.0,106411
12,44855454.0,0.1,-0.3,0.0038563614569139,25.0,0.11,-0.4,1.373777854223353e-13,0.001624864944317168,25.0,700866
14,25254822.0,0.1,0.0,0.0048274962008458,150.0,0.08,0.4,8.246015601833324e-23,0.003437782409563238,100.0,158017
16,16514624.0,0.1,0.1,0.0063520575049368,350.0,0.08,0.4,6.510418857799274e-24,0.004828071388990052,250.0,81643
