band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,47614.0,2.7,-0.9,0.0066564092513546,100.0,2.7,-0.9,3525.24862214872,0.0066564092513546,100.0,40173
5,102030.0,1.4,-0.9,0.0080126039856246,200.0,1.6,-0.91,1210.2221993237138,0.007863016199793016,250.0,28695
8,326496.0,1.4,-0.9,0.0070334984102859,350.0,1.5,-0.91,325.3502512119894,0.006857088543103462,350.0,40812
11,904666.0,1.3,-0.9,0.0062114449699014,350.0,1.28,-0.9,72.12480891120867,0.0060296036648633256,325.0,53667
14,2727602.0,0.7,-0.8,0.0055786124348715,150.0,0.8,-0.83,11.184536286613483,0.005107953151574807,225.0,71917
17,8298440.0,0.5,-0.6,0.0042877533752408,100.0,0.5,-0.58,0.500627368487833,0.0035959498849973404,125.0,145870
20,25140192.0,0.2,0.8,0.0024526607871093,25.0,0.2,0.8,1.0299850024671898e-06,0.0024526607871093,25.0,294610
23,65734528.0,0.1,4.7,0.0024550176937416,25.0,0.1,4.7,6.806960754584824e-20,0.0024550176937416,25.0,308472
