band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,400631716371793.0,400631716371793.0,305590768889036.6,267836364475261.9,245186975104793.7,227983681452511.12,201589157529164.47,181823071767440.75,165756003212077.6,151856810890340.25,139580675028641.56,110043727835900.94,0.0103914243858005,0.0069037719068555,0.0130288330411636,0.0193451248066678,0.0242655951397808,0.0327098060632489,0.0401147236842384,0.0488878846520953,0.0577166439009771,0.0664697578172779,0.0932460832112244,0.028895773584321334,0.024409892367168763,0.019539073417473518,0.01339982987858266,0.006640832106870498,305590768889036.6,0.024364200429859068,,,
5,946126933927359.0,946126933927359.0,774152878424655.0,668771996033659.9,588470451205728.6,527101400245893.1,439141000768260.3,376004886266121.25,329248790119841.44,293657646936929.8,264451197019507.03,202461974067878.25,0.0292193270813723,0.0255907603156066,0.022384718365136,0.0197691652775926,0.0174299306525164,0.0140087094081287,0.0173799384670525,0.0202768466810711,0.0227452706663618,0.0250635287411837,0.0321643314624779,0.020233232723542605,0.018805034849289953,0.017324358625499116,0.015645141720454128,0.014008709408128761,,0.015535678221790666,0.01740057054398625,0.0188297585814573,0.021093210339937718
8,193453683221031.5,193453683221031.5,170617938791616.06,156894550138648.03,146276356753516.8,137944122365370.6,125444854736696.48,115403261689478.2,106853061628552.84,99522160210911.4,93266653146143.52,78855530520459.72,0.0209640837470197,0.0209640837470197,0.0209640837470197,0.0208435267777207,0.0199870890528732,0.017421747353575,0.014956468157404,0.0132175640163327,0.0112235863720132,0.0104854025536289,0.013212283308982,0.012296783644487875,0.011817144951634237,0.011380538977803,0.010957502439232103,0.01048540255362897,,0.010485792171401179,0.011089943638745131,0.01196388369431585,0.01281431515979048
11,14384255303088.066,14384255303088.066,11898886696692.54,11149699965011.574,10801476842111.111,10547656684226.41,10160217783533.426,9871022601033.672,9633622396459.65,9425171561299.844,9237470426356.082,8783965399996.048,0.0072912764809464,0.0072912764809464,0.0072912764809464,0.0072912764809464,0.0065832124201766,0.0052367509632374,0.0040870171099568,0.0038803773181831,0.0042471409494505,0.004615886763335,0.0057320480071462,0.005144759847340419,0.004436534731085018,0.004254368136692793,0.0040524675053633,0.0038803773181831777,9747498907243.188,0.0037085682377655865,0.0038344026784115693,0.0038344026784115693,0.0038344026784115693
14,412631882902065.4,412631882902065.4,395700003029904.5,385804668203842.4,377804022120763.8,370920891621738.8,359213028383064.6,349054963910771.75,340034213955406.3,331887389421589.7,324392053983547.7,304955655679668.7,0.0186808773340722,0.0192187648978097,0.0207820742455364,0.0201742672503344,0.0213142282898,0.0215869542948798,0.0222103109701827,0.023345794641168,0.0234892583853422,0.0240163450067869,0.0258745213212614,0.019932180782255227,0.019938119782501693,0.019556945646533555,0.019180966206531952,0.01868087733407224,,,,,
17,388122981379094.4,388122981379094.4,379641598277569.5,374384071406958.7,370004804874437.8,366125476700060.2,359319862517816.5,353315907985332.44,347906554974817.44,342958295650062.25,338371613347697.06,326154623990460.56,0.002003152511192,0.0028617215527872,0.0031766080207984,0.0037289610326137,0.0037242702793459,0.0045824960870822,0.0053856848257471,0.0063020211652959,0.0072838876440419,0.0082727510330968,0.0115206034564232,0.0035824096663399294,0.00337622245038105,0.0028073232448452973,0.0023341073306599874,0.002003152511192069,,,,,
20,73427182295489.95,73427182295489.95,69939558688939.84,68280300841399.86,66976664808755.21,65872868398802.54,64013779007361.49,62454576015137.32,61098067684055.75,59881778924187.04,58776749199583.81,55946207311671.016,0.0055866713672327,0.0040452942473525,0.0033535941615949,0.0026562488497466,0.0023226763344751,0.0029907190751888,0.0037338115518915,0.004454323472372,0.005245267900429,0.0060061489652324,0.0081048491126873,0.003724312949414787,0.0033657428904910296,0.002990719075188872,0.002687044347416706,0.0023226763344751065,,0.002656248849746634,0.0032041526580108837,0.003909511051296388,0.005324975743962623
23,11116873638858.572,11116873638858.572,10822123149919.742,10656665189063.217,10520746265394.385,10401397065165.377,10194909205878.297,10016455116151.584,9856974730253.969,9712069320144.986,9578420106758.64,9226027200734.443,0.0016811203691249,0.0008036548109976,0.0012140727703986,0.0015798235531327,0.0020550125684714,0.0028774019137697,0.0037639365559444,0.0045922238848204,0.0053804312758043,0.0061299166798803,0.0082582922647618,0.0026085248415771978,0.0020950985949106035,0.001624039238280004,0.001985544625925817,0.0008036548109976449,,0.0028498253195768375,,,
26,3114393648514.945,3114393648514.945,3005852429549.024,2945051671852.624,2895879483446.0874,2853401147623.2056,2780953110971.7163,2719339245536.509,2665129362788.0337,2616351694903.07,2571732516815.4155,2455848147712.48,0.0006164542568853,0.000996151280824,0.0017111113666659,0.0023818458094846,0.0029661048008944,0.0039898373054045,0.0049036917688454,0.0057856448872554,0.0064593163404076,0.0069851513536039,0.0091869606167391,0.002858293147102252,0.0022272250478248753,0.0016346423130262286,0.0008199773478311315,0.0006164542568853904,,,,,
29,65762145352.27044,65762145352.27044,63729561196.566925,62562204998.12691,61592223080.54566,60739585150.4249,59258951901.64015,57978518786.03225,56835614095.34639,55794887088.30164,54834902400.21781,52311457192.89636,0.0021862026414314,0.003016061728731,0.0037147087315525,0.0042783891576583,0.0047689788346456,0.0058491619088272,0.0066751913654022,0.0073970633187302,0.008232421023043,0.0089271429385543,0.0109097096285125,0.004748678759322583,0.004278389157658366,0.003714708731552538,0.0030160617287310204,0.0021146689795213808,65762145352.27044,,,,
