layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2006.0,1.3,-0.7,0.0115515123332015,0.0,1.6,-0.75,2293.3247440275386,0.01071239992244677,0.0,16258
3,8024.0,1.4,-1.0,0.0120037291800495,0.0,1.8,-1.03,761.3298987896525,0.011319299903764901,0.0,15232
4,32096.0,4.0,-1.2,0.015044640336141,250.0,4.0,-1.2,183.0909398324916,0.015044640336141,250.0,8024
5,128384.0,6.0,-1.3,0.0271199999999998,0.0,6.0,-1.3,67.05601378495697,0.0271199999999998,0.0,2538
6,513536.0,1.1,-1.3,0.0543799999999997,0.0,1.1,-1.3,11.104883022552816,0.0543799999999997,0.0,631
7,2054144.0,1.1,-1.3,0.0886599999999997,0.0,1.1,-1.3,2.476548875587665,0.0886599999999997,0.0,235
8,8216576.0,1.1,-1.3,0.1246899999999997,0.0,1.1,-1.3,0.8041413331883857,0.1246899999999997,0.0,115
9,32866304.0,1.1,-1.3,0.1634999999999997,0.0,1.1,-1.3,0.343753394972155,0.1634999999999997,0.0,69
