layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,13511695.0,12112047.0,15008854.0,2.2464085,1.4860377,3.2008686,2446.0,0.0096586567165622,0.2,3.6,0.8648169821531572,0.0,13511695.0,0.0273910583178281,0.009494756706926,0.19,3.9,0.2076798054900234,0.0,20892,3128.39,0.0262198,0.0680355,2686.46,0.0140583,0.713535,2234.91,0.0140541,0.71388,0.97869653
3,3590661.0,3372055.8,3819214.2,3.7013793,3.1514368,4.3012457,9784.0,0.0118950199234718,0.3,0.3,5201.714801269381,0.0,3590661.0,0.0137129253320676,0.0105906327235241,0.38,-0.1,70854.92424425039,0.0,16510,1370.76,0.0400586,4.44386e-14,1180.53,0.0147515,0.0280174,966.423,0.0201281,0.000711173,0.22089949
4,789007.8,735945.9,844658.6,5.125396,4.3099427,6.0514307,39136.0,0.0121754216476686,0.4,-0.6,53897.09168690805,0.0,789007.8,0.0068607666144144,0.0121754216476686,0.4,-0.6,53897.09168690805,0.0,12382,544.08,0.0569203,1.1770399999999994e-110,470.238,0.0303545,9.223750000000002e-32,378.767,0.0342972,1.97176e-40,1.8121751e-05
5,174915.48,161679.81,188707.89,7.0561333,5.999982,8.277245,156544.0,0.0089223816958188,0.5,-1.0,87457.7421875,0.0,174915.484375,0.003431453638664,0.0076613839901425,0.52,-1.0,99325.48292947536,0.0,33021,213.916,0.0683552,0.0,184.369,0.0424784,6.91908e-246,145.322,0.0443609,3.9155099999999987e-268,2.0776583e-08
6,36822.06,33640.543,40166.113,9.884647,8.382548,11.583347,626176.0,0.0115212856636378,0.4,-1.0,6895.0674861244825,100.0,34978.28515625,0.0017159936940756,0.0111326647391102,0.4,-1.01,7427.369892809508,50.0,14676,80.006,0.0775393,0.0,68.7042,0.0526737,0.0,53.2891,0.0539164,0.0,7.7331265e-68
7,7301.948,6583.3867,8069.086,13.495996,11.093697,16.474209,2504704.0,0.0166672178279628,1.0,-1.2,18242.72786458333,350.0,5555.5,0.0008580634771374,0.0162460136127131,1.0,-1.2,18518.33333333333,325.0,7338,31.9737,0.0782427,0.0,27.4099,0.05359,0.0,21.2936,0.0538977,0.0,0.0
8,1585.7113,1414.8247,1768.1831,16.74865,13.617682,20.791958,10018816.0,0.0069352948476652,0.5,-1.1,816.6319105360244,300.0,1269.341064453125,0.0004290483850146,0.0054332511435804,0.5,-1.12,948.9690972287124,200.0,66042,14.5052,0.0743577,0.0,12.5969,0.0489834,0.0,9.71055,0.0493597,0.0,2.5564747999999996e-257
9,419.4884,373.54138,469.06113,17.879675,14.476326,22.065405,40075264.0,0.014459897817256,0.3,-1.0,15.07612372492064,25.0,419.4884033203125,0.0002145283527339,0.0136928175130554,0.24,-0.9,1.4334005491157256,0.0,9784,6.62329,0.085433,0.0,5.64882,0.0608939,0.0,4.39182,0.0623842,0.0,0.0
