layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2006.0,0.4,-0.3,0.0119282969693879,0.0,0.5,-0.47,413.68485586361334,0.011782670887414137,0.0,12847
3,8024.0,1.3,-1.1,0.0116216666522328,25.0,0.87,-1.1,1508.0541600576275,0.011374731163436347,0.0,13540
4,32096.0,0.8,-1.2,0.0168219281873898,150.0,1.0,-1.23,418.9527440954137,0.016606430707876374,175.0,6769
5,128384.0,1.1,-1.3,0.0452899999999998,0.0,1.1,-1.3,176.96046059274877,0.0452899999999998,0.0,898
6,513536.0,1.1,-1.3,0.0851799999999998,0.0,1.1,-1.3,36.39353546087074,0.0851799999999998,0.0,250
7,2054144.0,0.3,-1.3,0.1304099999999998,0.0,0.3,-1.3,0.3172207570819437,0.1304099999999998,0.0,103
8,8216576.0,1.1,-1.3,0.1766199999999997,0.0,1.1,-1.3,1.812527911402311,0.1766199999999997,0.0,57
9,32866304.0,0.3,-1.3,0.2246799999999997,0.0,0.3,-1.3,0.0276796568504286,0.2246799999999997,0.0,-1
