layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,20134.016,2049.7346,42628.54,0.3463838,-1.7756841,3.6085386,10.0,0.3073389116426964,20.0,18.0,20723.82517573146,0.0,20134.016,0.40924608477750496,0.3073389116426964,20.0,18.0,20723.82517573146,0.0,18
3,15037.87,7156.0063,24068.467,-0.026684523,-1.0597742,1.7638971,40.0,0.0785771499509148,19.0,7.0,16796.863044914247,0.0,15037.87,0.2101151737229868,0.0785771499509148,19.0,7.0,16796.863044914247,0.0,303
4,2804.4675,1876.8784,3876.0188,1.097691,-0.16679808,2.817684,160.0,0.0457413930871304,3.8,-0.7,6522.211406390361,0.0,2804.4675,0.10626843822293845,0.0457413930871304,3.8,-0.7,6522.211406390361,0.0,910
5,677.5583,510.282,879.5318,5.1521635,1.9697704,8.44529,640.0,0.0187499999999998,5.7,-1.1,2519.7953322939966,0.0,677.5583,0.05341596361544867,0.0187499999999998,5.7,-1.1,2519.7953322939966,0.0,5467
6,113.11372,98.08264,129.59235,5.5640764,3.7378793,7.5547194,2560.0,0.0155464699666276,1.3,-1.1,342.85714368491165,0.0,113.11372375488281,0.026775775882640945,0.015234375000000022,1.33,-1.1,347.1370236416559,0.0,8200
7,18.932919,17.551022,20.385157,6.450637,5.5762863,7.348829,10240.0,0.0173828124999734,3.1,-1.2,88.1774541512978,0.0,18.932919,0.01340450169545133,0.0173828124999734,3.1,-1.2,88.1774541512978,0.0,6150
8,3.5775154,3.2954314,3.877455,8.09271,6.328165,10.730104,40960.0,0.0195556640624789,0.7,-1.1,5.57584759076948,0.0,3.3748655319213867,0.006706362163419197,0.01955566406247028,0.64,-1.1,4.423787867527834,25.0,4860
9,0.65184146,0.59890807,0.70711625,8.513818,7.1471524,10.244464,163840.0,0.0314199999999755,0.7,-1.1,1.0159477386003295,0.0,0.6014808416366577,0.003354203628142983,0.03141999999996581,0.66,-1.1,0.8392336592332932,100.0,1920
10,0.098695315,0.08978698,0.10849346,11.581952,8.628199,19.668966,655360.0,0.0885999999999636,0.6,-1.2,0.1616248291071925,0.0,0.0986953154206276,0.0016773567893044938,0.08859999999977375,0.9,-1.25,0.36057714850801176,0.0,240
