layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2446.0,7.3,-0.2,0.0158391267401954,0.0,7.3,-0.2,2320.5083639360805,0.0158391267401954,0.0,7432
3,9784.0,20.0,-0.9,0.0080098344083544,0.0,20.0,-0.9,818.8161263340298,0.0080098344083544,0.0,27859
4,39136.0,1.3,-1.0,0.0038787432735075,0.0,1.4,-1.01,166.38391395681288,0.0034396903371411436,0.0,148594
5,156544.0,0.7,-1.0,0.0041183169870989,0.0,0.7,-1.0,14.789117647528814,0.0041183169870989,0.0,111445
6,626176.0,0.8,-1.1,0.0106697485443707,150.0,1.2,-1.13,6.4990778508656195,0.0097286948320211,175.0,19568
7,2504704.0,1.0,-1.2,0.01207643763203,0.0,1.2,-1.21,2.022837538291311,0.011041322191313818,0.0,14676
8,10018816.0,0.5,-1.1,0.0078317264385859,75.0,0.5,-1.12,0.1138900117012873,0.005866067336842584,0.0,55722
9,40075264.0,0.4,-1.1,0.0177219592276334,500.0,0.4,-1.11,0.009752783525289691,0.016809243155022746,425.0,6190
