layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75
2,3192.6462,3192.6462,2948.5105,2780.931,2644.5896,2524.6072,2317.9783,2142.6387,1990.9684,1858.2383,1738.4978,1439.0758,0.0083391054603364,0.0137738283873094,0.0182654813025618,0.0218373356050335,0.0262811214403532,0.0345965429223693,0.0413868503403385,0.0476274013176306,0.0535073533717899,0.0591111956847586,0.0763400860685692,0.02785342712680905,0.023790413557971624,0.019284868549906853,0.013908501477054469,0.008339105460336449,,,,
3,823.36975,823.36975,791.3827,770.3502,752.4491,736.49194,708.01416,683.6698,661.7563,641.8314,623.52734,576.0112,0.0037077561417901,0.003793028872276,0.0046788190367019,0.0058526773937033,0.0069169996040309,0.0088657626553184,0.0107639110123769,0.013196362746511,0.0149722871576809,0.0171202981998648,0.0227845623550745,0.007632353603899827,0.006358898776835299,0.005131062079700821,0.003735360531438192,0.0036933968016354957,823.36975,,,
4,202.79881,202.79881,199.2818,196.7667,194.6126,192.64223,189.13876,185.99913,183.1346,180.4706,178.01076,171.49146,0.0039511632052431,0.00389940770823,0.0039954770933998,0.0036071884920432,0.0040564383188757,0.0046738422516185,0.0052450221460776,0.0058620619505991,0.0063937948309724,0.0069428232253518,0.0085815033769922,0.004838675650648862,0.004331781213665162,0.004045634288974309,0.0038458505347311184,0.0036071884920432784,202.79881,0.0033895530520147155,0.003306743623762043,0.003282760721636857
5,47.6396,47.6396,46.520935,45.849945,45.27524,44.764786,43.86681,43.0792,42.362854,41.70333,41.088062,39.43249,0.0031232215943186,0.0028172012878142,0.0024505013691401,0.0025552215618125,0.0028478921922881,0.0036120147736984,0.0042757490209315,0.005002618760024,0.0056391286806296,0.0062560718615014,0.0080573625308912,0.00346844712927849,0.00308272242316443,0.002744605435263503,0.0023029576596602236,0.002255393360869516,47.6396,0.0018042116764495145,0.0014300564729008425,
6,10.9388485,10.9388485,10.640902,10.470421,10.326373,10.198848,9.974433,9.777188,9.59894,9.434744,9.281921,8.874612,0.0020832222017979,0.0026001424050869,0.0031881362083403,0.0040291484139342,0.0038804994552867,0.0048544320603142,0.0049302713747408,0.0048169505979699,0.0054497176924023,0.0060924611403886,0.0078691355265845,0.0031987000473953503,0.0029378622279449124,0.002630535139010029,0.002333629064809273,0.0016031584618898531,10.9388485,,,
7,2.5439324,2.5439324,2.4587042,2.4153767,2.3791957,2.3471475,2.2908742,2.2415233,2.1969361,2.1559868,2.117975,2.01701,0.0034281191907986,0.0043779588225645,0.0045898999594716,0.0047911452205979,0.0041908889920287,0.0044829239749686,0.0047861981621933,0.0054574691039033,0.0061220249407601,0.0066774060495521,0.0085095313615956,0.003919754679329569,0.003412101101065934,0.003228248075980822,0.0030241582714449766,0.0025496121643313607,2.5439324,,,
8,0.61663,0.61663,0.5919244,0.5804441,0.5708588,0.5623894,0.54755807,0.5346198,0.5229989,0.512365,0.5025138,0.47646022,0.0069751874476972,0.0050144498200394,0.0053004334920316,0.0055529692499206,0.0057893604973153,0.005442209446696,0.0063768507820588,0.0071236672240697,0.0075158284598955,0.0082885033557202,0.0098391802351452,0.00492372032971615,0.0048174881137781345,0.004498399502218642,0.0048740885912128135,0.004275145559085203,0.61663,0.004055178444134444,,
9,0.15568231,0.15568231,0.14815956,0.1448016,0.14201753,0.13957018,0.13532169,0.13164711,0.12836596,0.12538211,0.12263233,0.11542453,0.0046618342693929,0.0054102995073606,0.0059168393157985,0.0063741193173876,0.0071928074759296,0.0087828530398212,0.0073746509498694,0.0070080917462121,0.0072741317034134,0.0081633849552672,0.0099265822531977,0.005199566483319373,0.005027625554023307,0.00458704798579352,0.004410872683598743,0.003948890753935147,0.15568231,,,
10,0.04042398,0.04042398,0.03675286,0.035622302,0.03471594,0.03393788,0.03262155,0.031512994,0.030544287,0.029678768,0.028893435,0.026884157,0.0058951908012019,0.002807950308069,0.0022968283814269,0.0031157430588515,0.0028703360702756,0.0039573707764633,0.0050997576033509,0.0060049335228959,0.0060627491385014,0.0062642860377056,0.0082162052052968,0.0037404128821550316,0.0032985691095095138,0.002870336070275606,0.002609916529464573,0.0022968283814269325,0.03675286,0.0015091673710566633,0.001983666863264455,
