filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,262144000.0,0.8,-0.9,0.00352684993971,0.0,0.9,-0.94,72587.38908683283,0.0028242162384799485,0.0,243000
1,262144000.0,0.7,-0.9,0.00408673926881,0.0,0.8,-0.93,23554.201336127455,0.003044471549706218,0.0,192000
2,262144000.0,0.6,-0.9,0.0043625328885418,0.0,0.63,-0.9,5543.078523873086,0.0032744936630467736,0.0,182250
3,262144000.0,0.6,-0.9,0.0043785937185033,0.0,0.59,-0.9,1952.0900733556573,0.0035363405098370326,0.0,144000
4,262144000.0,0.5,-0.8,0.0048632398845533,50.0,0.47,-0.8,285.4897844201253,0.00363620394744546,0.0,144000
5,262144000.0,0.4,-0.7,0.0043590583501295,50.0,0.34,-0.6,10.851697124595308,0.003631765506149298,0.0,144000
6,262144000.0,0.3,-0.5,0.0031848954159967,0.0,0.33,-0.6,5.889277529955177,0.0027846556675173995,0.0,243000
7,262144000.0,0.6,-0.8,0.0024061133308366,0.0,0.62,-0.8,35807.84457515328,0.002117799270298107,0.0,432000
8,262144000.0,0.6,-0.8,0.0022963896456252,0.0,0.6,-0.81,13629.592189216928,0.001963708942083753,0.0,486000
9,262144000.0,0.7,-0.9,0.0034590541377999,50.0,0.54,-0.8,3892.7416257173177,0.0015730976466845625,0.0,768000
10,262144000.0,0.5,-0.8,0.002881771274996,0.0,0.5,-0.81,1241.3146623289265,0.0020762545706093927,0.0,432000
11,262144000.0,0.4,-0.7,0.0029419485958486,0.0,0.41,-0.7,166.32453181065776,0.0022435909196992163,0.0,384000
12,262144000.0,0.3,-0.5,0.0036758902312821,0.0,0.3,-0.52,4.822035719214671,0.002637588748635393,0.0,256000
13,262144000.0,0.3,-0.5,0.0024255265171446,50.0,0.22,-0.2,0.030695885969729372,0.0014456999812352267,0.0,864000
14,262144000.0,0.7,-0.9,0.0043328692253956,50.0,0.67,-0.9,37711.504917602695,0.002834157715751573,0.0,243000
15,262144000.0,0.6,-0.9,0.0038701778752654,0.0,0.59,-0.9,11593.539051162645,0.0033177965493183526,0.0,162000
16,262144000.0,0.5,-0.9,0.0057714948342569,0.0,0.5,-0.87,2492.7973542961618,0.0036292916823148502,0.0,144000
17,262144000.0,0.4,-0.8,0.0048611729837498,0.0,0.4,-0.79,313.62155241125197,0.004608796474703268,0.0,91125
18,262144000.0,0.4,-0.8,0.0053392886879167,50.0,0.33,-0.7,30.61350883289014,0.004306895343632711,0.0,96000
19,262144000.0,0.3,-0.6,0.0044234728188924,50.0,0.22,-0.3,0.06080045106688325,0.003779608207442664,0.0,128000
20,262144000.0,0.2,-0.2,0.0033739904944268,0.0,0.2,-0.15,0.004254628090274502,0.0029705015647151153,25.0,216000
21,262144000.0,0.4,-0.7,0.0034307431423844,0.0,0.46,-0.8,11015.868577237647,0.0023109137323449325,0.0,364500
22,262144000.0,0.4,-0.8,0.0048207214215278,0.0,0.4,-0.77,2115.0834077293966,0.0024807393128710165,0.0,288000
23,262144000.0,0.4,-0.8,0.0045671381050205,0.0,0.35,-0.7,321.591563176357,0.003173748626555506,0.0,192000
24,262144000.0,0.4,-0.8,0.0041884685672431,50.0,0.33,-0.7,87.91102677897864,0.0034511886971721056,0.0,162000
25,262144000.0,0.2,-0.2,0.0061592962265037,0.0,0.25,-0.5,1.6063377743675595,0.004016607907776512,0.0,115327
26,262144000.0,0.2,-0.3,0.0052173733974989,0.0,0.21,-0.3,0.03636026262841824,0.004064371223278074,25.0,108000
27,262144000.0,0.1,1.0,0.0024330409659416,0.0,0.1,1.0,5.137089603478463e-13,0.0024330409659416,0.0,324000
28,262144000.0,0.7,-0.9,0.0023758774918754,0.0,0.7,-0.9,42668.6900495455,0.0023758774918754,0.0,324000
29,262144000.0,0.6,-0.9,0.0039082937825893,0.0,0.6,-0.89,11275.982508352241,0.003128869023552916,0.0,192000
30,262144000.0,0.6,-0.9,0.0039031093756958,50.0,0.5,-0.85,2349.538827341137,0.0027900968450658703,0.0,243000
31,262144000.0,0.5,-0.9,0.0050838887796578,0.0,0.5,-0.89,996.965513396978,0.0045691545069689865,25.0,91125
32,262144000.0,0.3,-0.6,0.0053656423732102,0.0,0.33,-0.7,31.0801459493028,0.0046145820657117476,0.0,91125
33,262144000.0,0.2,-0.2,0.0053974586031932,0.0,0.23,-0.4,0.14986782642958113,0.004444059318164495,0.0,96000
34,262144000.0,0.2,-0.3,0.003208607146554,0.0,0.2,-0.29,0.006465542294830473,0.0023320753140557704,0.0,324000
35,262144000.0,0.4,-0.7,0.0020882260216294,50.0,0.34,-0.6,1182.3827477226753,0.0011223583544640592,0.0,1536000
36,262144000.0,0.4,-0.8,0.0030108253213496,0.0,0.35,-0.7,779.3040957672058,0.00128792295626734,0.0,1152000
37,262144000.0,0.3,-0.6,0.0029429030644076,0.0,0.3,-0.61,75.55170935543094,0.001827483565568333,0.0,576000
38,262144000.0,0.3,-0.6,0.0035802029978508,50.0,0.3,-0.62,30.623191371863207,0.0024589975268295428,25.0,307546
39,262144000.0,0.2,-0.3,0.0031474280488954,0.0,0.2,-0.29,0.04118008060318188,0.0028213409649250343,0.0,243000
40,262144000.0,0.1,1.0,0.0026670445383577,0.0,0.1,1.0,1.1273910301110629e-12,0.0026670445383577,0.0,256000
41,262144000.0,0.1,0.8,0.0027460094538838,0.0,0.11,0.6,9.169958611003311e-11,0.0018462427493543543,0.0,546750
