band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,6143445.0,0.2,-0.6,0.0029547804669057,0.0,0.2,-0.62,0.005033026701619805,0.0018608818017685769,0.0,546696
3,7281120.0,0.3,-0.9,0.0024863295164151,75.0,0.3,-0.91,0.5486870415563069,0.0016756128138811117,50.0,682605
4,8873865.0,0.2,-0.9,0.0047797788697115,0.0,0.2,-0.86,0.00485066989494973,0.0027060480710530688,25.0,263223
5,10466610.0,0.1,-0.3,0.0046305864134636,50.0,0.1,-0.33,1.1827408933588565e-11,0.0039158653188120455,25.0,122655
6,12514425.0,0.1,-0.3,0.0059080854165136,100.0,0.1,-0.27,5.652933662524846e-12,0.005857978795460128,125.0,54994
7,15017310.0,0.1,-0.2,0.0062613744527233,150.0,0.08,0.1,1.0932025970355889e-17,0.005225117646085993,75.0,65992
8,17975265.0,0.1,0.0,0.0064031092396649,200.0,0.08,0.4,3.5022941720112753e-19,0.005838618142313963,150.0,52660
9,28896945.0,0.1,0.0,0.0060734832081235,200.0,0.1,-0.02,2.456479134293594e-14,0.004923682693141251,200.0,80356
