band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,47.57367,38.675888,65.74672,111.03863,20.712982,429.63885,6143445.0,0.002954780466905782,0.2,-0.6,0.00463871725360696,0.0,47.57367,0.0005479031753213475
3,25.289915,21.1266,31.79925,61.61051,21.747972,208.499,7281120.0,0.002486329516415111,0.3,-0.9,0.504840647085403,75.0,20.258728,0.0005032832335974628
4,17.629488,14.100173,24.127335,110.88192,30.594269,404.36694,8873865.0,0.004779778869711593,0.2,-0.9,0.006995828567989287,0.0,17.629488,0.0004558867913672819
5,14.634543,11.555134,19.504923,103.76507,40.176952,325.17514,10466610.0,0.0046305864134636564,0.1,-0.3,9.04564614799439e-12,50.0,11.577847,0.0004197704038829701
6,13.730835,10.35365,22.908894,287.50412,42.64864,974.3539,12514425.0,0.005908085416513664,0.1,-0.3,7.172067952900335e-12,100.0,9.179787,0.00038389353195973733
7,5.8308163,4.4563074,8.642584,175.56964,43.45956,619.26953,15017310.0,0.00626137445272331,0.1,-0.2,1.513388773793448e-12,150.0,3.551241,0.0003504463049059007
8,1.5081885,0.9384969,4.608819,2529.463,42.00993,3959.2922,17975265.0,0.006403109239664964,0.1,0.0,9.712360032737068e-14,200.0,0.6912292,0.00032031781265546747
9,0.32120103,0.23060912,0.5848894,424.1644,54.662415,1311.0481,28896945.0,0.006073483208123509,0.1,0.0,2.2106425244597472e-14,200.0,0.15733156,0.00025263611395268397
