,subsample_size,ksstat,abs_error,time,percent_time,percent_sample,percent_error
0,1000.0,0.025870747617975698,0.00049894,0.0008884300012141466,0.00060059,0.00016765,1.96651755
1,10000.0,0.025418444304740828,4.6638e-05,0.018842330004554243,0.01273756,0.00167646,0.18381709
2,100000.0,0.025371228931485468,-5.7766e-07,0.34939916000002996,0.23619644,0.01676463,0.00227677
3,1000000.0,0.02500373125356503,-0.00036808,0.0818689199979417,0.055344,0.16764626,1.45072576
4,10000000.0,0.02692200728488664,0.0015502,0.6794656999991275,0.45932388,1.67646257,6.10993423
5,100000000.0,0.02692197022797671,0.0015502,6.182316939998418,4.17929234,16.76462573,6.10978818
