,subsample_size,ksstat,abs_error,time,percent_time,percent_sample,percent_error
0,1000.0,0.039403451999024064,0.014032,0.000829849997535348,0.00056098,0.00016765,55.30408472
1,10000.0,0.02883850048871861,0.0034667,0.030732389993499965,0.02077532,0.00167646,13.66356743
2,100000.0,0.024704113996245558,-0.00066769,0.23112589999800548,0.15624283,0.01676463,2.63163204
3,1000000.0,0.025315942021366777,-5.5865e-05,0.06007571000372991,0.04061163,0.16764626,0.22018364
4,10000000.0,0.025402888695278736,3.1082e-05,0.6454278500052169,0.43631404,1.67646257,0.12250648
5,100000000.0,0.025308254419324272,-6.3552e-05,5.8356068100081755,3.94491371,16.76462573,0.25048342
