layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,17165.906,16108.417,18292.635,4.017722,2.7138772,6.006506,27208.0,0.0119327577143865,5.0,-1.0,54589.40841281878,0.0,17165.906,0.0082273201196278,0.0119327577143865,5.0,-1.0,54589.40841281878,0.0,13604
3,4524.5864,4128.137,4992.156,11.563412,6.178712,24.962698,108832.0,0.1315999999999997,1.4,-1.2,18449.129177342336,0.0,4524.5864,0.0041152012481055,0.1315999999999997,1.4,-1.2,18449.129177342336,0.0,106
4,1373.4978,1260.0599,1500.4465,9.262066,6.0857024,16.257511,333298.0,0.0764399999999997,1.4,-1.2,5600.476154694508,0.0,1373.4978,0.0023519198649528,0.0764399999999997,1.4,-1.2,5600.476154694508,0.0,325
5,373.97433,342.4426,411.00436,10.401209,6.170521,30.054108,1149538.0,0.0400299999999997,1.4,-1.2,1524.8909316633342,0.0,373.97433,0.0012665428950382,0.0400299999999997,1.4,-1.2,1524.8909316633342,0.0,1122
6,90.55854,82.76032,99.77334,11.085775,6.6174726,28.121742,4251250.0,0.0109764833871742,1.8,-1.2,382.21723677882215,25.0,86.80807,0.000658638529926,0.0109764833871742,1.8,-1.2,382.21723677882215,25.0,15760
7,20.86473,18.737272,23.678892,18.330778,9.082304,60.104042,17005000.0,0.0148899894083233,1.4,-1.2,78.08754289585735,50.0,19.150705,0.000329329071013,0.0148899894083233,1.4,-1.2,78.08754289585735,50.0,8303
8,4.5382934,3.9871216,5.320569,28.599762,12.660202,99.2376,68020000.0,0.0113448675665741,0.3,-0.9,0.1130927348584457,0.0,4.5382934,0.0001646669863926,0.0113448675665741,0.3,-0.9,0.1130927348584457,0.0,14010
9,0.85047686,0.7186344,1.1778824,97.620094,14.365258,441.79126,272080000.0,0.0069416375649243,0.1,1.3,5.748697885121862e-16,50.0,0.72664714,8.233410583957582e-05,0.0069416375649243,0.1,1.3,5.748697885121862e-16,50.0,37363
