band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,353728118478401.5,308520295999199.0,404748328383086.06,5.644002801618397,3.0762995654714547,8.02895877135665,1344.0,0.009560088184892068,0.1,9.6,8.398338626253489e-07,0.0,353728118478401.5,0.03691880400029039
5,713545800706303.2,630084639799093.6,802187568802992.6,19.640073552150383,16.352092523872937,23.06706498851628,13440.0,0.013217578574158895,0.1,3.3,0.002434461332007072,200.0,381486280442147.1,0.011702237854222326
8,172386908697090.22,150098637137587.22,196918354521416.0,25.974328500582107,19.64221214532123,33.427089409829,25536.0,0.013212760671677759,0.1,6.5,3.984501193802011e-06,500.0,73524064326324.03,0.008492191168047333
11,10402557389423.176,9604896870520.162,11427402939926.06,9.430364116842306,2.967910863036765,23.1994437266432,52416.0,0.002613008059570197,0.2,11.0,8255.997098624246,150.0,9205469305204.598,0.005928786431602758
14,258508461643474.7,230279368051877.25,289405175093457.75,17.352840121785672,12.58056704126845,23.723025356258614,104832.0,0.018915480666121046,0.1,0.2,13.411437505091543,0.0,258508461643474.7,0.00419294707333609
17,458663443404759.7,432549094423506.06,486607523913186.4,3.2654950659424182,2.2117847328710263,6.285136768689088,841344.0,0.007054207767621112,0.1,8.3,3.5971769785449155e-06,0.0,458663443404759.7,0.0014804248264702498
20,32627382387929.16,30587450831385.832,34957862556482.48,4.65778920349112,2.574348942580377,11.164494899686195,1682688.0,0.0012140053957710381,0.1,12.0,1.119574054730876e-08,50.0,31179846903459.94,0.0010468595144609298
23,6188889689737.607,5716831052711.4,7075789084569.288,14.04287550485331,2.9306613294745065,79.92321634495568,13461504.0,0.0013041835471868657,0.1,12.0,2.0908621909494726e-09,50.0,5822996945540.013,0.00037014338514122216
26,500440057447.1536,461364356802.1738,551077126024.3071,9.78173449383296,4.322309760758906,34.11202853886497,6730752.0,0.0009852256353832974,0.1,6.7,2.0566618220295302e-08,25.0,479653179066.7007,0.0005234545393228718
30,46226190402.13816,42003057651.94652,51267764275.22419,12.664917071767482,7.214962292371352,32.27417476319647,13461504.0,0.0027635457303363253,0.1,3.8,1.1004992121960543e-07,50.0,42937595237.54237,0.00037014338514122216
