band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,353728118478401.5,308520295999199.0,404748328383086.06,5.644002801618397,3.0762995654714547,8.02895877135665,1344.0,0.009560088184892,0.1,9.6,8.398338626253489e-07,0.0,353728118478401.5,0.0369188040002903,0.009560088184892,0.1,9.6,8.398338626253489e-07,0.0,19372,1000000.0,0.421851,2.2679799999999996e-217,1000000.0,0.387678,2.3893199999999988e-182,1000000.0,0.365519,1.803599999999999e-161,0.99960666
5,713545800706303.2,630084639799093.6,802187568802992.6,19.640073552150383,16.352092523872937,23.06706498851628,13440.0,0.0132175785741588,0.1,3.3,0.002434461332007,200.0,381486280442147.1,0.0117022378542223,0.0132175785741588,0.1,3.3,0.002434461332007,200.0,10080,1000000.0,0.404511,0.0,1000000.0,0.367257,0.0,1000000.0,0.343598,0.0,0.01810036
8,172386908697090.22,150098637137587.22,196918354521416.0,25.974328500582107,19.64221214532123,33.427089409829,25536.0,0.0132127606716777,0.1,6.5,3.984501193802011e-06,500.0,82376120415774.0,0.0084921911680473,0.0116162267968369,0.09,6.4,1.1357536883551217e-08,400.0,14364,1000000.0,0.348666,0.0,1000000.0,0.303781,0.0,1000000.0,0.279754,0.0,0.0020168218
11,10402557389423.176,9604896870520.162,11427402939926.06,9.430364116842306,2.967910863036765,23.1994437266432,52416.0,0.0026130080595701,0.2,11.0,8255.997098624246,150.0,9309871362524.06,0.0059287864316027,0.0023592612670938,0.19,11.0,2125.037890867904,125.0,335839,1000000.0,0.221054,0.0,1000000.0,0.177155,0.0,1000000.0,0.152207,0.0,0.93169105
14,258508461643474.7,230279368051877.25,289405175093457.75,17.352840121785672,12.58056704126845,23.723025356258614,104832.0,0.018915480666121,0.1,0.2,13.411437505091545,0.0,258508461643474.7,0.004192947073336,0.0184945014101205,0.12,-0.1,37760.83740320288,0.0,5527,1000000.0,0.248236,0.0,1000000.0,0.204634,0.0,1000000.0,0.180795,0.0,1.4060711000000004e-31
17,458663443404759.7,432549094423506.06,486607523913186.4,3.2654950659424182,2.2117847328710263,6.285136768689088,841344.0,0.0070542077676211,0.1,8.3,3.5971769785449155e-06,0.0,458663443404759.7,0.0014804248264702,0.0070542077676211,0.1,8.3,3.5971769785449155e-06,0.0,37432,1000000.0,0.421372,0.0,1000000.0,0.388051,0.0,1000000.0,0.365156,0.0,8.580787600000001e-37
20,32627382387929.16,30587450831385.832,34957862556482.48,4.65778920349112,2.574348942580377,11.164494899686195,1682688.0,0.001214005395771,0.1,12.0,1.119574054730876e-08,50.0,31179846903459.94,0.0010468595144609,0.001214005395771,0.1,12.0,1.119574054730876e-08,50.0,1262016,1000000.0,0.303712,0.0,1000000.0,0.256981,0.0,1000000.0,0.232809,0.0,0.014015604
23,6188889689737.607,5716831052711.4,7075789084569.288,14.04287550485331,2.9306613294745065,79.92321634495568,13461504.0,0.0013041835471868,0.1,12.0,2.0908621909494726e-09,50.0,5822996945540.013,0.0003701433851412,0.0013041835471868,0.1,12.0,2.0908621909494726e-09,50.0,1064826,1000000.0,0.154825,0.0,1000000.0,0.115645,0.0,1000000.0,0.0893607,0.0,2.5877203000000003e-20
26,500440057447.1536,461364356802.1738,551077126024.3071,9.78173449383296,4.322309760758906,34.11202853886497,6730752.0,0.0009852256353832,0.1,6.7,2.0566618220295305e-08,25.0,479653179066.7007,0.0005234545393228,0.0009852256353832,0.1,6.7,2.0566618220295305e-08,25.0,1893024,547985.0,0.0260449,0.0,477439.0,0.00608565,6.058269999999999e-217,387520.0,0.00787545,0.0,4.2263082e-06
30,46226190402.13816,42003057651.94652,51267764275.22419,12.664917071767482,7.214962292371352,32.27417476319647,13461504.0,0.0027635457303363,0.1,3.8,1.1004992121960547e-07,50.0,42937595237.54237,0.0003701433851412,0.0027635457303363,0.1,3.8,1.1004992121960547e-07,50.0,236628,143757.0,0.035878,0.0,125730.0,0.0108687,0.0,102279.0,0.00644705,0.0,1.0053996999999993e-89
